Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
77,2.353,J EDUC PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
78,2.408,J EXP PSYCHOL LEARN,3,0,0,0,0,0,0,0,0,0,0,3
79,1.029,LEARN INSTR,3,0,0,0,0,1,0,0,0,0,0,2
80,1.604,MEM COGNITION,3,0,0,0,0,0,2,0,0,0,0,1
81,,NEUROCOMPUTING,3,0,0,0,0,0,0,0,0,0,1,2
82,0.793,NEW IDEAS PSYCHOL,3,0,0,1,0,0,0,0,0,1,0,1
83,,REV SIGNOS,3,0,0,0,0,0,0,0,0,0,0,3
84,9.389,TRENDS COGN SCI,3,1,0,0,2,0,0,0,0,0,0,0
85,,Z ERZIEHWISS,3,0,0,0,0,0,1,0,0,0,0,2
86,,ANIM COGN,2,0,0,0,0,0,0,0,0,0,0,2
87,2.308,BRAIN COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
88,,CEREB CORTEX,2,0,0,0,0,1,0,0,0,0,0,1
89,1.396,CHILD CARE HLTH DEV,2,0,0,0,0,0,0,0,0,0,0,2
90,0.158,CLIN SOC WORK J,2,0,0,0,0,0,0,0,0,2,0,0
91,,CORTEX,2,0,0,0,0,0,0,0,1,0,0,1
92,4.374,DEV PSYCHOPATHOL,2,0,0,1,0,0,1,0,0,0,0,0
93,0.929,DISCOURSE STUD,2,0,0,0,0,0,0,0,0,0,0,2
94,0.632,EARLY CHILD RES Q,2,0,0,0,0,1,0,0,1,0,0,0
95,2.529,EVOL HUM BEHAV,2,0,0,0,0,1,0,0,0,0,0,1
96,1.091,INFANT CHILD DEV,2,0,0,0,0,0,0,0,0,0,0,2
97,0.904,J AM PSYCHOANAL ASS,2,0,0,0,0,0,0,0,0,0,0,2
98,1.436,J INTELL DISABIL RES,2,0,1,0,0,0,0,0,0,0,0,1
99,1.200,J NEUROLINGUIST,2,0,0,0,0,0,1,0,0,0,0,1
100,0.370,LEARN DISABILITY Q,2,0,0,0,0,0,0,0,0,0,0,2
101,,LECT NOTES ARTIF INT,2,0,0,0,0,0,0,0,0,0,0,2
102,1.410,MEDIA PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
103,1.403,MEMORY,2,0,0,0,0,0,0,0,0,0,0,2
104,1.311,MIND LANG,2,0,0,0,0,0,0,0,1,0,0,1
105,,MONATSSCHR KINDERH,2,0,0,0,0,0,0,0,1,1,0,0
106,0.714,NAT LANG LINGUIST TH,2,0,0,0,0,1,0,0,0,0,0,1
107,,NEUROIMAGE,2,0,0,0,0,0,0,0,0,0,0,2
108,,OPTOMETRY VISION SCI,2,0,0,0,0,0,0,0,0,0,0,2
109,,PAP ALGON CONF,2,0,0,0,0,0,1,0,0,0,0,1
110,,PARENT-SCI PRACT,2,0,0,0,0,0,0,0,0,0,0,2
111,,PEDIATR CLIN N AM,2,0,0,0,1,0,0,0,0,0,0,1
112,,PEDIATRICS,2,0,0,0,0,0,0,0,1,0,0,1
113,0.965,PSICOTHEMA,2,0,0,0,0,0,0,0,0,0,0,2
114,7.803,PSYCHOL REV,2,0,0,0,0,0,0,0,0,0,0,2
115,0.986,SOC DEV,2,0,0,0,0,0,0,0,0,0,0,2
116,,SPORTS MED,2,0,0,0,0,1,0,0,1,0,0,0
117,0.350,SYNTHESE,2,0,0,0,0,0,0,0,0,0,0,2
118,,TWIN RES HUM GENET,2,0,0,0,1,0,0,0,1,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
