Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
77,,ADV SOFT COMP,3,0,0,0,1,1,0,0,0,0,0,1
78,,AI EDAM,3,0,0,0,0,0,0,0,0,1,0,2
79,1.963,ANNU REV INFORM SCI,3,0,0,0,0,0,1,0,0,0,0,2
80,0.574,BRIT J EDUC TECHNOL,3,0,0,0,2,1,0,0,0,0,0,0
81,1.481,COMMUN RES,3,0,0,0,0,0,0,0,0,0,0,3
82,,COMPUT IND,3,0,1,0,0,1,0,0,0,0,1,0
83,,COMPUT J,3,0,1,0,0,0,0,0,0,1,0,1
84,,COMPUT VIS IMAGE UND,3,0,0,0,0,2,1,0,0,0,0,0
85,,CONF PROC INT SYMP C,3,0,0,1,1,0,0,0,0,0,0,1
86,,DIGIT CREAT,3,0,0,0,1,1,0,1,0,0,0,0
87,0.270,ETR&D-EDUC TECH RES,3,0,0,0,0,0,1,0,0,0,0,2
88,,FORM ASP COMPUT,3,0,0,0,1,0,0,1,0,0,1,0
89,1.476,HUM COMMUN RES,3,0,0,0,0,1,0,0,2,0,0,0
90,,IEEE INT CONF ROBOT,3,0,0,0,0,1,1,0,0,0,1,0
91,,IEEE T EVOLUT COMPUT,3,0,0,0,0,1,0,1,0,1,0,0
92,,IEEE T KNOWL DATA EN,3,0,0,0,0,0,0,0,0,0,0,3
93,,IEEE T NUCL SCI,3,0,0,1,0,1,0,0,0,0,0,1
94,1.027,INFORM RES,3,0,0,0,0,0,1,0,1,0,0,1
95,,INFORM SCIENCES,3,0,0,0,0,0,0,0,1,0,0,2
96,,INT J ARTIF INTELL T,3,0,0,0,0,1,0,0,1,0,1,0
97,0.585,INT J AVIAT PSYCHOL,3,0,0,0,0,0,0,1,0,0,0,2
98,,INTERACT STUD,3,0,0,1,0,0,0,0,0,0,0,2
99,1.232,J COMPUT-MEDIAT COMM,3,0,0,0,0,1,1,0,0,0,0,1
100,2.353,J EDUC PSYCHOL,3,0,0,0,0,1,0,2,0,0,0,0
