Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75, ,THESIS MASS I TECH,3,0,0,0,0,0,0,0,0,0,0,3
76, ,ADV INFANCY RES,2,0,0,0,0,0,0,0,0,0,2,0
77,1.018,AM J SPEECH-LANG PAT,2,0,0,0,0,0,0,1,0,0,0,1
78, ,ATTENTION PERFORM,2,0,0,1,0,0,0,0,0,0,0,1
79,5.446,BRIT J PSYCHIAT,2,0,0,0,0,0,0,0,0,0,0,2
80, ,CATEGORIZATION NAMIN,2,0,0,0,0,0,0,0,0,0,0,2
81, ,CHILD PHONOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
82, ,CHILDS TALK,2,0,0,0,0,0,0,0,0,0,0,2
83,1.511,COGNITION EMOTION,2,0,0,0,0,0,0,0,0,0,0,2
84,2.367,COMPUT LINGUIST,2,0,0,0,0,0,0,1,0,0,0,1
85, ,CONSTRAINTS PHONOLOG,2,0,0,0,1,0,0,0,0,0,0,1
86, ,CONSTRUCTIONS CONSTR,2,0,0,0,0,0,0,0,0,0,0,2
87, ,CROSS LINGUIST STU,2,0,0,0,0,0,0,0,0,0,0,2
88,4.374,DEV PSYCHOPATHOL,2,0,0,0,0,2,0,0,0,0,0,0
89,2.032,DEV REV,2,0,0,0,0,0,0,0,1,0,0,1
90, ,FIRST VERBS CASE STU,2,0,0,0,0,0,0,0,0,0,0,2
91, ,FIRST WORDS GRAMMAR,2,0,0,0,0,0,0,0,0,0,0,2
92, ,GENERATIVE PERSPECTI,2,0,0,0,0,0,0,0,0,0,0,2
93,1.000,HARVARD EDUC REV,2,0,0,0,0,0,0,0,0,0,0,2
94, ,IN PRESS PSYCHOL SCI,2,0,0,0,0,0,0,0,0,0,0,2
95, ,INDIVIDUAL DIFFERENC,2,0,0,0,0,2,0,0,0,0,0,0
96,1.694,INFANCY,2,0,0,2,0,0,0,0,0,0,0,0
97, ,INFORM STRUCT SEN,2,0,0,0,0,0,0,0,0,0,0,2
98, ,INPUT INTERACTION LA,2,0,0,0,0,0,0,0,0,0,0,2
99,1.171,INT J BEHAV DEV,2,0,0,0,0,0,0,0,0,0,0,2
100,0.984,INT J LANG COMM DIS,2,0,0,0,0,1,1,0,0,0,0,0
101,4.432,J CHILD PSYCHOL PSYC,2,0,0,0,1,0,0,0,0,0,0,1
102,1.083,J COMMUN DISORD,2,0,0,0,0,0,0,0,0,1,0,1
103,0.788,J LINGUIST,2,0,1,0,0,0,0,0,0,0,0,1
104,1.200,J NEUROLINGUIST,2,0,0,1,0,0,1,0,0,0,0,0
105, ,JOINT ATTENTION ITS,2,0,0,0,0,0,0,0,0,0,0,2
106, ,JOINT ATTENTION ORIG,2,0,0,0,0,0,0,0,0,0,0,2
107,0.417,LANG LEARN,2,0,0,0,0,0,0,1,0,0,0,1
108,0.395,LANG SOC,2,0,0,0,0,0,2,0,0,0,0,0
109,1.404,LANG SPEECH HEAR SER,2,0,0,1,0,0,0,0,0,0,1,0
110, ,LANGUAGE LEARN DE,2,0,0,2,0,0,0,0,0,0,0,0
111,0.556,LINGUA,2,0,0,0,0,0,1,0,0,0,0,1
112, ,LINGUISTISCHE BER,2,0,0,0,0,0,0,0,0,0,0,2
113,1.604,MEM COGNITION,2,0,0,0,0,0,0,1,0,0,0,1
114,0.824,MERRILL PALMER QUART,2,0,0,0,0,0,0,0,0,0,0,2
115, ,MINN SYM CHILD PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
116, ,OBSERVING INTERACTIO,2,0,0,0,0,0,0,0,0,0,0,2
117, ,P 22 ANN M COGN SCI,2,0,0,0,0,0,0,0,2,0,0,0
118, ,P 26 ANN BOST U C LA,2,0,0,0,0,0,1,1,0,0,0,0
119, ,P BUCLD,2,0,0,1,0,0,0,0,1,0,0,0
120, ,PEABODY PICTURE VOCA,2,0,0,0,0,0,0,0,0,0,0,2
121,0.387,PERCEPT MOTOR SKILL,2,0,0,0,0,0,0,0,0,0,0,2
122, ,PSZICHOLOGIA,2,0,0,0,0,0,2,0,0,0,0,0
123,2.449,Q J EXP PSYCHOL-A,2,0,0,0,0,0,0,0,0,0,0,2
124,1.148,READ RES QUART,2,0,0,0,0,0,0,0,0,0,0,2
125, ,RELEVANCE COMMUNICAT,2,0,0,0,0,0,0,0,0,0,0,2
126, ,SEMIN PEDIATR NEUROL,2,0,0,0,0,0,2,0,0,0,0,0
127,0.986,SOC DEV,2,0,0,0,0,0,0,1,1,0,0,0
128, ,TALKING CHILDREN LAN,2,0,0,0,0,0,0,0,0,0,0,2
129, ,TEST RECEPTION GRAMM,2,0,0,0,0,0,0,0,0,0,0,2
130, ,THESIS U MASS,2,0,0,0,0,0,0,0,0,0,1,1
131, ,TRENDS BILINGUAL ACQ,2,0,0,0,0,0,0,2,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
