Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75,1.563,J EXP CHILD PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
76, ,LANGUAGE ACQUISITION,3,0,0,0,0,0,1,0,0,0,1,1
77, ,LANGUAGE LEARN DE,3,0,1,2,0,0,0,0,0,0,0,0
78, ,MAGN RESON MED,3,0,0,1,0,0,0,0,0,1,0,1
79, ,NEURON,3,0,0,0,1,0,1,1,0,0,0,0
80,1.847,ORGAN BEHAV HUM DEC,3,0,0,0,0,0,0,1,0,0,0,2
81, ,P 26 ANN C COGN SCI,3,0,0,0,3,0,0,0,0,0,0,0
82, ,P 28 ANN C COGN SCI,3,0,3,0,0,0,0,0,0,0,0,0
83, ,UNPUB COGNITION,3,0,1,0,0,0,0,0,0,0,0,2
84,1.783,ACTA PSYCHOL,2,0,0,0,0,0,1,0,0,1,0,0
85, ,ADAPTIVE CHARACTER T,2,0,0,0,0,0,0,0,0,0,0,2
86,0.516,AM ANN DEAF,2,0,0,0,0,0,0,0,0,0,0,2
87,1.580,APPL PSYCHOLINGUIST,2,0,0,0,0,1,0,0,0,0,0,1
88, ,ASPECTS THEOR SYNTA,2,0,0,0,0,0,0,0,0,0,0,2
89, ,ATTENTIVE BRAIN,2,0,0,0,0,0,0,0,0,0,2,0
90, ,B PSYCHONOMIC SOC,2,0,0,0,0,0,0,0,0,0,0,2
91, ,BIOL PSYCHIAT,2,0,0,0,0,0,0,0,0,2,0,0
92, ,CAN J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
93, ,CAUSAL LEARN,2,0,0,0,0,0,0,0,0,0,0,2
94, ,CELEX LEXICAL DATABA,2,0,0,0,0,0,0,0,0,0,0,2
95, ,CHILDREN LEARN MEANI,2,0,0,0,0,0,0,0,2,0,0,0
96, ,CHILDS UNDERSTANDING,2,0,0,0,0,0,0,0,0,0,0,2
97,1.519,COGNITION INSTRUCT,2,0,0,0,0,0,0,0,0,0,0,2
98,2.367,COMPUT LINGUIST,2,0,0,0,0,0,1,0,0,0,0,1
99, ,CONTROL COGNITIVE PR,2,0,0,0,0,0,0,0,2,0,0,0
100, ,CROSS LINGUIST STU,2,0,0,0,0,0,0,0,0,0,0,2
101, ,CROSSLINGUISTIC STUD,2,0,0,0,0,0,0,0,0,0,0,2
102,1.022,DISCOURSE PROCESS,2,0,0,0,0,0,0,0,0,1,0,1
103, ,EAR HEARING,2,0,0,0,0,0,0,0,0,0,2,0
104, ,EXP BRAIN RES,2,0,0,0,0,0,1,0,0,0,1,0
105, ,GRAMMATICAL CATEGORI,2,0,0,0,0,0,0,0,0,0,0,2
106, ,IN PRESS COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
107, ,IN PRESS PSYCHOL SCI,2,0,2,0,0,0,0,0,0,0,0,0
108,1.694,INFANCY,2,0,0,0,0,0,1,1,0,0,0,0
109, ,J ARTIF INTELL RES,2,0,0,0,0,0,1,0,0,0,0,1
110, ,JUDGMENT UNCERTAINTY,2,0,0,0,0,0,0,0,0,0,0,2
111, ,LANGUAGE BRAIN COGNI,2,0,0,0,0,0,0,2,0,0,0,0
112,0.556,LINGUA,2,0,0,0,0,1,0,0,1,0,0,0
113, ,LINGUIST REV,2,0,0,0,0,0,1,0,0,0,0,1
114,0.338,LINGUISTICS,2,0,0,0,0,0,0,1,0,0,0,1
115, ,MACH LEARN,2,0,0,0,0,0,0,0,0,0,0,2
116, ,MECH LANGUAGE ACQUIS,2,0,0,0,0,0,0,0,0,0,0,2
117, ,MENT REPRESENTATIO,2,0,0,0,0,0,0,0,0,0,0,2
118, ,NEURAL NETWORKS,2,0,0,0,1,0,1,0,0,0,0,0
119,2.987,NEUROPSYCHOLOGY,2,0,0,0,0,0,0,0,0,1,0,1
120, ,P 23 ANN M COGN SCI,2,0,0,0,0,0,0,2,0,0,0,0
121, ,P 25 ANN C COGN SCI,2,0,0,0,0,2,0,0,0,0,0,0
122, ,PATHWAYS NUMBER CHIL,2,0,0,0,0,0,0,0,0,0,0,2
123, ,PHILOS REV,2,0,0,0,0,0,0,0,0,0,0,2
124, ,PHONETICS PHONOLOGY,2,0,0,0,0,1,0,0,0,0,0,1
125,2.714,PSYCHOL LEARN MOTIV,2,0,0,0,0,0,0,0,0,0,0,2
126, ,PSYCHOL MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
127,1.104,Q J EXP PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
128, ,READ WRIT,2,0,0,0,0,0,0,1,0,0,0,1
129, ,READING WRITING INTE,2,0,0,0,1,0,1,0,0,0,0,0
130, ,SIGN LANGUAGE STUDIE,2,0,0,0,0,0,0,0,0,0,0,2
131, ,SYNTAX SPEECH,2,0,0,0,0,0,0,0,0,0,0,2
132, ,TECH MANUAL JAP,2,0,0,0,2,0,0,0,0,0,0,0
133, ,THESIS MIT NEW YORK,2,0,0,0,0,0,0,0,0,0,0,2
134, ,THESIS U CALIF,2,0,0,0,0,0,0,0,0,0,0,2
135, ,TRENDS NEUROSCI,2,0,0,0,0,0,0,0,0,1,0,1
136,1.727,VIS COGN,2,0,0,0,0,0,0,0,1,0,1,0
137, ,VOP IZUCHENIYA D,2,0,0,0,0,0,0,0,0,0,0,2
138, ,WORD,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
