Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75,0.500,EUR J PSYCHOL EDUC,3,0,0,0,1,0,0,0,1,1,0,0
76, ,HANDB EDUC PSYCHOL,3,0,3,0,0,0,0,0,0,0,0,0
77, ,HANDWORTERBUCH PADAG,3,0,0,0,0,0,0,1,0,0,2,0
78, ,HDB RES MATH TEACHIN,3,0,0,0,0,0,0,0,0,0,0,3
79, ,HDB SELF REGULATION,3,0,0,0,0,0,0,0,3,0,0,0
80, ,INTRINSIC EXTRINSIC,3,0,0,0,0,0,0,0,3,0,0,0
81,0.657,J EDUC MEAS,3,0,0,1,0,0,0,0,0,0,0,2
82,1.563,J EXP CHILD PSYCHOL,3,0,0,0,1,0,1,0,0,0,0,1
83,2.331,J PERS,3,0,2,0,0,0,0,0,0,0,0,1
84,1.148,J RES SCI TEACH,3,0,0,0,0,0,0,0,0,0,0,3
85, ,J VERB LEARN VERB BE,3,0,0,0,0,0,0,0,0,0,0,3
86,0.915,J YOUTH ADOLESCENCE,3,0,0,0,0,0,0,0,0,0,0,3
87, ,MOTIVATING STUDENTS,3,0,0,0,3,0,0,0,0,0,0,0
88, ,MOTIVATION ED THEORY,3,0,0,0,0,0,3,0,0,0,0,0
89, ,MOTIVATION EMOTION C,3,0,0,0,3,0,0,0,0,0,0,0
90, ,MPLUS USERS GUIDE,3,0,0,0,2,0,0,0,0,0,1,0
91, ,MULTIPLE REGRESSION,3,0,0,0,0,0,0,0,0,0,0,3
92, ,PATTERNS ADAPTIVE LE,3,0,0,0,0,0,0,0,2,0,0,1
93,2.580,PERS SOC PSYCHOL B,3,0,1,0,0,0,0,0,1,0,0,1
94, ,REFLECTIONS STAT AGE,3,0,0,0,0,0,0,0,0,0,3,0
95,0.368,SCH EFF SCH IMPROV,3,0,0,0,0,0,2,0,1,0,0,0
96, ,SELF EFFICACY EXERCI,3,0,0,0,0,0,0,0,0,0,0,3
97, ,SELF THEORIES THEIR,3,0,0,0,0,0,0,0,1,2,0,0
98,0.652,SEX ROLES,3,0,0,0,1,0,0,0,0,1,0,1
99, ,STAT POWER ANAL BEHA,3,0,0,0,0,0,0,0,0,0,0,3
100, ,STUDENT PERCEPTIONS,3,0,0,0,0,0,0,0,0,0,0,3
101, ,TESTING STRUCT E,3,0,0,0,0,0,0,0,0,0,0,3
102,0.595,Z PADAGOG PSYCHOL,3,0,0,0,1,0,0,0,0,0,0,2
103,2.796,ACAD MANAG LEARN EDU,2,0,0,1,0,1,0,0,0,0,0,0
104, ,ADV INSTRUCT PSYCHOL,2,0,0,0,0,0,0,0,2,0,0,0
105, ,AM ED RES ASS MONTR,2,0,0,1,0,0,0,0,0,1,0,0
106,0.837,AM J EDUC,2,0,0,0,0,0,0,0,0,0,0,2
107, ,AM J PHYS,2,0,0,0,0,0,0,0,0,0,2,0
108,0.792,APPL PSYCH MEAS,2,0,0,0,0,0,0,0,1,0,0,1
109,0.782,BRIT EDUC RES J,2,0,0,0,0,1,0,0,0,1,0,0
110, ,CAMBRIDGE HDB MULTIM,2,0,0,2,0,0,0,0,0,0,0,0
111,3.831,COGNITION,2,0,0,1,0,0,0,0,0,0,0,1
112,1.197,COGNITIVE DEV,2,0,0,0,0,0,0,0,2,0,0,0
113,4.026,COGNITIVE PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
114, ,COMMUN QUART,2,0,0,0,0,0,1,0,0,0,0,1
115, ,DESIGNING QUALITATIV,2,0,0,0,0,0,0,0,0,1,0,1
116, ,DEV ACHIEVEM,2,0,0,0,0,0,2,0,0,0,0,0
117, ,DEVELOPING MATH REAS,2,0,0,0,0,0,0,0,0,2,0,0
118, ,DISABILITY RES POLIC,2,0,2,0,0,0,0,0,0,0,0,0
119,0.632,EARLY CHILD RES Q,2,0,0,0,1,0,1,0,0,0,0,0
120, ,EDUC MEAS ISSUE,2,0,0,0,1,0,0,0,0,0,1,0
121, ,EDUC PSYCHOL-UK,2,0,0,0,0,0,1,0,0,0,1,0
122, ,EQS WINDOWS USERS GU,2,0,0,0,0,1,0,0,0,0,0,1
123,2.528,EXCEPT CHILDREN,2,0,0,0,0,0,0,0,0,0,0,2
124, ,EXCEPTIONALITY ED CA,2,0,0,0,1,0,0,0,0,0,0,1
125, ,FORMS INTELLECTUAL E,2,0,0,0,0,0,0,0,0,0,1,1
126, ,HANDB CHILD PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
127, ,HANDB QUANT MET,2,0,0,0,2,0,0,0,0,0,0,0
128, ,HDB SELF CONCEPT DEV,2,0,0,0,0,0,0,0,0,0,0,2
129, ,HIERARCHICAL LINEAR,2,0,0,0,0,0,2,0,0,0,0,0
130,1.077,HUM DEV,2,0,0,0,0,0,0,0,1,0,0,1
131, ,IMAGERY VERB PROCE,2,0,0,0,0,0,0,0,0,0,0,2
132, ,IN PRESS J PERSONALI,2,0,0,0,0,0,0,0,0,0,0,2
133,0.795,INSTR SCI,2,0,0,1,1,0,0,0,0,0,0,0
134,1.364,INT J HUM-COMPUT ST,2,0,0,0,0,0,1,0,0,0,0,1
135,1.207,J ADOLESCENCE,2,0,0,0,0,1,0,1,0,0,0,0
136, ,J AM INDIAN ED,2,0,0,0,0,0,0,0,0,0,0,2
137, ,J AM STAT ASSOC,2,0,0,0,0,0,0,1,0,0,0,1
138,1.361,J EDUC BEHAV STAT,2,0,0,1,0,0,0,0,0,0,1,0
139, ,J EDUC STAT,2,0,0,0,0,0,0,0,0,0,0,2
140,5.594,J EXP PSYCHOL GEN,2,0,0,0,0,1,0,0,0,0,0,1
141,2.580,J EXP PSYCHOL HUMAN,2,0,0,0,0,1,0,0,0,0,0,1
142,2.408,J EXP PSYCHOL LEARN,2,0,0,0,0,0,0,0,0,0,0,2
143, ,J LEARN DISABILIT,2,0,0,0,0,0,0,0,0,0,0,2
144,0.539,J PSYCHOL,2,0,0,0,0,0,1,0,0,0,0,1
145,1.211,J RES ADOLESCENCE,2,0,0,0,0,0,0,0,1,0,1,0
146, ,J RES DEV EDUC,2,0,0,0,0,0,0,0,0,2,0,0
147, ,J RES TECHNOLOGY ED,2,0,0,0,0,2,0,0,0,0,0,0
148,0.870,J SOC PERS RELAT,2,0,0,0,0,1,0,1,0,0,0,0
149, ,KNOWING LEARN INS,2,0,0,0,0,0,0,0,0,0,0,2
150, ,LEARN STUDY STRAT,2,0,0,0,0,0,0,0,0,0,0,2
151, ,LEARN TEXT CONCEP,2,0,0,0,0,0,0,0,0,0,2,0
