Cited Journal Data: JOURNAL OF CHILD LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
76,4.330,AUTISM RES,5,0,0,0,0,1,1,0,0,0,0,3
77,,CLEFT PALATE-CRAN J,5,0,0,0,2,0,0,1,0,0,0,2
78,,FRONT HUM NEUROSCI,5,0,0,0,0,0,0,0,0,0,0,5
79,1.905,HUM COMMUN RES,5,0,0,2,0,0,0,0,0,0,0,3
80,1.071,INFANT MENT HEALTH J,5,0,0,0,1,0,0,0,0,0,0,4
81,0.239,INFANT YOUNG CHILD,5,0,0,0,0,0,0,0,1,0,0,4
82,,INT J PEDIATR OTORHI,5,0,0,0,0,1,0,0,1,0,0,3
83,1.473,J RES READ,5,0,0,0,0,0,1,0,0,0,0,4
84,,SPEECH COMMUN,5,0,0,0,0,0,0,0,0,1,0,4
85,1.273,THEOR LINGUIST,5,0,0,0,0,1,0,0,0,0,0,4
86,2.164,AJIDD-AM J INTELLECT,4,0,0,0,0,0,0,0,0,0,1,3
87,21.810,ANNU REV PSYCHOL,4,0,0,0,0,1,0,0,1,1,0,1
88,20.771,BEHAV BRAIN SCI,4,0,1,0,0,0,1,0,0,0,0,2
89,1.449,BEHAV SCI LAW,4,0,0,0,0,0,0,0,1,0,0,3
90,3.215,BRAIN LANG,4,0,0,0,0,0,0,0,0,0,0,4
91,1.015,CAN J BEHAV SCI,4,0,0,0,0,0,0,0,0,0,0,4
92,0.549,COMMUN DISORD Q,4,0,0,1,0,0,1,0,0,0,0,2
93,,FRONT BEHAV NEUROSCI,4,0,0,0,0,0,0,0,0,0,0,4
94,1.179,INFANT CHILD DEV,4,0,0,0,0,0,0,1,0,0,0,3
95,1.027,INT J BILING EDUC BI,4,0,0,0,0,0,0,0,0,0,0,4
96,1.557,J DEV PHYS DISABIL,4,0,0,0,0,0,0,0,0,0,0,4
97,3.518,J EDUC PSYCHOL,4,0,0,1,0,0,0,0,0,1,2,0
98,5.929,J EXP PSYCHOL GEN,4,0,0,1,0,0,0,0,0,0,0,3
99,0.714,J LINGUIST,4,0,0,0,0,1,0,0,0,0,0,3
100,1.489,J NEUROLINGUIST,4,1,0,0,0,0,0,0,0,0,0,3
101,1.019,LANG TEST,4,0,0,0,0,1,0,0,0,1,0,2
102,3.302,NEUROPSYCHOLOGIA,4,0,0,0,1,0,0,0,0,0,1,2
103,,P NATL ACAD SCI USA,4,1,0,0,0,2,0,0,0,0,0,1
104,,PEDIATRICS,4,0,0,0,0,0,0,1,1,0,0,2
105,0.067,POZ STUD CONTEMP LIN,4,0,0,0,0,0,0,0,0,0,0,4
106,2.884,READ RES QUART,4,0,0,0,0,0,0,0,0,0,0,4
107,,SEMIN SPEECH LANG,4,0,0,0,0,0,0,1,1,0,0,2
108,6.100,AM PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
109,,ANIM COGN,3,0,0,0,0,0,0,1,0,0,0,2
110,1.453,APPL LINGUIST,3,0,0,1,0,0,0,1,0,0,0,1
111,2.841,BRIT J DEV PSYCHOL,3,0,1,0,0,0,0,0,0,0,0,2
112,2.000,BRIT J EDUC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
113,0.588,CAN MOD LANG REV,3,0,0,0,1,0,0,0,0,0,0,2
114,5.678,CURR DIR PSYCHOL SCI,3,0,1,0,0,0,0,0,0,0,0,2
115,1.733,DYSLEXIA,3,0,0,0,0,1,0,0,0,0,0,2
116,0.468,ESTUD PSICOL-MADRID,3,0,0,0,1,0,0,0,0,1,0,1
117,0.697,INT J BILINGUAL,3,0,0,0,0,0,0,1,0,0,0,2
118,1.244,INTERACT STUD,3,0,0,0,0,0,0,0,1,0,0,2
119,1.598,J PHONETICS,3,0,0,0,0,1,0,0,0,0,0,2
120,0.917,J SOCIOLING,3,0,0,0,0,0,0,0,0,0,0,3
