Cited Journal Data: JOURNAL OF COMPARATIVE PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
78,,NAT NEUROSCI,3,0,0,0,1,1,0,0,0,0,0,1
79,3.040,NEUROBIOL LEARN MEM,3,0,0,0,0,0,1,1,0,1,0,0
80,,NEUROPSYCHOPHARMACOL,3,0,0,1,0,0,0,0,0,0,1,1
81,0.308,PERCEPT MOTOR SKILL,3,0,0,0,0,0,0,0,1,0,0,2
82,,POULT AVIAN BIOL REV,3,0,0,0,0,0,0,0,0,1,1,1
83,,RUSS J GENET+,3,0,0,0,1,0,0,0,0,0,0,2
84,,WILSON BULL,3,0,0,0,0,1,0,0,0,0,0,2
85,,ZH VYSSH NERV DEYAT+,3,0,0,0,0,0,0,0,0,0,0,3
86,5.250,ADV EXP SOC PSYCHOL,2,0,0,0,0,0,1,1,0,0,0,0
87,,AM J PHYSIOL-REG I,2,0,0,0,0,0,0,0,0,0,0,2
88,6.857,AM PSYCHOL,2,0,0,1,0,0,0,0,0,1,0,0
89,,ANIM WELFARE,2,0,0,0,0,1,0,0,0,0,0,1
90,5.851,ANNU REV PSYCHOL,2,0,0,0,2,0,0,0,0,0,0,0
91,,AVIAT SPACE ENVIR MD,2,0,0,0,0,0,0,0,0,0,0,2
92,,BRAIN BEHAV EVOLUT,2,0,0,0,0,1,0,0,0,0,0,1
93,,BRAIN RES REV,2,0,0,0,0,0,0,0,0,0,0,2
94,,COM ADAP SY,2,0,0,1,0,0,0,0,1,0,0,0
95,,CONSERV BIOL,2,0,0,0,0,0,0,0,0,0,0,2
96,,CONTEMP PSYCHOL,2,0,0,0,0,2,0,0,0,0,0,0
97,1.430,CURR DIR PSYCHOL SCI,2,0,0,1,0,0,0,0,0,0,0,1
98,,CURR OPIN NEUROBIOL,2,0,1,0,0,0,0,0,0,0,0,1
99,,DOKL AKAD NAUK+,2,0,0,0,0,0,0,0,1,1,0,0
100,,ENVIRON BIOL FISH,2,0,0,0,1,0,0,0,0,0,0,1
101,,FOLIA ZOOL,2,0,0,0,0,0,0,0,0,0,0,2
102,,FUNCT ECOL,2,0,0,0,0,0,0,0,0,0,0,2
103,0.400,J ADULT DEV,2,0,1,0,0,0,0,0,1,0,0,0
104,,J APPL PHYSIOL,2,0,0,0,0,0,0,0,2,0,0,0
105,0.582,J COMMUN DISORD,2,0,0,1,0,0,0,1,0,0,0,0
106,,J COMP PHYSIOL A,2,0,0,0,0,0,0,0,0,0,0,2
107,,J EVOLUTION BIOL,2,0,0,0,0,0,0,0,0,0,0,2
108,1.172,J EXP ANAL BEHAV,2,0,1,0,0,0,0,0,0,0,0,1
109,2.247,J EXP PSYCHOL HUMAN,2,0,0,0,1,0,0,1,0,0,0,0
110,,J MAMMAL,2,0,0,0,0,0,0,0,0,0,0,2
111,2.638,J MEM LANG,2,0,0,0,0,0,0,0,1,1,0,0
112,,J NEUROENDOCRINOL,2,0,0,0,0,0,0,0,0,0,0,2
113,,J NEUROSCI METH,2,0,0,0,0,0,0,0,0,0,0,2
114,,J THEOR BIOL,2,0,1,0,0,0,0,0,1,0,0,0
115,,J ZOOL,2,0,0,0,0,0,0,0,0,0,0,2
116,0.122,JPN PSYCHOL RES,2,0,0,0,0,0,0,0,0,0,0,2
117,,LATERALITY,2,0,0,0,0,1,0,0,0,0,0,1
118,,MEM CALIF ACAD SCI,2,0,0,0,0,0,0,0,0,1,0,1
119,,MOL PHYLOGENET EVOL,2,0,0,0,0,0,0,0,0,0,0,2
120,,NETH J ZOOL,2,0,0,0,0,0,0,1,0,0,0,1
121,,NEUROTOXICOL TERATOL,2,0,0,0,0,0,0,1,0,0,0,1
122,,NEW SCI,2,0,1,1,0,0,0,0,0,0,0,0
123,1.193,PERCEPTION,2,0,0,0,0,0,1,1,0,0,0,0
124,,PSYCHOL LEARN MOTIV,2,0,0,0,0,0,0,0,1,1,0,0
125,2.565,PSYCHOL SCI,2,0,1,0,0,0,0,0,0,0,0,1
126,,SCAND J LAB ANIM SCI,2,0,0,1,0,0,1,0,0,0,0,0
127,,SCIENCE,2,0,0,0,0,0,0,0,0,0,0,2
128,,TEACH LEARN MED,2,0,1,0,0,1,0,0,0,0,0,0
129,,TOXICOL SCI,2,0,0,0,0,0,0,1,0,0,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
