Cited Journal Data: INSTRUCTIONAL SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
74,,ASSESS WRIT,3,0,0,0,1,0,0,0,0,0,0,2
75,,CBE-LIFE SCI EDUC,3,0,0,0,0,0,0,0,0,0,0,3
76,0.575,CLIN LINGUIST PHONET,3,0,0,0,0,0,0,0,0,0,0,3
77,1.603,DISCOURSE STUD,3,0,0,2,0,0,0,0,0,0,0,1
78,0.366,EDUC STUD-UK,3,0,0,0,0,0,1,0,0,0,0,2
79,0.223,EGIT BILIM,3,0,0,0,0,0,0,0,0,0,1,2
80,,IEEE T EDUC,3,0,1,0,0,0,0,0,0,0,0,2
81,0.384,INNOV EDUC TEACH INT,3,0,0,0,0,0,0,0,0,0,0,3
82,0.575,INT J SCI MATH EDUC,3,0,1,0,2,0,0,0,0,0,0,0
83,0.652,INT STUD PERSPECT,3,0,0,0,0,0,0,0,0,0,0,3
84,0.909,J COMPUT HIGH EDUC,3,0,0,0,1,0,0,0,1,0,0,1
85,0.615,J CURRICULUM STUD,3,0,0,0,0,0,0,1,0,0,0,2
86,2.862,J EXP PSYCHOL LEARN,3,0,0,2,0,0,0,0,1,0,0,0
87,1.473,J RES READ,3,0,0,0,1,0,1,0,0,0,0,1
88,,NURSE EDUC PRACT,3,0,0,1,1,1,0,0,0,0,0,0
89,,PLOS ONE,3,0,0,0,0,0,2,0,0,0,0,1
90,1.634,READ WRIT,3,0,0,0,1,0,1,0,0,0,0,1
91,1.197,SCAND J CARING SCI,3,0,0,0,0,0,0,0,0,0,0,3
92,0.750,TEACH COLL REC,3,0,0,0,0,1,0,0,0,0,0,2
93,0.829,TECHNOL PEDAGOG EDUC,3,0,0,0,0,0,0,0,0,0,2,1
94,0.299,Z ERZIEHWISS,3,3,0,0,0,0,0,0,0,0,0,0
95,,ADV EDUC RES,2,0,0,0,0,0,0,0,0,0,0,2
96,,AM J PHARM EDUC,2,0,0,0,0,0,0,0,0,0,0,2
97,1.321,APPL COGNITIVE PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
98,0.613,APPL ECON,2,0,0,0,0,1,0,0,0,0,0,1
99,0.438,AUST EDUC RES,2,0,0,1,0,0,0,0,0,0,0,1
100,1.278,CLIN NURS RES,2,0,0,0,0,2,0,0,0,0,0,0
101,2.000,COGNITION INSTRUCT,2,0,1,0,0,0,0,1,0,0,0,0
102,1.000,COMPUT ASSIST LANG L,2,0,0,0,0,0,0,1,0,1,0,0
103,0.053,CULT EDUC,2,0,0,0,0,1,0,0,0,0,1,0
104,0.918,DISTANCE EDUC,2,0,0,0,0,0,1,0,0,0,1,0
105,0.583,EDUC ASSESS EVAL ACC,2,0,0,0,0,0,0,0,0,1,0,1
106,0.579,EDUC STUD MATH,2,0,0,0,0,0,0,0,0,0,0,2
107,1.088,ENVIRON EDUC RES,2,0,0,0,0,0,1,0,0,0,0,1
108,,EXPERT SYST APPL,2,0,0,0,0,0,0,0,0,0,0,2
109,,FRONT NEUROSCI-SWITZ,2,0,0,0,0,2,0,0,0,0,0,0
110,1.694,HUM FACTORS,2,0,0,0,0,1,0,0,0,0,0,1
111,,IBER CONF INF SYST,2,0,0,0,0,0,0,0,0,0,0,2
112,0.599,INT J NURS PRACT,2,0,0,0,0,0,0,0,0,0,1,1
113,0.448,J ACAD LIBR,2,0,0,0,0,0,0,0,0,0,0,2
114,,J ASSOC INF SCI TECH,2,0,0,0,0,0,1,0,0,0,0,1
115,1.431,J COGN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
116,1.836,J EXP PSYCHOL-APPL,2,0,0,0,0,0,0,0,0,0,0,2
117,2.062,J MANAGE INFORM SYST,2,0,0,0,1,0,0,0,1,0,0,0
118,0.594,J MANAGE ORGAN,2,0,0,0,0,0,0,0,0,0,0,2
119,1.054,J PSYCHOEDUC ASSESS,2,0,0,0,0,0,0,1,0,0,0,1
120,,J VET MED EDUC,2,0,0,0,0,2,0,0,0,0,0,0
121,0.347,KURAM UYGUL EGIT BIL,2,0,0,0,0,0,0,0,0,1,0,1
122,,KYBERNETES,2,0,0,0,0,0,0,0,0,0,0,2
123,0.564,LEARN DISABILITY Q,2,0,0,0,0,0,1,0,0,0,0,1
124,0.759,LEARN MEDIA TECHNOL,2,0,0,0,0,0,0,0,0,0,0,2
125,2.457,MEM COGNITION,2,0,1,0,0,0,0,0,1,0,0,0
126,0.809,MUSIC SCI,2,0,0,0,0,0,1,0,0,0,1,0
127,1.247,NURS ETHICS,2,0,0,0,0,1,0,0,0,0,0,1
128,0.488,PSYCHOL ERZ UNTERR,2,0,0,0,0,0,1,0,0,0,0,1
129,0.278,RES SCI TECHNOL EDUC,2,0,0,0,0,1,0,0,0,0,0,1
130,0.241,REV EDUC,2,0,0,0,0,1,1,0,0,0,0,0
131,3.897,REV EDUC RES,2,0,0,0,1,0,0,0,0,0,0,1
132,1.308,REV PSICODIDACT,2,0,0,1,0,0,0,0,0,0,0,1
133,1.237,SCH EFF SCH IMPROV,2,0,0,0,0,0,0,0,1,0,1,0
134,1.447,SCHOOL PSYCHOL INT,2,0,0,0,0,0,0,0,0,0,0,2
135,,SIMUL HEALTHC,2,0,0,0,0,0,0,0,0,1,0,1
136,0.309,UNIV PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
137,0.710,Z ENTWICKL PADAGOGIS,2,0,0,1,0,0,0,1,0,0,0,0
138,1.569,Z PSYCHOL,2,0,1,0,0,0,0,0,1,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
