Cited Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
149,2.000,COGNITION INSTRUCT,5,1,0,0,1,1,0,1,0,0,0,1
150,1.929,CONTEMP EDUC PSYCHOL,5,0,1,1,0,1,1,1,0,0,0,0
151,,DECIS SUPPORT SYST,5,0,0,0,0,2,1,1,1,0,0,0
152,1.057,DIAGNOSTICA,5,0,0,0,0,0,0,2,3,0,0,0
153,2.294,DRUG ALCOHOL REV,5,0,1,1,1,0,2,0,0,0,0,0
154,0.535,ELECTRON LIBR,5,0,0,1,1,0,0,2,1,0,0,0
155,0.317,INFANC APRENDIZ,5,0,1,0,0,2,1,0,1,0,0,0
156,,INN COMM ENG,5,0,0,0,1,0,1,1,2,0,0,0
157,,INT C ART INT SOFTW,5,0,0,0,1,3,1,0,0,0,0,0
158,,INT C COMP SUPP COOP,5,0,1,1,0,0,0,2,1,0,0,0
159,0.618,INT J COMMUN-US,5,0,1,0,0,0,0,0,1,0,1,2
160,3.665,J AUTISM DEV DISORD,5,0,0,0,2,2,0,1,0,0,0,0
161,0.833,J DOC,5,0,0,1,1,1,1,0,0,0,0,1
162,,J ENVIRON PROT ECOL,5,0,2,0,2,0,0,0,0,1,0,0
163,1.048,J GEOGR,5,0,0,0,1,0,1,1,0,0,1,1
164,1.153,LIBR INFORM SCI RES,5,0,0,0,1,3,0,0,1,0,0,0
165,,MED TEACH,5,0,1,1,1,1,1,0,0,0,0,0
166,,PERS UBIQUIT COMPUT,5,0,2,2,0,0,0,1,0,0,0,0
167,,QUIM NOVA,5,0,0,1,0,0,3,1,0,0,0,0
168,0.366,SOC BEHAV PERSONAL,5,0,0,0,0,2,0,2,0,1,0,0
169,0.507,SYST PRACT ACT RES,5,0,0,0,0,0,0,0,1,2,0,2
170,0.449,TEACH TEACH,5,0,0,0,1,1,0,1,1,0,0,1
171,0.585,Z PADAGOG PSYCHOL,5,0,1,3,0,0,1,0,0,0,0,0
172,,ADV MECH ENG,4,0,0,2,1,0,0,0,0,0,0,1
173,0.613,APPL ECON,4,0,0,0,1,1,0,0,0,1,0,1
174,,APPL MATH INFORM SCI,4,0,0,0,1,1,1,0,0,1,0,0
175,,APPL SOFT COMPUT,4,0,0,0,0,3,0,0,0,0,0,1
176,,ARCH BIOL SCI,4,0,0,0,0,0,0,0,0,2,0,2
177,,BIOCHEM MOL BIOL EDU,4,0,1,1,0,1,0,1,0,0,0,0
178,,BMC PUBLIC HEALTH,4,0,0,1,1,0,1,0,1,0,0,0
179,,COMPUT STAND INTER,4,0,0,0,1,1,0,1,0,0,0,1
180,1.773,ELECTRON COMMER RES,4,0,0,0,0,0,0,1,0,1,2,0
181,0.661,EUR J TEACH EDUC,4,0,0,0,0,1,1,1,0,1,0,0
182,1.694,HUM FACTORS,4,0,0,0,2,1,0,0,0,0,0,1
183,,IEEE T EDUC,4,0,0,0,1,0,2,0,0,0,0,1
184,1.265,INFORM PROCESS MANAG,4,0,0,0,1,1,0,2,0,0,0,0
185,,INT C ED SOC DEV IC,4,0,0,1,2,1,0,0,0,0,0,0
186,0.840,J EDUC RES,4,0,1,1,0,1,0,0,0,1,0,0
187,1.087,J EXP EDUC,4,0,0,1,0,0,0,2,0,0,0,1
188,0.844,J LIBR INF SCI,4,0,0,0,0,2,0,1,1,0,0,0
189,,L N INST COMP SCI SO,4,0,0,0,3,1,0,0,0,0,0,0
190,0.564,LEARN DISABILITY Q,4,0,1,0,0,1,2,0,0,0,0,0
191,,MATH PROBL ENG,4,0,0,1,0,2,0,0,0,0,0,1
192,0.984,MIND BRAIN EDUC,4,0,0,2,0,1,1,0,0,0,0,0
193,0.670,NURS EDUC,4,0,0,2,0,0,2,0,0,0,0,0
194,,P 2014 INT C ADV,4,0,0,0,2,0,2,0,0,0,0,0
195,0.203,PEDAGOG STUD,4,0,0,1,0,0,0,1,1,0,0,1
196,2.884,READ RES QUART,4,0,0,0,0,1,0,2,0,0,0,1
197,1.634,READ WRIT,4,1,0,0,0,1,0,1,0,0,0,1
198,0.241,REV EDUC,4,0,0,0,0,1,1,0,0,0,0,2
199,2.058,TECHNOL FORECAST SOC,4,0,0,0,0,0,2,0,0,0,0,2
200,,WIRELESS PERS COMMUN,4,0,0,0,1,0,3,0,0,0,0,0
201,,2014 14 INT C INN,3,0,0,0,0,0,0,3,0,0,0,0
202,,2014 25 ANN C,3,0,0,1,1,1,0,0,0,0,0,0
203,,2014 FED C COMP SCI,3,0,0,0,0,0,0,1,0,0,0,2
204,,2014 IEEE 9 INT S,3,0,0,0,0,0,1,0,0,1,0,1
205,,2014 INT C INF SCI,3,0,1,1,0,1,0,0,0,0,0,0
206,1.586,ACAD MANAG LEARN EDU,3,0,0,0,1,1,1,0,0,0,0,0
207,,ACAD MED,3,0,2,0,0,0,0,1,0,0,0,0
208,0.522,AM ANN DEAF,3,0,0,0,1,0,0,1,0,0,0,1
209,,AM J PHARM EDUC,3,0,0,0,0,2,0,0,0,1,0,0
210,1.321,APPL COGNITIVE PSYCH,3,0,0,1,0,1,1,0,0,0,0,0
211,,ARTIF INTELL REV,3,0,0,0,0,0,0,0,0,0,1,2
212,1.308,COGN TECHNOL WORK,3,0,1,0,0,0,2,0,0,0,0,0
213,,COMPUT GRAPH-UK,3,0,1,0,0,0,0,0,2,0,0,0
214,,COMPUT IND,3,0,0,0,1,0,0,0,2,0,0,0
215,,CONF SOFTW ENG EDUC,3,0,0,2,0,0,1,0,0,0,0,0
216,0.583,EDUC ASSESS EVAL ACC,3,0,0,0,0,0,0,3,0,0,0,0
217,0.268,EDUC CHANGE,3,0,0,1,0,0,0,0,0,1,1,0
218,0.224,ENSEN CIENC,3,0,0,0,0,0,0,0,2,1,0,0
219,,EUR J DENT EDUC,3,0,0,1,0,1,0,0,1,0,0,0
220,,FRONT HUM NEUROSCI,3,0,0,0,0,1,0,1,0,1,0,0
221,1.598,HUM MOVEMENT SCI,3,0,0,1,0,0,2,0,0,0,0,0
222,1.676,INFORM COMMUN SOC,3,0,0,0,1,0,0,0,1,0,1,0
223,0.370,INFORM RES,3,0,0,1,1,1,0,0,0,0,0,0
224,1.550,INT J INFORM MANAGE,3,0,1,0,0,1,0,1,0,0,0,0
225,0.161,INT REV RES DEV DISA,3,0,0,0,0,2,0,1,0,0,0,0
226,0.304,INTERPRET TRANSL TRA,3,2,0,0,0,0,0,1,0,0,0,0
227,,J BIOL EDUC,3,0,0,0,2,0,0,0,0,0,0,1
228,0.276,J BLACK STUD,3,0,1,2,0,0,0,0,0,0,0,0
229,3.160,J COMMUN,3,0,0,0,2,1,0,0,0,0,0,0
230,,J COMPUT CIVIL ENG,3,0,0,0,0,0,2,0,0,0,0,1
