Cited Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
76,1.250,J MECH DESIGN,13,0,0,0,0,0,0,2,0,0,0,11
77,1.782,KNOWL INF SYST,13,0,0,2,1,0,0,0,1,0,0,9
78,1.346,MULTIMED TOOLS APPL,13,0,0,0,0,1,2,0,0,0,1,9
79,1.271,SOFT COMPUT,13,0,0,0,0,0,0,0,0,0,0,13
80,,2014 FED C COMP SCI,12,0,0,2,0,0,0,1,0,0,0,9
81,,2014 IEEEEMBS INT C,12,0,0,0,0,1,1,0,0,0,0,10
82,,ARAB J SCI ENG,12,0,0,0,2,0,1,1,1,0,0,7
83,,ARGUMENTATION,12,0,0,1,0,0,0,0,5,0,0,6
84,4.291,IEEE T NEUR NET LEAR,12,0,0,0,0,0,0,0,1,0,1,10
85,0.213,IEICE T INF SYST,12,0,0,3,0,1,0,0,0,0,0,8
86,,INT CONF ACOUST SPEE,12,0,2,3,0,2,0,0,0,0,1,4
87,0.574,INT J COMPUT INT SYS,12,0,1,0,0,0,0,0,0,0,0,11
88,0.669,INT J PATTERN RECOGN,12,3,1,1,0,1,0,0,0,0,1,5
89,0.213,J AEROSP INFORM SYST,12,0,0,1,0,1,0,0,0,0,0,10
90,1.000,J EXP THEOR ARTIF IN,12,0,1,0,1,0,2,0,0,0,0,8
91,,P ANN HICSS,12,0,1,0,1,0,2,1,0,0,0,7
92,,AER ADV ENG RES,11,0,0,0,1,0,0,0,1,0,0,9
93,2.019,ARTIF INTELL MED,11,0,1,0,1,0,0,0,0,0,0,9
94,2.576,BMC BIOINFORMATICS,11,0,0,1,0,1,0,0,0,0,3,6
95,0.524,COMPUT SYST SCI ENG,11,0,0,0,0,0,0,0,0,0,0,11
96,0.840,CYBERNET SYST,11,0,0,0,1,1,0,0,0,1,0,8
97,0.761,EXPERT SYST,11,0,0,0,0,0,0,0,0,0,0,11
98,3.626,FRONT HUM NEUROSCI,11,0,0,0,0,0,1,0,0,1,0,9
99,1.178,J INTELL ROBOT SYST,11,0,0,0,0,0,0,2,0,0,1,8
100,,J PHILOS LOGIC,11,0,0,0,0,0,0,0,0,1,0,10
101,1.352,J SYST SOFTWARE,11,0,0,1,0,1,0,0,0,0,1,8
102,1.569,NEURAL COMPUT APPL,11,0,0,0,1,1,1,0,0,0,1,7
103,7.055,PHILOS T R SOC B,11,0,0,0,1,0,0,0,0,0,1,9
104,0.715,SCI COMPUT PROGRAM,11,0,4,0,1,1,0,0,0,0,2,3
105,0.657,THEOR COMPUT SCI,11,0,0,1,1,0,0,0,0,1,0,8
106,1.474,WORLD WIDE WEB,11,0,0,0,4,3,0,1,1,0,0,2
107,,2014 IEEE INT VEH S,10,0,0,0,1,0,1,1,0,0,0,7
108,1.812,AUTOMAT CONSTR,10,0,0,0,0,0,2,0,0,0,0,8
109,1.783,COMPUT IND ENG,10,0,0,1,0,0,1,0,0,1,1,6
110,1.540,COMPUT VIS IMAGE UND,10,0,0,1,0,0,0,0,1,0,0,8
111,0.717,FUND INFORM,10,0,0,0,0,1,1,0,2,0,0,6
112,3.654,IEEE T EVOLUT COMPUT,10,0,1,1,0,0,1,0,0,0,0,7
113,,INT J MACH LEARN CYB,10,0,0,1,0,2,0,0,0,0,0,7
114,0.893,J VISUAL LANG COMPUT,10,0,0,1,1,0,0,2,0,0,0,6
115,4.934,P IEEE,10,0,0,0,0,0,1,0,0,0,0,9
116,,2014 INT C INF SCI,9,0,0,0,0,1,2,0,0,1,1,4
117,0.684,ACM T DATABASE SYST,9,1,1,2,2,0,0,1,0,0,0,2
118,1.217,ANN OPER RES,9,0,0,0,0,0,0,1,1,0,1,6
119,1.801,COMPUT AIDED DESIGN,9,0,0,1,0,0,0,0,0,0,0,8
120,2.556,COMPUT EDUC,9,0,0,0,1,0,1,0,0,0,2,5
121,,GROUP DECIS NEGOT,9,0,0,0,0,0,1,1,1,1,1,4
122,,IEEE INT ADV COMPUT,9,0,1,0,0,1,0,0,0,0,1,6
123,3.026,IEEE J-STARS,9,0,0,0,0,0,0,0,0,0,0,9
124,1.458,INT J ADV MANUF TECH,9,0,0,0,0,2,0,0,0,1,0,6
125,1.477,INT J PROD RES,9,0,1,0,1,0,0,0,0,1,0,6
126,,INT WORKSHOP TEMPORA,9,0,0,0,0,0,0,0,0,1,0,8
127,1.231,J COMPUT SCI-NETH,9,0,0,1,1,0,0,0,0,0,0,7
128,2.229,J NETW COMPUT APPL,9,0,0,0,1,0,0,0,0,0,0,8
129,2.079,PERVASIVE MOB COMPUT,9,0,0,0,0,1,1,0,3,0,0,4
130,1.551,APPL MATH COMPUT,8,0,1,0,0,0,0,1,0,0,0,6
131,1.440,IEEE J BIOMED HEALTH,8,0,0,0,0,0,0,0,1,0,0,7
132,1.478,IEEE T AUTON MENT DE,8,0,0,0,0,0,1,1,0,0,1,5
133,1.227,INT J AP MAT COM-POL,8,0,0,0,0,1,0,0,0,0,0,7
134,0.954,INT J UNCERTAIN FUZZ,8,0,0,0,0,2,0,0,0,0,0,6
135,1.063,J AMB INTEL SMART EN,8,0,0,1,0,0,0,1,0,0,0,6
136,0.881,J AUTOM REASONING,8,0,0,0,1,0,1,0,0,0,2,4
137,0.886,J INTELL INF SYST,8,0,1,1,0,1,0,0,1,0,0,4
138,2.473,J MACH LEARN RES,8,0,1,2,1,0,1,0,0,0,0,3
139,2.550,J WEB SEMANT,8,0,0,1,0,0,0,0,2,0,0,5
140,,LECT NOTES ELECTR EN,8,0,0,0,1,0,0,0,0,0,1,6
141,,LIT LINGUIST COMPUT,8,0,0,0,0,2,0,0,2,0,0,4
142,1.233,RES ENG DES,8,0,0,0,0,0,1,0,0,0,0,7
143,,TOP COGN SCI,8,0,0,0,1,1,0,0,0,0,1,5
