Cited Journal Data: LEARNING AND INSTRUCTION,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
74,0.579,EDUC STUD MATH,9,0,0,1,1,0,0,1,0,0,0,6
75,,FRONT HUM NEUROSCI,9,1,1,0,0,2,0,1,1,1,0,2
76,,J EYE MOVEMENT RES,9,0,1,0,1,6,1,0,0,0,0,0
77,0.710,Z ENTWICKL PADAGOGIS,9,0,0,0,0,0,2,0,4,0,1,2
78,2.124,ADV HEALTH SCI EDUC,8,0,0,0,0,4,0,0,0,0,0,4
79,0.887,DISCOURSE PROCESS,8,0,2,1,2,1,0,0,0,0,0,2
80,,J CHEM EDUC,8,0,0,0,0,0,0,0,1,1,0,6
81,1.237,SCH EFF SCH IMPROV,8,0,0,0,1,0,2,0,1,1,0,3
82,0.721,SYSTEM,8,0,0,0,0,2,0,0,1,0,2,3
83,0.585,Z PADAGOG PSYCHOL,8,2,2,0,1,0,1,0,0,0,0,2
84,0.737,ASIA-PAC EDUC RES,7,0,0,0,3,0,0,1,1,0,0,2
85,0.610,ASSESS EVAL HIGH EDU,7,0,0,0,0,4,0,0,0,0,0,3
86,4.061,CHILD DEV,7,0,3,1,0,1,1,0,0,0,0,1
87,0.366,EDUC STUD-UK,7,0,0,0,1,1,1,0,0,1,0,3
88,0.911,HIGH EDUC RES DEV,7,0,0,0,0,1,1,2,0,0,0,3
89,0.734,INT REV RES OPEN DIS,7,0,0,1,0,4,0,0,0,0,1,1
90,2.463,INTERNET HIGH EDUC,7,0,0,1,0,2,0,2,0,0,0,2
91,,J DENT EDUC,7,0,2,0,0,2,0,1,0,0,0,2
92,0.840,J EDUC RES,7,0,1,0,3,0,1,0,0,0,0,2
93,,J VET MED EDUC,7,0,0,0,1,0,1,0,0,0,0,5
94,,MED TEACH,7,0,0,0,1,0,1,0,1,1,0,3
95,4.940,PSYCHOL SCI,7,0,1,3,1,0,1,1,0,0,0,0
96,0.940,SOC PSYCHOL EDUC,7,0,1,0,3,0,0,3,0,0,0,0
97,0.829,TECHNOL PEDAGOG EDUC,7,0,1,0,0,0,0,0,3,0,0,3
98,1.694,HUM FACTORS,6,0,0,0,2,1,1,0,0,0,0,2
99,,IEEE T EDUC,6,0,0,0,0,1,1,0,0,2,0,2
100,,J BIOL EDUC,6,0,0,0,0,0,0,1,0,1,0,4
101,1.473,J RES READ,6,0,0,0,1,0,1,1,0,0,0,3
102,,J VISUAL LANG COMPUT,6,0,0,0,1,2,0,0,0,0,0,3
103,0.400,MATH THINK LEARN,6,0,0,0,0,0,0,2,0,0,0,4
104,2.941,SCI STUD READ,6,2,0,1,1,0,0,1,0,0,0,1
105,0.586,SPAN J PSYCHOL,6,0,0,0,0,0,0,0,0,2,1,3
106,,ADV SCI LETT,5,0,0,0,3,0,0,0,1,0,0,1
107,0.440,ANN PSYCHOL,5,0,0,0,0,1,0,1,0,0,2,1
108,,CBE-LIFE SCI EDUC,5,0,0,1,1,0,0,0,0,1,0,2
109,3.808,DEVELOPMENTAL SCI,5,0,2,1,0,0,1,0,0,0,0,1
110,0.268,EDUC CHANGE,5,0,1,0,0,0,0,2,1,0,0,1
111,0.648,EDUC REV,5,0,0,2,0,1,1,0,1,0,0,0
112,0.224,ENSEN CIENC,5,0,0,0,0,0,0,0,0,0,0,5
113,1.721,EUR J DEV PSYCHOL,5,0,0,0,0,0,0,0,0,0,0,5
114,,INFORM SCIENCES,5,0,0,0,0,2,0,0,0,0,0,3
115,2.059,J ENG EDUC,5,0,0,2,1,0,0,0,1,1,0,0
116,2.862,J EXP PSYCHOL LEARN,5,0,1,1,1,1,0,0,0,0,0,1
117,0.759,LEARN MEDIA TECHNOL,5,0,0,0,0,0,0,0,0,0,0,5
118,0.984,MIND BRAIN EDUC,5,0,1,0,0,0,0,0,0,0,1,3
119,0.659,PSYCHOL BELG,5,0,1,0,0,1,0,1,0,1,0,1
120,2.884,READ RES QUART,5,1,0,0,0,0,1,0,0,0,1,2
121,0.857,SPAT COGN COMPUT,5,0,0,0,0,0,0,1,2,1,0,1
122,0.733,TECH COMMUN-STC,5,3,0,0,1,0,0,0,0,0,0,1
123,1.586,ACAD MANAG LEARN EDU,4,0,0,0,0,1,0,0,1,0,0,2
124,1.646,ADV COGN PSYCHOL,4,0,1,1,0,0,1,0,0,0,0,1
125,,BIOCHEM MOL BIOL EDU,4,0,0,0,0,1,0,0,0,0,0,3
126,1.000,COMPUT ASSIST LANG L,4,0,0,0,0,0,0,1,0,1,0,2
127,0.044,CROAT J EDUC,4,0,0,0,0,1,0,0,1,1,0,1
128,0.429,CURR PSYCHOL,4,0,0,0,2,0,0,0,1,0,0,1
129,0.317,INFANC APRENDIZ,4,0,0,0,0,1,0,0,1,1,0,1
130,0.286,INT J ART DES EDUC,4,0,0,0,0,0,0,0,0,0,0,4
131,0.850,INT J HUM-COMPUT INT,4,0,0,1,1,1,0,0,1,0,0,0
132,0.615,J CURRICULUM STUD,4,0,0,0,0,0,0,1,0,0,0,3
133,1.255,J EDUC BEHAV STAT,4,1,0,0,0,0,0,1,0,1,0,1
134,0.634,J EDUC TEACHING,4,0,0,0,0,0,1,1,1,0,0,1
135,,MED EDUC,4,0,0,1,0,0,0,0,0,0,0,3
136,,MULTIMED TOOLS APPL,4,0,0,0,0,0,0,0,0,1,0,3
137,,P ANN HICSS,4,0,0,0,0,1,0,0,2,0,0,1
138,0.560,PSYCHOL REP,4,0,0,0,0,0,0,0,0,0,0,4
139,0.278,RES SCI TECHNOL EDUC,4,0,0,0,0,1,0,0,0,0,0,3
140,0.309,UNIV PSYCHOL,4,0,0,1,0,0,0,0,2,0,0,1
141,,ADV SOC SCI EDUC HUM,3,0,2,0,0,0,0,0,0,0,0,1
142,,AI EDAM,3,0,0,0,0,0,0,0,0,0,0,3
143,,AM J PHARM EDUC,3,0,2,0,1,0,0,0,0,0,0,0
144,0.619,AM J PSYCHOL,3,0,0,3,0,0,0,0,0,0,0,0
145,,APPL MECH MATER,3,0,1,0,0,1,0,0,0,0,0,1
146,0.891,BEHAV INFORM TECHNOL,3,0,0,0,1,0,2,0,0,0,0,0
147,0.891,BRIT EDUC RES J,3,0,0,0,1,0,1,0,0,0,0,1
148,,COMM COM INF SC,3,0,0,0,2,0,0,0,0,0,0,1
149,0.053,CULT EDUC,3,0,0,0,0,0,1,0,0,0,0,2
150,4.141,DEV PSYCHOL,3,0,0,0,1,0,0,1,0,0,0,1
151,4.000,DEV REV,3,0,0,0,0,1,0,0,0,0,0,2
152,0.375,EDUC RES-UK,3,0,0,0,0,0,0,0,1,0,0,2
153,,IEEE GLOB ENG EDUC C,3,0,0,0,1,0,0,0,0,0,0,2
154,0.384,INNOV EDUC TEACH INT,3,0,0,0,0,0,0,2,0,0,0,1
155,0.438,INT J DISABIL DEV ED,3,0,0,0,0,0,1,0,0,0,1,1
156,,INT J TECHNOL DES ED,3,0,0,0,1,0,0,0,1,0,0,1
157,1.268,INTERACT COMPUT,3,0,0,1,0,0,1,0,0,0,0,1
158,2.285,J EXP SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
159,1.054,J PSYCHOEDUC ASSESS,3,0,0,1,1,0,1,0,0,0,0,0
160,2.262,J SCHOOL PSYCHOL,3,0,0,1,0,0,1,0,0,0,0,1
161,0.548,LANG AWARE,3,0,0,0,0,1,0,0,0,0,0,2
162,1.118,LEARN DISABIL RES PR,3,0,0,1,1,1,0,0,0,0,0,0
163,0.670,NURS EDUC,3,0,0,1,0,1,0,0,0,0,0,1
