Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75, ,J NEUROSCI,4,0,0,0,0,0,1,0,1,0,0,2
76,0.556,LINGUA,4,0,0,0,0,0,0,1,0,0,0,3
77, ,LINGUIST STRUCT,4,0,0,0,0,0,0,0,0,0,1,3
78,0.714,NAT LANG LINGUIST TH,4,0,0,1,1,0,1,0,0,0,0,1
79, ,ORG PERCEPTION ACTIO,4,0,0,0,0,0,0,0,0,0,0,4
80,2.714,PSYCHOL LEARN MOTIV,4,0,0,0,0,0,0,0,0,0,0,4
81,0.656,SECOND LANG RES,4,0,0,0,0,0,2,0,0,0,0,2
82, ,AM J MED GENET,3,0,0,0,0,0,0,0,0,0,0,3
83,6.967,AM PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
84,0.380,ANN PSYCHOL,3,0,0,0,0,0,1,2,0,0,0,0
85, ,BEHAV BRAIN RES,3,0,0,0,0,0,0,2,0,0,0,1
86,2.308,BRAIN COGNITION,3,0,0,0,0,0,0,0,1,0,0,2
87,1.205,BRIT J DEV PSYCHOL,3,0,0,0,0,1,0,0,0,1,0,1
88,1.538,BRIT J PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
89,1.987,BRIT J SOC PSYCHOL,3,0,0,0,0,0,1,0,0,0,0,2
90,0.891,CAN J EXP PSYCHOL,3,0,0,0,0,2,0,0,0,0,0,1
91,2.922,DEV NEUROPSYCHOL,3,0,0,0,0,2,0,0,0,0,0,1
92,2.032,DEV REV,3,0,0,0,0,0,0,0,0,0,0,3
93, ,ELECTROEN CLIN NEURO,3,0,0,0,0,0,0,0,0,1,0,2
94,1.570,EUR J SOC PSYCHOL,3,0,0,0,0,0,0,0,1,0,0,2
95, ,GESTURE,3,0,0,2,0,0,1,0,0,0,0,0
96,1.476,HUM COMMUN RES,3,0,0,0,0,0,0,0,0,0,0,3
97, ,HUM-COMPUT INTERACT,3,0,0,0,0,0,0,0,1,0,0,2
98, ,J GERONTOL B-PSYCHOL,3,0,1,0,0,0,0,0,0,0,0,2
99, ,LANGUAGE PROCESSING,3,0,0,0,0,0,0,0,0,1,0,2
100, ,LANGUAGE SPACE,3,0,0,0,0,0,0,0,0,0,0,3
101, ,MASKED PRIMING STATE,3,0,0,0,0,3,0,0,0,0,0,0
102, ,MENT LEXICON,3,1,2,0,0,0,0,0,0,0,0,0
103, ,MORPHOL ASPECT,3,0,0,0,0,0,0,0,0,0,0,3
104, ,MORPHOL STRUCT,3,0,0,0,0,3,0,0,0,0,0,0
105, ,NATURE,3,0,0,0,0,0,0,1,0,0,1,1
106, ,NEUROCASE,3,0,1,0,0,1,0,1,0,0,0,0
107, ,NEUROIMAGE,3,0,0,0,0,0,2,1,0,0,0,0
108,2.987,NEUROPSYCHOLOGY,3,0,0,0,1,0,0,0,0,0,0,2
109, ,P 15 INT C PHON SCI,3,0,0,0,0,3,0,0,0,0,0,0
110, ,P NATL ACAD SCI USA,3,0,0,0,0,0,0,2,0,0,0,1
111, ,PROSODIC PHONOLOGY,3,0,0,0,0,0,0,0,0,0,0,3
112, ,SOUND PATTERN ENGLIS,3,0,0,0,0,0,0,0,0,0,0,3
113, ,SPEECH PROD SPEECH M,3,0,0,0,0,0,0,0,0,0,0,3
114, ,YEARB MORPHOLOGY,3,0,0,0,0,0,1,0,0,0,0,2
115, ,1 LANGUAGE,2,1,0,0,0,0,0,0,0,0,0,1
116, ,21 CENTURY PSYCHOLIN,2,0,0,2,0,0,0,0,0,0,0,0
117, ,33 ANN M SOC NEUR NE,2,0,0,0,0,2,0,0,0,0,0,0
118,6.667,ADV EXP SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
119, ,AGING COGNITION KNOW,2,0,0,0,0,0,0,0,0,0,0,2
120,0.824,AGING NEUROPSYCHOL C,2,0,0,0,0,0,1,0,0,0,0,1
121, ,AM HERITAGE WORD FRE,2,0,0,0,0,0,0,0,0,0,0,2
122, ,ANNU REV NEUROSCI,2,0,0,0,0,0,0,0,0,1,0,1
123,13.400,ANNU REV PSYCHOL,2,0,0,0,0,0,1,0,0,0,1,0
124, ,APPROACHES STUDYING,2,0,0,1,1,0,0,0,0,0,0,0
125, ,B PSYCHONOMIC SOC,2,0,0,0,0,0,0,0,0,0,0,2
126, ,BEHAV NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
127, ,BIOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
