Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
76, ,ARTIF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
77,2.308,BRAIN COGNITION,2,0,0,0,0,1,0,1,0,0,0,0
78, ,CAH PSYCHOL COGN,2,0,0,0,0,0,0,0,0,0,0,2
79, ,CONDITIONALS COMPREH,2,0,0,0,0,0,0,2,0,0,0,0
80, ,CONDITIONALS PREDICT,2,0,0,0,0,0,0,0,0,0,2,0
81,1.487,CONTEMP EDUC PSYCHOL,2,0,0,0,2,0,0,0,0,0,0,0
82,2.750,CURR DIR PSYCHOL SCI,2,0,0,0,1,0,1,0,0,0,0,0
83, ,DEDUCTION,2,0,0,0,0,0,0,0,0,0,0,2
84, ,DEDUCTIVE REASONING,2,0,0,0,0,0,0,0,2,0,0,0
85,1.548,ECON J,2,0,0,0,0,0,0,0,0,0,0,2
86, ,ED MIND KNOWLEDGE AG,2,0,0,0,0,0,2,0,0,0,0,0
87,1.484,ERGONOMICS,2,0,0,0,0,0,0,0,0,0,0,2
88, ,ETYMOLOGY PRAGMATICS,2,0,0,0,0,0,0,0,0,0,0,2
89, ,EXP PRAGMATICS,2,0,0,0,2,0,0,0,0,0,0,0
90,2.781,EXP PSYCHOL,2,0,1,0,0,0,1,0,0,0,0,0
91, ,HANDB CHILD PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
92, ,HANDB SOC COMP THEO,2,0,0,0,0,0,0,0,2,0,0,0
93,1.113,HUM FACTORS,2,0,0,0,0,0,0,0,1,0,0,1
94, ,HUM REASONING PSYC,2,0,0,0,0,0,0,0,0,0,0,2
95, ,INFORMAL REASONING E,2,0,0,0,0,0,0,0,0,0,0,2
96, ,INTELLIGENT TUTORING,2,0,0,0,0,0,0,0,0,0,0,2
97,0.548,J EDUC RES,2,0,0,0,0,0,0,0,0,0,0,2
98,1.231,LEARN INDIVID DIFFER,2,0,0,0,0,0,0,0,0,1,0,1
99,1.462,LINGUIST INQ,2,0,0,0,0,0,0,0,0,0,0,2
100, ,MENT LOGIC,2,0,0,0,0,0,0,0,0,0,2,0
101, ,MODELS WORKING MEMOR,2,0,0,0,0,0,0,0,0,2,0,0
