Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
77,4.372,ACAD MANAGE REV,2,0,0,0,0,0,0,0,0,0,0,2
78, ,ADV PHYSIOL EDUC,2,0,0,0,0,1,1,0,0,0,0,0
79, ,ANAL DES ACTIVITY,2,0,0,0,0,0,0,0,0,0,0,2
80, ,ASS STUDY HIGHER ED,2,0,0,0,0,0,0,0,0,0,0,2
81, ,BIOMETRICS,2,0,0,0,0,0,0,0,0,0,0,2
82,0.782,BRIT EDUC RES J,2,0,0,0,1,0,0,1,0,0,0,0
83,1.024,BRIT J EDUC PSYCHOL,2,0,0,0,0,1,0,1,0,0,0,0
84,1.538,BRIT J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
85, ,COGNITIVE SKILLS THE,2,0,0,0,0,0,0,0,0,0,0,2
86, ,COL SCI CONV,2,0,0,0,2,0,0,0,0,0,0,0
87, ,COMMUNITIES PRACTICE,2,0,0,0,0,0,0,0,0,0,2,0
88, ,COMPREHENSION,2,0,0,0,0,0,0,0,0,0,2,0
89, ,COMPUT SCI ED RES,2,0,0,0,2,0,0,0,0,0,0,0
90, ,COMPUTER,2,0,0,0,0,0,0,0,0,0,0,2
91, ,CRAFT SCI TECHNICAL,2,0,0,0,0,0,0,0,0,0,0,2
92, ,DES ENG ED FLAT W,2,2,0,0,0,0,0,0,0,0,0,0
93, ,DES THEOR METHOD,2,0,0,0,0,0,0,0,0,0,0,2
94, ,DES WAY INT CHANG,2,0,0,0,0,1,1,0,0,0,0,0
95, ,DISCIPLINARY STYLES,2,0,0,0,0,0,2,0,0,0,0,0
96,1.022,DISCOURSE PROCESS,2,0,0,0,0,0,0,0,0,1,1,0
97, ,ED ENG 2020 AD ENG E,2,0,0,2,0,0,0,0,0,0,0,0
98, ,ED ENG 2020 ADAPTING,2,0,0,2,0,0,0,0,0,0,0,0
99,0.831,EDUC PSYCHOL MEAS,2,0,0,0,0,0,0,0,0,0,0,2
100,1.516,EDUC PSYCHOL REV,2,0,0,0,0,0,0,0,0,1,1,0
101, ,EDUC PSYCHOL-UK,2,0,0,0,1,0,0,0,1,0,0,0
102, ,ENG ED TECHNOLOGY TR,2,0,0,0,0,0,2,0,0,0,0,0
103, ,ENG EDUC,2,0,0,0,0,0,0,0,0,0,0,2
104, ,ENG SCI EDUC J,2,0,0,0,0,0,0,0,0,0,0,2
105, ,ENTRY PERSISTENCE WO,2,0,0,0,0,0,0,0,2,0,0,0
106,0.270,ETR&D-EDUC TECH RES,2,0,0,0,0,0,0,0,0,1,0,1
107, ,EVOLUTION SCI ED FIE,2,0,0,0,2,0,0,0,0,0,0,0
108, ,EXP LEARN EXPERI,2,0,0,0,0,0,0,0,0,0,0,2
109, ,GRAD STUD ASS RES FA,2,0,2,0,0,0,0,0,0,0,0,0
110, ,HANDB IND ENG,2,0,0,0,0,0,0,0,0,0,0,2
