Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
77,3.000,MONOGR SOC RES CHILD,4,1,1,0,0,1,1,0,0,0,0,0
78,,NEUROCOMPUTING,4,0,2,0,0,0,1,0,0,1,0,0
79,,PEDIATRICS,4,0,1,1,0,1,0,0,1,0,0,0
80,0.350,SYNTHESE,4,0,0,0,0,1,1,0,1,0,1,0
81,1.636,AM J MENT RETARD,3,0,0,0,2,0,1,0,0,0,0,0
82,15.976,ARCH GEN PSYCHIAT,3,0,0,2,1,0,0,0,0,0,0,0
83,,ARCH PEDIAT ADOL MED,3,0,1,1,0,1,0,0,0,0,0,0
84,1.538,BRIT J PSYCHOL,3,0,0,0,1,1,0,0,0,1,0,0
85,0.615,CLIN LINGUIST PHONET,3,0,0,0,0,1,1,1,0,0,0,0
86,,COGN AFFECT BEHAV NE,3,0,1,0,0,1,1,0,0,0,0,0
87,,CORTEX,3,0,0,0,1,0,2,0,0,0,0,0
88,0.632,EARLY CHILD RES Q,3,0,0,0,2,1,0,0,0,0,0,0
89,,EARLY HUM DEV,3,0,0,0,0,0,1,0,0,1,0,1
90,1.043,ECOL PSYCHOL,3,0,0,0,0,1,0,0,0,2,0,0
91,1.952,EUR J PERSONALITY,3,3,0,0,0,0,0,0,0,0,0,0
92,,EXP BRAIN RES,3,0,0,0,0,2,0,0,0,1,0,0
93,,IEEE T SYST MAN CY B,3,0,1,1,1,0,0,0,0,0,0,0
94,1.057,INFANT MENT HEALTH J,3,0,0,0,0,1,1,0,1,0,0,0
95,2.619,J ABNORM CHILD PSYCH,3,0,0,1,0,0,0,0,0,1,1,0
96,,J CONTROL RELEASE,3,0,0,0,0,0,0,0,0,3,0,0
97,,LECT NOTES COMPUT SC,3,0,1,0,0,0,1,0,1,0,0,0
98,,MOL PSYCHIATR,3,0,0,1,1,0,0,0,0,1,0,0
99,0.793,NEW IDEAS PSYCHOL,3,0,0,1,1,0,1,0,0,0,0,0
100,,P ROY SOC B-BIOL SCI,3,0,1,0,2,0,0,0,0,0,0,0
101,1.371,PERCEPT PSYCHOPHYS,3,0,1,1,0,0,0,1,0,0,0,0
102,1.617,PERCEPTION,3,0,0,0,1,1,1,0,0,0,0,0
103,2.714,PSYCHOL LEARN MOTIV,3,0,0,1,1,1,0,0,0,0,0,0
104,1.727,VIS COGN,3,0,0,1,0,0,1,0,0,1,0,0
105,,VISION RES,3,0,0,1,0,0,1,1,0,0,0,0
106,1.024,ADAPT BEHAV,2,0,1,0,0,0,0,0,0,1,0,0
107,,AIP CONF P,2,0,0,0,1,1,0,0,0,0,0,0
108,1.580,APPL PSYCHOLINGUIST,2,0,1,1,0,0,0,0,0,0,0,0
109,,ARCH DIS CHILD,2,0,2,0,0,0,0,0,0,0,0,0
110,,ARCH PEDIATRIE,2,0,0,0,0,0,0,0,0,1,1,0
111,,BEHAV BRAIN FUNCT,2,0,1,0,0,0,1,0,0,0,0,0
112,1.925,COGN NEUROPSYCHOL,2,0,0,1,0,0,1,0,0,0,0,0
113,1.265,DYSLEXIA,2,0,1,1,0,0,0,0,0,0,0,0
114,2.781,EXP PSYCHOL,2,0,0,0,1,0,0,1,0,0,0,0
115,,INFANC APRENDIZ,2,0,0,0,0,0,1,0,0,0,1,0
116,,INT J HUM ROBOT,2,0,0,0,0,0,0,0,1,0,1,0
117,0.984,INT J LANG COMM DIS,2,0,0,1,0,0,0,0,1,0,0,0
118,1.019,INT J PSYCHOANAL,2,0,0,0,1,0,0,0,0,0,1,0
119,0.541,INT J SCI EDUC,2,0,0,0,1,1,0,0,0,0,0,0
120,1.083,J COMMUN DISORD,2,0,0,0,0,0,0,0,0,1,1,0
121,2.075,J EXP PSYCHOL ANIM B,2,0,0,2,0,0,0,0,0,0,0,0
122,2.580,J EXP PSYCHOL HUMAN,2,0,0,0,0,0,1,0,1,0,0,0
123,0.375,J GEOGR,2,0,0,0,0,0,0,0,2,0,0,0
124,,J MOL NEUROSCI,2,0,1,0,1,0,0,0,0,0,0,0
125,0.317,J MORAL EDUC,2,0,0,0,0,0,2,0,0,0,0,0
126,,J NEURAL TRANSM,2,0,0,1,1,0,0,0,0,0,0,0
127,,J NEUROSCI,2,0,1,1,0,0,0,0,0,0,0,0
128,3.045,J PEDIATR PSYCHOL,2,0,2,0,0,0,0,0,0,0,0,0
129,0.766,J REPROD INFANT PSYC,2,0,0,0,0,1,0,0,1,0,0,0
130,0.915,J YOUTH ADOLESCENCE,2,0,0,0,0,0,0,0,0,0,0,2
131,0.970,JOGNN-J OBST GYN NEO,2,0,1,0,0,0,0,0,0,0,0,1
132,,MED HYPOTHESES,2,0,0,1,0,0,0,0,1,0,0,0
133,1.410,MEDIA PSYCHOL,2,0,0,0,0,1,0,0,0,1,0,0
134,,MOTOR CONTROL,2,0,0,0,0,1,0,0,1,0,0,0
135,,NAT CLIN PRACT NEURO,2,0,2,0,0,0,0,0,0,0,0,0
136,,NAT NEUROSCI,2,0,1,0,0,0,1,0,0,0,0,0
137,,NATURE,2,0,1,1,0,0,0,0,0,0,0,0
138,,NEURON,2,0,0,1,1,0,0,0,0,0,0,0
139,,NEUROREPORT,2,0,0,0,0,0,2,0,0,0,0,0
140,,NEUROSCI RES,2,0,1,1,0,0,0,0,0,0,0,0
141,0.571,PHILOS PSYCHOL,2,0,0,0,0,0,0,0,0,0,2,0
142,,PROG NAT SCI,2,1,0,0,0,1,0,0,0,0,0,0
143,0.339,PSIKHOL ZH,2,0,0,0,0,0,0,0,0,0,0,2
144,1.000,RES NURS HEALTH,2,0,0,0,0,0,0,0,0,0,0,2
145,,SLEEP,2,0,1,1,0,0,0,0,0,0,0,0
146,1.121,SOC COGNITION,2,0,0,0,0,0,1,0,0,0,1,0
147,0.986,SOC DEV,2,0,0,0,1,1,0,0,0,0,0,0
148,0.587,THEOR PSYCHOL,2,0,0,0,2,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
