Cited Journal Data: Topics in Cognitive Science,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
76,2.556,COMPUT EDUC,2,0,0,0,0,1,1,0,0,0,0,0
77,1.941,CONSCIOUS COGN,2,0,0,1,0,1,0,0,0,0,0,0
78,,DECIS SUPPORT SYST,2,0,0,0,0,1,1,0,0,0,0,0
79,,DEV COGN NEUROS-NETH,2,0,0,2,0,0,0,0,0,0,0,0
80,1.140,ETHICS,2,0,0,0,0,2,0,0,0,0,0,0
81,1.712,EUR J SOC PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
82,3.130,EVOL HUM BEHAV,2,0,0,0,0,0,2,0,0,0,0,0
83,,FRONT BEHAV NEUROSCI,2,0,0,0,1,0,1,0,0,0,0,0
84,1.598,HUM MOVEMENT SCI,2,0,0,0,0,0,2,0,0,0,0,0
85,,IEEE T AUTON MENT DE,2,0,0,0,1,1,0,0,0,0,0,0
86,,IEEE T VIS COMPUT GR,2,0,0,0,1,0,1,0,0,0,0,0
87,2.086,INFANCY,2,0,0,1,0,1,0,0,0,0,0,0
88,1.841,INT J COMP-SUPP COLL,2,0,0,0,0,0,2,0,0,0,0,0
89,,J ACOUST SOC AM,2,0,0,1,0,0,1,0,0,0,0,0
90,,J CHEM EDUC,2,0,0,0,2,0,0,0,0,0,0,0
91,1.598,J CHILD LANG,2,0,0,0,0,0,2,0,0,0,0,0
92,0.578,J CONSCIOUSNESS STUD,2,0,1,0,0,0,0,0,0,0,0,1
93,1.085,J CONTEMP CHINA,2,0,0,0,0,0,2,0,0,0,0,0
94,2.285,J EXP SOC PSYCHOL,2,0,0,1,0,1,0,0,0,0,0,0
95,1.020,J LANG SOC PSYCHOL,2,0,0,0,0,0,2,0,0,0,0,0
96,,J NEUROSCI,2,0,1,0,0,1,0,0,0,0,0,0
97,5.031,J PERS SOC PSYCHOL,2,0,0,1,0,0,1,0,0,0,0,0
98,0.831,J PRAGMATICS,2,0,0,1,0,0,1,0,0,0,0,0
99,,J PROF ISS ENG ED PR,2,0,0,0,0,0,2,0,0,0,0,0
100,3.162,J RES SCI TEACH,2,0,0,0,1,0,1,0,0,0,0,0
