Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
76, ,AFR STUDY MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
77,0.815,AGGRESSIVE BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
78, ,AM ANTHROPOL,2,0,0,0,0,0,0,0,1,0,0,1
79,10.351,AM J HUM GENET,2,0,0,0,1,0,0,0,0,0,0,1
80, ,ANNU REV ANTHROPOL,2,0,0,1,0,0,0,0,0,0,0,1
81,6.195,ANNU REV ECOL SYST,2,0,0,0,0,0,0,0,0,0,0,2
82,11.778,ARCH GEN PSYCHIAT,2,0,0,1,0,0,0,0,0,0,0,1
83, ,B ASSOC ANAT,2,0,0,0,0,0,0,0,0,0,0,2
84, ,BARBARY MACAQUE CASE,2,0,0,0,0,0,0,0,0,0,0,2
85,2.316,BIOL J LINN SOC,2,0,0,0,0,0,0,0,0,0,1,1
86,4.269,BIOL PSYCHIAT,2,0,1,0,0,0,0,0,0,0,0,1
87, ,BIOSTAT ANAL,2,0,0,0,0,0,0,0,0,0,0,2
88, ,CHILD DEV,2,0,0,0,0,0,0,0,1,0,0,1
89, ,CHIMPANZEE MAT CULTU,2,0,0,0,0,0,0,0,0,2,0,0
90, ,CHIMPANZEES GOMBE,2,0,0,0,0,0,0,0,0,0,0,2
91, ,CHIMPANZEES GOMBE PA,2,0,0,0,0,0,0,0,0,0,0,2
92, ,CHIMPANZEES MAHALE M,2,0,0,0,0,0,0,0,0,0,0,2
93, ,CHIMPANZEES TAI FORE,2,2,0,0,0,0,0,0,0,0,0,0
94, ,COMP PRIMATE BIOL,2,0,0,0,0,0,0,0,0,0,0,2
95,2.814,CONSERV BIOL,2,0,0,0,1,0,0,0,0,0,0,1
96,1.409,CYTOGENET CELL GENET,2,0,0,0,1,1,0,0,0,0,0,0
97, ,DEV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
98, ,ECOL BEHAV NEO,2,0,0,0,0,0,0,0,0,0,0,2
99,3.632,EVOLUTION,2,0,0,0,0,0,0,0,0,0,0,2
100,2.461,GENE,2,0,0,0,0,0,0,0,0,1,1,0
101, ,GORILLAS MIST,2,0,0,0,0,0,0,0,0,0,0,2
102,1.532,HUM BIOL,2,0,0,0,0,0,0,0,0,0,0,2
103, ,HUM EVOL,2,0,0,0,0,0,1,0,0,0,0,1
104, ,INFANTICIDE COMP EVO,2,0,0,0,0,0,0,0,0,0,0,2
105, ,INFECT DIS,2,0,0,0,0,0,0,1,0,1,0,0
106, ,INT PRIM SOC AM SOC,2,0,0,0,0,2,0,0,0,0,0,0
107,1.083,J AM VET MED ASSOC,2,0,0,0,0,0,0,0,0,0,0,2
108,1.715,J ANIM SCI,2,0,0,0,0,0,0,0,0,0,0,2
109, ,J ANTHROPOL SOC NIP,2,0,0,0,0,0,0,0,0,0,0,2
