Citing Journal Data: PSYCHONOMIC BULLETIN ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
74, ,RESOLVING SEMANTIC A,5,0,0,0,0,0,0,0,0,0,0,5
75, ,VIS COGNITIVE,5,0,0,4,0,1,0,0,0,0,0,0
76, ,ATOM COMPONENTS TH,4,0,0,4,0,0,0,0,0,0,0,0
77, ,BASIC PROCESSES READ,4,0,0,0,0,0,0,0,0,0,4,0
78, ,COGNITIVE SKILLS THE,4,0,0,0,0,0,0,0,0,0,0,4
79, ,COMP PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
80,1.581,DISCOURSE PROCESS,4,0,0,3,0,1,0,0,0,0,0,0
81,0.691,ERGONOMICS,4,0,0,0,0,0,0,0,0,0,0,4
82, ,HDB NEUROPSYCHOLOGY,4,0,0,0,0,0,0,0,4,0,0,0
83, ,INTRO PROBABILITY TH,4,0,0,0,0,0,0,0,0,0,0,4
84,5.115,J COGNITIVE NEUROSCI,4,0,1,0,1,0,0,0,0,1,0,1
85, ,J COMP PHYSIOL PSYCH,4,0,0,0,0,0,0,0,0,0,0,4
86,1.172,J EXP ANAL BEHAV,4,0,0,0,1,0,0,0,0,0,0,3
87,1.276,J EXP CHILD PSYCHOL,4,0,0,0,1,0,0,0,0,0,0,3
88, ,J GERONTOL,4,0,0,0,0,0,0,0,0,0,0,4
89,0.725,J PSYCHOLINGUIST RES,4,0,0,2,0,1,0,0,0,0,0,1
90,0.920,PERS INDIV DIFFER,4,0,0,0,0,0,0,0,2,0,0,2
91, ,PSYCHOL LEARN MOT,4,1,0,0,0,0,0,0,0,0,0,3
92, ,36 ANN M PSYCH SOC L,3,0,0,0,0,0,3,0,0,0,0,0
93,0.725,AGING NEUROPSYCHOL C,3,0,0,1,2,0,0,0,0,0,0,0
94, ,ANIM BEHAV,3,0,0,0,0,0,0,1,0,0,0,2
95,0.660,AUST J PSYCHOL,3,0,0,1,0,0,0,0,0,0,0,2
96,1.500,BIOL PSYCHOL,3,0,0,0,0,0,0,1,1,0,0,1
97,0.867,BRIT J PHILOS SCI,3,0,0,0,0,0,0,0,0,0,0,3
98,0.516,CAN PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
99, ,COGNITIVE MODELS SPE,3,0,0,0,0,0,0,0,0,0,0,3
100, ,CONT DEV MATH PSYCHO,3,0,0,0,0,0,0,0,0,0,0,3
101, ,DEV SCI,3,0,0,3,0,0,0,0,0,0,0,0
102, ,FREQUENCY ANAL ENGLI,3,0,0,0,0,0,0,0,0,0,0,3
103, ,IN PRESS J EXPT PSYC,3,0,0,0,0,0,0,0,0,0,0,3
104, ,IN PRESS MEMORY COGN,3,0,0,0,0,0,0,0,0,0,0,3
105,1.188,INFANT BEHAV DEV,3,0,0,0,0,0,2,0,0,0,0,1
106, ,INFORM PROCESSI,3,0,0,0,0,0,0,0,0,0,0,3
107, ,INFORM THEOR C,3,0,0,0,0,0,0,0,0,0,0,3
108, ,INHIBITORY PROCESSES,3,0,0,0,0,0,0,3,0,0,0,0
109,3.352,J ABNORM PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
110, ,J COMP NEUROL,3,0,0,0,0,0,0,0,0,0,0,3
111, ,J EXP PSYCHOL ANIMA,3,0,0,0,0,0,0,0,0,0,0,3
112, ,J NEUROPHYSIOL,3,0,0,1,0,0,0,0,1,0,1,0
113, ,KNOWLEDGE CONCEPTS C,3,0,0,0,3,0,0,0,0,0,0,0
114,0.639,LANG SPEECH,3,0,0,0,1,0,0,0,0,0,0,2
115, ,LEXICAL AMBIGUITY RE,3,0,0,0,0,0,0,0,0,0,0,3
116, ,MATH COGNITION,3,0,0,0,1,1,1,0,0,0,0,0
117, ,MEMORY SYST 1994,3,0,0,0,0,0,0,3,0,0,0,0
118, ,MODELS HUM MEMORY,3,0,0,0,0,0,0,0,0,0,0,3
119, ,MODELS SHORT TERM ME,3,0,0,0,0,3,0,0,0,0,0,0
120, ,NEUROREPORT,3,0,0,0,0,1,0,1,0,1,0,0
121, ,P 21 ANN C COGN SCI,3,0,3,0,0,0,0,0,0,0,0,0
122, ,PARALLEL DISTRIBUTED,3,0,0,0,0,0,0,0,0,0,0,3
123, ,PRINCIPLES LEARN,3,0,0,1,0,0,0,0,0,0,0,2
