Citing Journal Data: PHILOSOPHICAL PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
78, ,CHILDS THEOR MIND,2,0,0,0,0,0,0,0,0,0,0,2
79, ,COFFEE CHEM,2,0,0,0,0,0,0,0,0,0,0,2
80,1.863,COGNITION EMOTION,2,0,0,0,0,0,0,0,1,1,0,0
81, ,COGNITIVE NEUROSCIEN,2,0,0,0,0,1,1,0,0,0,0,0
82, ,CONSCIOUS EXPERIENCE,2,0,0,0,0,1,1,0,0,0,0,0
83, ,CONSCIOUS MIND SEARC,2,0,0,0,0,2,0,0,0,0,0,0
84, ,CONSCIOUSNESS,2,0,0,0,0,0,0,0,0,0,1,1
85, ,CONSCIOUSNESS ACTION,2,0,0,2,0,0,0,0,0,0,0,0
86, ,CONSCIOUSNESS EXPERI,2,0,0,0,0,2,0,0,0,0,0,0
87, ,CONSCIOUSNESS PHILOS,2,0,0,0,0,0,0,2,0,0,0,0
88, ,CONSCIOUSNESS RES AB,2,0,0,2,0,0,0,0,0,0,0,0
89,2.044,DEV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
90, ,DEV THEORIES MIND,2,0,0,0,0,0,0,0,0,0,0,2
91, ,DYNAMIC PATTERNS SEL,2,0,0,0,0,0,2,0,0,0,0,0
92, ,DYNAMIC SYST APPR,2,0,0,0,0,0,1,1,0,0,0,0
93, ,EFFICACY AGENCY SELF,2,0,0,0,0,0,2,0,0,0,0,0
94, ,EMBODIED MIND,2,0,0,0,0,0,0,0,2,0,0,0
95, ,ENGINE REASON SEAT S,2,0,0,0,0,0,2,0,0,0,0,0
96, ,ESSAYS ACTIONS EVENT,2,0,0,0,0,0,0,0,0,0,0,2
97, ,ETHICS ANIMALS,2,0,0,0,0,0,0,0,0,0,0,2
98, ,EXPLORING BRAIN FUNC,2,0,0,0,0,0,0,0,0,0,2,0
99, ,FOLKBIOLOGY,2,0,1,1,0,0,0,0,0,0,0,0
100, ,IN PRESS COGNITIVE S,2,0,0,0,0,0,0,0,0,0,0,2
101, ,INDIVIDUALS,2,0,0,0,0,0,0,0,0,0,0,2
102, ,INDUCTIVE INFERENCE,2,0,0,0,0,0,0,0,2,0,0,0
103,1.188,INFANT BEHAV DEV,2,0,0,0,0,0,0,1,0,0,0,1
104, ,INTERPRETING HIERARC,2,0,0,0,0,0,0,2,0,0,0,0
105, ,J ARTIF INTELL RES,2,0,0,0,1,1,0,0,0,0,0,0
106,1.067,J CLIN EXP NEUROPSYC,2,0,0,0,0,0,1,0,0,0,0,1
107,2.753,J EXP PSYCHOL LEARN,2,0,0,0,0,0,0,0,0,0,0,2
108,0.316,J MIND BEHAV,2,0,0,0,0,0,1,0,0,0,1,0
109, ,KNOWLEDGE FLOW INFOR,2,0,0,0,0,0,0,0,0,0,0,2
110, ,KNOWLEDGE LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
111, ,LANGUAGE THOUGHT,2,0,0,0,0,0,0,0,0,0,0,2
112, ,LANGUAGE THOUGHT INT,2,0,0,2,0,0,0,0,0,0,0,0
113, ,LECT GOV BINDING,2,0,0,0,0,0,0,0,0,0,0,2
114,1.507,MEM COGNITION,2,0,0,0,0,0,0,0,0,0,0,2
115, ,MIND DES,2,0,0,0,0,0,0,0,0,0,0,2
116, ,MIND LANGUAGE REALIT,2,0,0,0,0,0,0,0,0,0,0,2
117, ,MIND WORLD,2,0,0,0,0,0,0,2,0,0,0,0
118, ,MINN STUD PH,2,0,0,0,0,0,0,0,0,0,0,2
119, ,MODULARITY MIND,2,0,0,0,0,0,0,0,0,0,0,2
120, ,MONIST,2,0,0,0,0,0,0,0,0,1,0,1
121, ,NATURALIZING MIND,2,0,0,0,0,0,2,0,0,0,0,0
122, ,NEURON,2,0,0,0,0,2,0,0,0,0,0,0
123, ,NEUROPHILOSOPHY UNIF,2,0,0,0,0,0,0,0,0,0,0,2
124,2.778,NEUROPSYCHOLOGIA,2,0,0,1,0,0,0,1,0,0,0,0
125,0.219,NEW IDEAS PSYCHOL,2,0,0,1,0,1,0,0,0,0,0,0
126, ,P ROY SOC LOND B BIO,2,0,1,0,0,0,0,0,0,0,0,1
127, ,PARALLEL DISTRIBUTED,2,0,0,0,0,0,0,0,0,0,0,2
128,1.193,PERCEPTION,2,0,0,1,1,0,0,0,0,0,0,0
129, ,PHILOS FLESH EMBODIE,2,0,2,0,0,0,0,0,0,0,0,0
130, ,PHILOS INVEST,2,0,0,0,1,0,0,0,0,0,0,1
131, ,PHILOS MIND,2,0,0,0,0,1,1,0,0,0,0,0
132, ,PHILOS STUD,2,0,1,0,0,0,0,0,0,1,0,0
133, ,PSYCHONEURAL REDUCTI,2,0,0,2,0,0,0,0,0,0,0,0
134, ,PSYCHOSEMANTICS,2,0,0,0,0,0,0,0,0,0,0,2
135, ,RATIO SCALING PSYCHO,2,0,0,0,0,0,0,0,0,0,2,0
136, ,REMARKS PHILOS PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
137, ,RULES REPRESENTATION,2,0,0,0,0,0,0,0,0,0,0,2
138,3.506,SCHIZOPHR RES,2,0,0,1,0,1,0,0,0,0,0,0
139, ,SCI PERCEPTION REALI,2,0,0,0,0,0,0,0,0,0,0,2
140, ,SCI REALISM PLASTICI,2,0,0,0,0,0,0,0,0,0,0,2
141, ,SEMANTICS NATURAL LA,2,0,0,0,0,0,0,0,0,0,0,2
142, ,SIMILARITY ANAL REAS,2,0,0,0,0,0,0,0,0,0,0,2
143, ,SUBJECT THOUGHT CONT,2,0,0,0,0,0,0,0,0,0,0,2
144, ,SYST THEORIES PRI,2,0,0,2,0,0,0,0,0,0,0,0
145,2.338,U CHICAGO LAW REV,2,0,0,1,0,1,0,0,0,0,0,0
146, ,UNDERSTANDING REPRES,2,0,0,0,0,0,0,0,0,0,2,0
147, ,WELL BEING FDN HEDON,2,0,1,0,0,0,0,0,0,0,0,1
148, ,WHITE QUEEN PSYCHOL,2,0,0,0,0,0,0,0,2,0,0,0
149, ,WORD OBJECT,2,0,0,0,0,0,0,0,0,0,0,2
150, ,WORDS THOUGHTS THEOR,2,0,0,0,2,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
