Citing Journal Data: JOURNAL OF MEMORY AND LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
96,0.238,ANN PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
97, ,ASPECTS THEOR SYNTA,3,0,0,0,0,0,0,0,0,0,0,3
98,0.500,CAN J EXP PSYCHOL,3,0,0,0,0,1,1,0,1,0,0,0
99, ,CATEGORIES CONCEPTS,3,0,0,0,0,0,0,0,2,0,0,1
100, ,COMPREHENSION PROCES,3,0,0,0,0,0,0,0,0,0,0,3
101, ,COMPUT SPEECH LANG,3,0,0,0,0,0,0,0,0,0,0,3
102,1.430,CURR DIR PSYCHOL SCI,3,0,0,0,2,1,0,0,0,0,0,0
103, ,DISCOURSE PROD,3,0,0,0,0,0,0,0,0,0,0,3
104, ,EMERGENCE LANGUAGE,3,0,3,0,0,0,0,0,0,0,0,0
105,0.452,EUR J COGN PSYCHOL,3,0,0,1,0,0,0,0,0,2,0,0
106, ,IN PRESS J MEMORY LA,3,0,1,0,0,0,0,0,0,0,0,2
107, ,IN PRESS MEMORY COGN,3,0,0,0,0,0,0,0,0,0,0,3
108,0.945,J CHILD LANG,3,0,0,0,0,0,0,1,0,0,0,2
109, ,J EXP PSYCHOL MONOG,3,0,0,0,0,0,0,0,0,0,0,3
110, ,LANGUAGE ACQUISITION,3,0,0,0,0,0,1,0,0,1,0,1
111, ,LANGUAGE PROCESSING,3,0,1,0,0,1,0,0,0,0,0,1
112, ,LEARNABILITY COGNITI,3,0,0,0,0,0,0,0,0,0,0,3
113, ,MENT REPRESENTATIO,3,0,0,0,0,0,0,0,0,0,0,3
114, ,METAPHOR SYMBOL,3,0,0,1,2,0,0,0,0,0,0,0
115, ,NEUROREPORT,3,0,0,0,1,0,0,1,0,0,1,0
116, ,ORTHOGRAPHY PHONOLOG,3,0,0,0,0,0,0,0,0,3,0,0
117, ,PAP LAB PHONOLOGY,3,2,0,0,0,0,0,1,0,0,0,0
118, ,PROCESS LANGUAGE UND,3,0,0,0,0,0,0,0,0,0,0,3
119, ,PSYCHOL LEARN MOT,3,0,0,0,0,0,0,0,0,0,0,3
120, ,RES SPEECH PERCEPTIO,3,0,0,0,0,0,0,0,0,0,0,3
