Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
75,1.259,ANN STAT,6,0,0,0,0,0,0,0,0,1,1,4
76,0.222,ARTIF INTELL REV,6,0,0,0,3,1,0,2,0,0,0,0
77,0.588,COMPUT COMPLEX,6,0,0,0,0,0,0,6,0,0,0,0
78, ,DYNAMIC PROGRAMMING,6,0,0,0,0,0,0,0,0,0,0,6
79,0.654,IEEE T INFORM THEORY,6,1,0,0,0,0,0,0,0,0,1,4
80,0.986,IEEE T ROBOTIC AUTOM,6,0,0,0,0,0,0,0,0,2,2,2
81,1.835,INT J COMPUT VISION,6,0,0,2,1,0,0,1,1,0,0,1
82, ,J INTELLIGENT INFORM,6,0,0,0,2,3,1,0,0,0,0,0
83,1.686,J ROY STAT SOC B,6,0,0,0,0,0,0,0,0,0,0,6
84, ,P 12 INT C MACH LEAR,6,0,0,0,0,0,6,0,0,0,0,0
85,3.253,P IEEE,6,0,0,0,0,0,0,0,0,0,0,6
86, ,P IJCAI 81 VANC BC,6,0,0,0,0,0,0,0,0,0,0,6
87, ,P IJCAI 85 LOS ANG C,6,0,0,0,0,0,0,0,0,0,0,6
88, ,P IJCAI 87 MIL IT,6,0,0,0,0,0,0,0,0,0,0,6
89, ,QUAL REASONIN,6,0,0,0,0,1,0,3,1,0,0,1
90,23.872,SCIENCE,6,0,0,0,0,0,0,0,0,0,0,6
91, ,SIGMOD RECORD ACM SP,6,0,0,0,0,3,0,1,0,0,1,1
92,0.900,ACM T INFORM SYST,5,0,0,0,0,0,0,3,0,1,0,1
93,0.697,AI COMMUN,5,0,1,0,2,0,0,1,0,0,0,1
94, ,B TECH COMMITTE,5,0,1,0,0,0,2,0,2,0,0,0
95,1.185,BIOL CYBERN,5,0,0,0,0,0,0,0,1,2,1,1
96, ,DECENTRALIZED AI,5,0,0,0,0,0,0,0,0,0,2,3
97, ,ELECT T ARTIFICIAL I,5,0,0,3,2,0,0,0,0,0,0,0
98, ,FDN LOGIC PROGRAMMIN,5,0,0,0,0,0,0,0,0,0,0,5
99,0.322,INFORM SCIENCES,5,0,0,0,0,0,0,0,0,0,1,4
100, ,J PHILOS LOGIC,5,0,1,0,1,0,0,0,0,0,1,2
101, ,NOTRE DAME J FORM L,5,0,0,1,0,1,0,0,0,0,1,2
102, ,P 13 INT C MACH LEAR,5,0,0,0,0,5,0,0,0,0,0,0
103, ,P 14 INT C MACH LEAR,5,0,0,0,5,0,0,0,0,0,0,0
104, ,P 2 INT C PRINC KNOW,5,0,0,0,0,0,0,0,0,0,5,0
105, ,P 2 INT C PRINC PRAC,5,0,0,0,0,5,0,0,0,0,0,0
106, ,P AAAI 87 SEATTL WA,5,0,0,0,0,0,0,0,0,0,0,5
107, ,P ACM SIGMOD INT C M,5,0,0,1,0,0,2,0,0,0,0,2
108, ,P IJCAI 91 SYDN AUST,5,0,0,0,0,0,0,0,0,0,5,0
109,10.789,P NATL ACAD SCI USA,5,0,0,0,0,0,1,0,0,0,0,4
110,6.069,PSYCHOL REV,5,0,0,0,0,1,0,0,0,0,0,4
111,0.874,COMPUT VIS IMAGE UND,4,0,1,0,1,0,2,0,0,0,0,0
112, ,CVGIP-IMAG UNDERSTAN,4,0,0,0,0,0,0,1,1,2,0,0
113, ,HDB DEFEASIBLE REASO,4,0,0,4,0,0,0,0,0,0,0,0
114,1.488,IEEE T AUTOMAT CONTR,4,0,0,1,0,0,0,0,0,0,0,3
115,0.360,INFORM PROCESS LETT,4,0,1,0,0,0,0,0,1,2,0,0
116,1.763,J AM STAT ASSOC,4,0,0,0,0,0,0,0,0,1,1,2
117, ,J APPL NONCLASSICAL,4,1,1,0,0,1,1,0,0,0,0,0
118, ,J LOGIC LANGUAGE INF,4,0,1,0,0,0,0,1,1,1,0,0
119, ,MACH LEARN ART,4,0,0,0,0,0,0,0,0,0,0,4
120,2.702,NEURAL COMPUT,4,0,1,1,0,0,0,1,0,1,0,0
