Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
76,1.017,APPL ARTIF INTELL,3,0,0,0,0,0,0,1,1,1,0,0
77, ,COGNITION,3,0,0,0,0,0,0,0,0,0,0,3
78, ,COMMUNICATION,3,0,0,2,1,0,0,0,0,0,0,0
79,0.398,COMPUT J,3,0,0,0,0,0,0,0,0,0,0,3
80, ,COMPUT LEARNI,3,0,0,0,1,0,2,0,0,0,0,0
81,0.339,DISCRETE APPL MATH,3,0,1,0,0,1,0,1,0,0,0,0
82, ,ESTIMATION DEPENDENC,3,0,0,0,0,0,0,0,0,0,0,3
83, ,FDN LOGIC PROGRAMMIN,3,0,0,0,0,0,0,0,0,0,0,3
84, ,IEEE T INFORM THEOR,3,0,0,3,0,0,0,0,0,0,0,0
85, ,IJCAI P 14 INT JOINT,3,0,0,0,0,0,3,0,0,0,0,0
86, ,INT C MACH LEARN,3,0,0,0,0,1,1,0,1,0,0,0
87, ,INT J MAN MACH STUD,3,0,0,0,0,0,0,0,0,2,0,1
88,2.654,J MOL ENDOCRINOL,3,0,0,0,0,0,0,0,0,0,0,3
89, ,LEARN HUMANS MACH,3,0,0,0,0,1,2,0,0,0,0,0
90, ,MACH INTELLIGENCE,3,0,0,0,0,0,0,0,0,0,0,3
91, ,NAT STAT LEARNING,3,0,0,0,0,1,2,0,0,0,0,0
92, ,P 1 INT C AUT AG,3,0,0,0,3,0,0,0,0,0,0,0
93, ,P 1 INT WORKSH MULT,3,0,0,0,0,0,0,0,0,0,2,1
94, ,P 10 NAT C ART INT M,3,0,0,0,0,0,0,0,0,3,0,0
95, ,P 11 ANN C COMP LEAR,3,0,0,3,0,0,0,0,0,0,0,0
96, ,P 12 INT JOINT C ART,3,0,0,0,0,0,0,0,0,0,3,0
97, ,P 13 ICML,3,0,0,0,0,3,0,0,0,0,0,0
98, ,P 13 NAT C ART INT M,3,0,0,0,0,3,0,0,0,0,0,0
99, ,P 14 NAT C ART INT A,3,0,0,0,3,0,0,0,0,0,0,0
100, ,P 14 NAT C ART INT P,3,0,0,0,3,0,0,0,0,0,0,0
101, ,P 15 INT JOINT C ART,3,0,0,0,3,0,0,0,0,0,0,0
102, ,P 15 NAT C ART INT A,3,0,0,3,0,0,0,0,0,0,0,0
103, ,P 5 AUSTR JOINT C AR,3,0,0,0,0,0,0,0,0,3,0,0
104, ,P 6 INT WORLD WID WE,3,0,0,0,3,0,0,0,0,0,0,0
105, ,P 9 INT WORKSH MACH,3,0,0,0,0,0,0,0,0,3,0,0
106, ,P C ISIS 96 INF STAT,3,0,0,0,0,3,0,0,0,0,0,0
107, ,P EUR C ART INT,3,0,0,1,0,0,0,0,0,0,1,1
108, ,P JOINT 17 INT C COM,3,0,0,3,0,0,0,0,0,0,0,0
109, ,PROD SYST MO,3,0,0,0,0,0,0,0,0,0,0,3
110, ,RELEVANCE,3,0,0,0,0,0,0,3,0,0,0,0
111,0.878,SIAM J COMPUT,3,0,0,0,0,0,0,0,2,0,1,0
112,1.324,SIAM J CONTROL OPTIM,3,0,0,1,0,0,0,0,0,0,0,2
113, ,SIMILARITY ANALOGICA,3,0,0,0,0,0,0,0,0,0,0,3
114, ,THESIS CARNEGIE MELL,3,0,1,0,0,0,0,1,1,0,0,0
