Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
78, ,SIGMOD REC,5,0,0,0,0,1,0,1,0,0,3,0
79,3.333,ADMIN SCI QUART,4,0,0,0,0,0,0,1,1,0,0,2
80,0.750,BEHAV RES METH INS C,4,0,0,0,2,1,0,0,0,0,1,0
81, ,BRIT MED J,4,0,0,0,0,1,1,0,0,0,1,1
82, ,CHRON HIGHER EDUC,4,0,1,1,0,0,0,0,0,0,0,2
83, ,COMPUTERS LIBR,4,0,0,0,2,1,1,0,0,0,0,0
84, ,CONSTRUCTIVISM TECHN,4,0,0,0,0,0,0,0,0,4,0,0
85, ,CONSUMING TECHNOLOGI,4,0,0,0,0,0,0,2,0,2,0,0
86, ,EDUC TECHNOL,4,0,1,0,3,0,0,0,0,0,0,0
87,0.190,ELECTRON LIBR,4,0,0,0,0,0,1,1,2,0,0,0
88, ,HUM-COMPUT INTERACT,4,0,0,0,0,4,0,0,0,0,0,0
89, ,HYPERTEXT STATE ART,4,0,0,0,0,0,0,0,0,0,0,4
90, ,IEEE T KNOWL DATA EN,4,0,0,0,0,1,1,0,1,0,0,1
91,0.481,INFORM TECHNOL LIBR,4,0,0,0,1,0,1,0,0,0,0,2
92, ,INT J DIGITAL LIB,4,0,1,1,2,0,0,0,0,0,0,0
93, ,INTERACTIONS,4,0,0,0,2,2,0,0,0,0,0,0
94, ,INTERNET REFERENCE S,4,0,0,1,3,0,0,0,0,0,0,0
95, ,INTERNET RES,4,0,0,0,1,0,1,2,0,0,0,0
96,0.296,J ACAD LIBR,4,0,0,0,0,0,0,1,0,0,0,3
97, ,J ELECT PUBLISHING,4,0,0,1,3,0,0,0,0,0,0,0
98, ,J INTELLIGENT INFORM,4,0,0,0,2,1,0,0,1,0,0,0
99,2.638,J MEM LANG,4,0,0,0,0,0,0,0,0,1,0,3
100, ,J MOL BIOL,4,0,0,0,0,0,0,0,0,0,0,4
101, ,JAMA-J AM MED ASSOC,4,0,1,0,1,0,0,0,0,1,0,1
102, ,K PEARSONS EARLY STA,4,0,0,0,0,0,0,0,0,0,0,4
103, ,LECT NOTES COMPUT SC,4,0,1,1,1,0,1,0,0,0,0,0
104, ,MATH THEOR COMMUNIC,4,0,0,0,0,0,0,0,0,0,0,4
105, ,NEW ENGL J MED,4,0,0,0,0,0,1,0,1,1,0,1
106, ,P 61 ASIS ANN M OCT,4,0,0,4,0,0,0,0,0,0,0,0
107, ,P 62 ANN M AM SOC IN,4,0,4,0,0,0,0,0,0,0,0,0
108, ,P 7 INT WORLD WID WE,4,0,0,4,0,0,0,0,0,0,0,0
109, ,P IFIP DS 5 SEM INT,4,0,0,0,0,0,0,0,0,4,0,0
110, ,P MIR 99 EV INT INF,4,0,4,0,0,0,0,0,0,0,0,0
111, ,PLANS SITUATED ACTIO,4,0,0,0,0,0,0,0,0,0,0,4
112, ,PRINT ELECT TRANSFOR,4,0,0,0,0,4,0,0,0,0,0,0
113, ,RELEVANCE COMMUNICAT,4,0,0,0,0,0,4,0,0,0,0,0
114,0.338,RES HIGH EDUC,4,0,0,0,0,0,0,0,1,1,0,2
115, ,SERIALS REV,4,0,0,2,1,0,0,0,0,1,0,0
116, ,SIGIR FORUM,4,0,0,1,2,0,0,0,0,0,0,1
117, ,STRATEGIES DISCOURSE,4,0,0,0,0,0,0,0,0,0,0,4
118, ,THESIS U CALIF,4,0,0,1,0,1,0,0,0,0,0,2
119, ,THINKING PROBLEM SOL,4,0,0,0,0,0,0,2,0,2,0,0
120, ,USABILITY ENG,4,0,0,0,0,0,0,0,4,0,0,0
121, ,14 ANN C COMP HIST A,3,0,0,3,0,0,0,0,0,0,0,0
122, ,ACM T DATABASE SYST,3,0,0,0,1,0,0,0,0,0,0,2
123, ,ADV LIBR,3,0,0,0,0,0,0,2,0,0,0,1
