Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
1,,ALL Journals,4320,28,140,211,272,272,414,281,172,319,282,1929
2,,ALL OTHERS (248),248,2,8,8,9,13,30,12,14,11,15,126
3,2.029,ARTIF INTELL,390,8,14,28,31,21,28,34,11,36,29,150
4,0.253,LECT NOTES ARTIF INT,388,1,12,31,39,33,33,28,24,30,27,130
5,0.390,LECT NOTES COMPUT SC,258,0,3,9,7,17,19,26,9,35,12,121
6,,FR ART INT,182,3,17,23,23,12,11,4,4,10,12,63
7,1.064,J ARTIF INTELL RES,102,2,5,5,14,15,12,9,2,4,6,28
8,0.671,ANN MATH ARTIF INTEL,86,1,3,0,7,8,4,7,5,3,9,39
9,,IEEE SYS MAN CYBERN,82,1,4,8,7,0,12,9,5,0,5,31
10,,P SOC PHOTO-OPT INS,73,1,2,1,2,2,13,3,1,1,2,45
11,0.333,INT J HUM-COMPUT ST,66,0,4,0,6,12,6,4,5,3,0,26
12,0.697,AI COMMUN,49,0,2,0,2,1,4,1,1,2,7,29
13,0.171,AI EDAM,46,0,0,2,1,4,1,4,0,7,1,26
14,1.025,KNOWL ENG REV,45,1,0,3,5,4,11,1,1,4,2,13
15,0.125,J EXP THEOR ARTIF IN,43,1,2,7,1,1,4,7,2,1,0,17
16,,PROC INT C TOOLS ART,42,0,5,1,4,2,1,2,0,9,4,14
17,1.447,MACH LEARN,40,0,0,3,2,12,4,8,0,1,0,10
18,0.741,J AUTOM REASONING,39,0,0,0,1,12,0,1,2,6,0,17
19,1.091,COMPUT INTELL,37,0,0,1,3,2,3,2,2,3,4,17
20,0.822,J LOGIC COMPUT,37,0,1,0,3,1,0,4,2,3,3,20
21,1.017,APPL ARTIF INTELL,34,0,0,2,2,0,7,2,2,2,1,16
22,0.543,DECIS SUPPORT SYST,30,0,1,0,6,3,3,0,1,0,3,13
23,0.417,INT J APPROX REASON,30,0,0,3,0,6,2,3,1,1,1,13
24,0.672,AUTON ROBOT,29,1,2,7,2,1,3,1,0,1,2,9
25,0.557,IEEE T SYST MAN CY A,29,0,0,2,0,3,1,2,3,2,1,15
26,1.319,J LOGIC PROGRAM,29,0,3,0,5,1,4,0,2,2,1,11
27,,PROC CVPR IEEE,29,0,0,0,0,1,7,0,1,0,0,20
28,2.094,IEEE T PATTERN ANAL,28,0,1,1,1,1,9,1,0,0,0,14
29,0.322,INFORM SCIENCES,27,0,0,0,1,1,4,1,1,6,4,9
30,0.420,APPL INTELL,25,0,1,1,1,3,0,4,0,3,1,11
31,,ADV NEUR IN,24,0,0,3,3,0,2,1,2,5,0,8
32,1.447,AI MAG,24,0,3,2,1,0,1,2,1,2,0,12
33,0.408,ARTIF INTELL ENG,24,0,2,0,1,1,1,1,0,2,2,14
34,0.450,INT J INTELL SYST,24,0,1,0,1,0,4,1,1,2,3,11
35,0.303,RES ENG DES,24,1,0,6,0,4,1,1,0,6,5,0
36,1.793,ARTIF INTELL MED,23,1,1,2,1,0,2,0,4,1,3,8
37,0.874,COMPUT VIS IMAGE UND,23,0,0,0,0,0,4,0,0,6,1,12
38,1.000,IEEE T KNOWL DATA EN,23,0,1,0,0,2,2,3,1,2,1,11
39,0.145,INT J UNCERTAIN FUZZ,23,0,2,0,1,3,1,2,0,1,1,12
40,2.083,J ACM,23,0,0,3,1,0,5,4,1,1,0,8
41,,KLUWER INT SER ENG C,23,0,0,1,3,1,2,3,0,3,0,10
42,0.415,ROBOT AUTON SYST,23,0,0,0,1,0,8,2,0,2,2,8
43,0.143,IEICE T INF SYST,22,0,1,0,1,0,2,1,0,1,0,16
44,0.684,IMAGE VISION COMPUT,21,0,0,2,0,1,6,0,0,0,1,11
45,1.835,INT J COMPUT VISION,21,0,0,0,0,0,10,0,0,0,0,11
46,0.219,MIND MACH,21,0,0,1,0,2,0,0,2,0,4,12
47,0.176,EXPERT SYST,20,0,0,0,0,0,2,0,1,1,0,16
48,,BCS CONF SERIES,19,0,0,2,1,0,1,4,0,1,2,8
49,1.000,IEEE INTELL SYST APP,19,0,1,3,0,0,1,2,1,3,1,7
50,0.417,THEOR COMPUT SCI,19,0,0,1,2,4,2,1,0,0,1,8
51,0.222,ARTIF INTELL REV,18,0,0,0,0,0,0,0,0,0,0,18
52,0.405,EXPERT SYST APPL,17,0,0,3,1,1,3,1,1,1,0,6
53,,J COMPUT SCI TECHNOL,17,0,0,0,2,0,1,2,2,1,0,9
54,0.375,KNOWL-BASED SYST,17,0,0,3,1,1,2,3,0,0,0,7
55,2.000,VISION RES,17,0,0,0,0,0,2,0,0,0,2,13
56,0.350,J SYMBOLIC LOGIC,16,0,2,0,1,0,0,2,0,3,1,7
57,0.818,CONNECT SCI,15,0,0,0,0,0,1,1,0,0,1,12
58,1.077,PATTERN RECOGN,15,0,0,0,0,0,1,0,0,0,0,14
59,,TRENDS COGN SCI,15,0,0,0,0,0,4,0,1,0,3,7
60,,ADV COMPUT,14,0,0,0,1,1,0,0,0,1,0,11
61,0.582,DATA KNOWL ENG,14,0,0,1,4,0,0,0,1,2,0,6
62,0.310,INT J PATTERN RECOGN,14,0,0,0,3,1,1,0,0,1,0,8
63,0.727,INT J ROBOT RES,14,0,2,5,0,0,1,0,0,0,2,4
64,,INT S MICRO,14,0,0,0,0,2,3,0,2,0,2,5
65,0.504,INT J PROD RES,13,0,0,0,1,0,2,0,0,2,3,5
66,,P ASIS ANN,13,0,3,0,0,3,0,1,0,0,0,6
67,0.147,SYNTHESE,13,0,1,0,3,0,1,1,0,1,2,4
68,,AEROSP CONF PROC,12,0,0,2,0,2,1,0,0,0,2,5
69,0.163,INTELL AUTOM SOFT CO,12,0,0,0,0,0,2,1,3,0,3,3
70,0.083,J INTELL ROBOT SYST,12,0,0,0,2,0,1,0,0,1,1,7
71,0.893,J SYMB COMPUT,12,0,0,0,0,1,0,2,0,1,2,6
72,0.709,COMPUT CHEM ENG,11,0,0,0,1,1,3,0,1,0,2,3
73,0.121,INT J COMPUT MATH,11,0,0,0,0,0,0,0,0,0,1,10
74,2.702,NEURAL COMPUT,11,0,0,0,1,0,2,0,0,2,0,6
75,0.135,T SOC COMPUT SIMUL I,11,0,0,0,0,0,0,0,0,1,1,9
76,0.923,ACM COMPUT SURV,10,0,0,0,1,0,0,1,0,0,1,7
77,,ADV CONCURRENT ENGN,10,0,0,0,0,0,0,1,0,5,0,4
78,,ADV SOFT COMP,10,0,1,1,0,1,1,0,0,1,1,4
79,0.448,ENG COMPUT-GERMANY,10,0,0,0,0,0,0,2,0,2,0,6
80,0.490,EUR J OPER RES,10,0,0,0,0,1,1,0,1,2,0,5
81,,IEEE T EVOLUT COMPUT,10,0,0,0,0,3,0,0,0,2,0,5
82,,IFAC WORK S,10,0,0,0,0,2,2,0,1,0,1,4
83,0.016,J COMPUT SYS SC INT+,10,0,0,0,0,0,0,0,1,0,2,7
84,0.664,J COMPUT SYST SCI,10,0,1,0,0,1,1,1,1,1,1,3
85,0.346,PATTERN RECOGN LETT,10,0,2,0,0,0,2,1,0,0,0,5
86,1.193,PERCEPTION,10,0,0,0,0,0,0,0,0,0,0,10
87,,PHILOS PSYCHOL,10,0,0,0,0,0,5,0,0,0,3,2
88,0.379,COMPUT ELECTRON AGR,9,0,0,1,0,1,0,0,1,0,0,6
89,1.096,IEEE T NEURAL NETWOR,9,0,0,0,1,0,0,3,1,0,0,4
90,0.957,IEEE T SYST MAN CY C,9,0,0,1,1,0,1,2,0,1,1,2
91,0.383,IIE TRANS,9,0,0,0,7,0,1,0,0,1,0,0
92,0.317,INT J SOFTW ENG KNOW,9,0,0,0,0,0,0,0,0,1,4,4
93,1.226,J AM SOC INFORM SCI,9,0,0,0,0,1,3,0,1,0,0,4
94,0.575,J INTELL INF SYST,9,0,2,0,0,1,0,1,2,0,1,2
95,0.492,J SYST SOFTWARE,9,0,0,0,2,0,1,1,1,0,0,4
96,,LOGIC PROGRAMM,9,0,0,0,0,0,0,0,0,1,0,8
97,0.444,NEW GENERAT COMPUT,9,0,0,0,0,0,1,1,3,2,0,2
98,,AUTOMAT CONSTR,8,0,0,1,0,0,0,2,1,2,0,2
99,,ICGA J,8,0,0,0,0,1,0,0,0,0,0,7
100,0.635,INFORM COMPUT,8,0,0,0,0,0,0,2,0,3,0,3
101,0.942,OPT ENG,8,0,0,0,0,0,0,0,0,0,0,8
102,,COGNITIVE SCI,7,0,0,1,1,1,0,0,0,0,1,3
103,0.337,COMPUT OPER RES,7,0,0,0,0,0,0,0,0,4,0,3
104,0.393,FUZZY SET SYST,7,0,0,0,2,0,0,1,0,1,0,3
105,0.856,IEEE ENG MED BIOL,7,0,0,0,0,1,1,0,1,0,0,4
106,2.078,IEEE T IMAGE PROCESS,7,0,0,0,0,0,0,0,0,0,0,7
107,0.720,IEEE T SYST MAN CY B,7,0,0,0,0,0,1,2,0,1,0,3
108,,INT J ELECTRON COMM,7,0,0,0,2,1,2,1,1,0,0,0
109,,STAT METHODS MED RES,7,0,1,1,1,1,1,0,0,1,0,1
110,0.389,USER MODEL USER-ADAP,7,0,1,0,0,1,1,0,0,1,1,2
111,0.504,ALGORITHMICA,6,0,0,0,0,0,1,1,0,0,1,3
112,14.250,BEHAV BRAIN SCI,6,0,0,1,0,0,1,0,0,0,0,4
113,,CISM COUR L,6,0,0,0,1,0,0,2,1,1,0,1
114,0.226,COMPUT ARTIF INTELL,6,0,0,0,0,0,0,1,0,0,0,5
