Citing Journal Data: COGNITIVE NEUROPSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
76,1.711,LINGUIST INQ,4,0,0,0,0,0,0,0,0,0,0,4
77, ,LINGUISTICHE BER,4,0,0,0,0,4,0,0,0,0,0,0
78, ,MEMOIRES SOC BIOL,4,0,0,0,0,0,0,0,0,0,0,4
79, ,NAT REV NEUROSCI,4,0,0,0,0,0,0,1,1,0,1,1
80, ,NEUROLOGIA,4,0,1,3,0,0,0,0,0,0,0,0
81, ,OXFORD HDB COMPOUNDI,4,0,0,0,0,0,4,0,0,0,0,0
82,2.863,PSYCHOL RES-PSYCH FO,4,0,0,0,0,0,0,0,1,0,0,3
83, ,**NON-TRADITIONAL**,3,0,0,0,0,0,0,0,0,0,0,3
84, ,AACHENER APHASIE TES,3,0,0,0,0,0,0,0,0,0,0,3
85,2.009,BILING-LANG COGN,3,0,1,0,0,0,0,0,0,0,0,2
86,1.388,COGN PROCESS,3,0,1,2,0,0,0,0,0,0,0,0
87, ,COGNITIVE BRAIN RES,3,0,0,0,0,0,0,0,0,0,0,3
88,2.172,COGNITIVE DEV,3,0,0,0,0,0,3,0,0,0,0,0
89, ,DEFINITION WORD,3,0,0,0,0,0,0,0,0,0,0,3
90,2.241,DEV NEUROPSYCHOL,3,0,0,0,0,1,0,1,0,0,1,0
91, ,FRONT HUM NEUROSCI,3,0,3,0,0,0,0,0,0,0,0,0
92, ,HDB ADULT LANGUAGE D,3,0,0,0,0,0,0,0,0,0,0,3
93, ,HDB SPELLING THEORY,3,0,0,0,0,0,0,0,0,0,0,3
94,3.518,J EDUC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
95,2.549,J EXP CHILD PSYCHOL,3,0,0,0,0,0,2,0,0,0,0,1
96,2.486,J NEUROPSYCHOL,3,0,0,0,1,0,0,0,2,0,0,0
97, ,LANG COGN NEUROSCI,3,3,0,0,0,0,0,0,0,0,0,0
98, ,LANGUAGE BRAIN,3,0,0,0,1,0,1,0,1,0,0,0
99, ,NEUROPSYCHOLOGY MENT,3,0,0,0,0,0,0,0,0,0,0,3
100, ,PEABODY PICTURE VOCA,3,0,0,0,0,0,0,0,0,0,0,3
101,0.906,PERCEPTION,3,0,0,0,0,0,0,0,0,1,0,2
102, ,PYRAMIDS PALM TREES,3,0,0,0,0,0,0,0,0,0,0,3
103, ,VISUAL OBJECT SPACE,3,0,0,0,0,0,0,0,0,0,0,3
104, ,YEARB MORPHOLOGY,3,0,0,0,0,0,0,0,0,0,0,3
105, ,ARCH NEUROL-CHICAGO,2,0,0,0,0,0,0,0,0,0,0,2
