Citing Journal Data: COMPUTERS ,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
74,1.268,INTERACT COMPUT,18,0,0,1,1,3,2,1,0,2,2,6
75,0.909,J COMPUT HIGH EDUC,18,1,1,1,1,0,7,0,0,0,1,6
76,2.059,J ENG EDUC,18,0,3,1,1,1,2,2,1,1,3,3
77,1.233,J RES MATH EDUC,18,0,0,1,1,0,0,1,0,0,0,15
78,2.884,READ RES QUART,18,0,2,1,1,1,1,2,1,0,1,8
79, ,AM J PHYS,17,0,0,0,0,0,3,3,1,4,0,6
80,1.283,IEEE T LEARN TECHNOL,17,0,3,5,4,3,2,0,0,0,0,0
81,2.436,INFORM SYST RES,17,0,0,0,0,0,0,1,0,0,1,15
82, ,MIND SOC DEV HIGHER,17,0,0,0,0,0,0,0,0,0,0,17
83, ,PROCD SOC BEHV,17,0,0,6,1,6,4,0,0,0,0,0
84,0.610,ASSESS EVAL HIGH EDU,16,0,0,0,1,0,1,0,0,0,2,12
85,1.473,J RES READ,16,0,0,7,1,3,1,1,1,1,1,0
86, ,TECHTRENDS,16,0,0,2,2,0,7,4,0,1,0,0
87, ,TURK ONLINE J EDUC T,16,0,0,3,7,4,0,0,1,0,1,0
88, ,USER MODEL USER-ADAP,16,0,0,0,5,0,0,0,0,2,0,9
89, ,EDUC MEDIA INT,15,0,2,1,2,1,0,2,1,0,2,4
90,2.285,J EXP SOC PSYCHOL,15,1,0,2,2,0,1,0,1,0,0,8
91, ,RES LEARN TECHNOL,15,0,6,2,1,1,0,1,1,1,2,0
92,0.667,TEACH PSYCHOL,15,0,1,1,5,2,0,1,1,1,1,2
93,21.965,TRENDS COGN SCI,15,0,0,0,0,0,0,2,0,1,3,9
94,5.064,COGNITIVE PSYCHOL,14,0,0,0,0,0,1,0,0,1,0,12
95, ,ED INFORM TECHNOLOGI,14,1,1,5,1,0,1,1,0,1,0,3
96, ,HDB RES ED COMMUNICA,14,4,0,0,0,0,0,5,0,0,0,5
97, ,INT J EDUC RES,14,0,1,0,1,0,1,0,1,0,0,10
98,4.525,J INF TECHNOL,14,0,0,4,2,0,0,0,0,2,0,6
99,1.085,PSYCHOMETRIKA,14,0,0,0,0,0,0,1,0,0,0,13
100,0.721,SYSTEM,14,0,0,0,2,1,3,3,0,0,2,3
101, ,THESIS,14,0,0,3,1,4,1,0,3,0,0,2
102,1.178,APPL PSYCH MEAS,13,0,0,2,0,0,0,1,3,0,0,7
103,0.737,ASIA-PAC EDUC RES,13,0,3,3,6,0,1,0,0,0,0,0
104, ,CHRON HIGHER EDUC,13,0,1,1,0,2,0,0,1,2,0,6
105,4.141,DEV PSYCHOL,13,0,0,0,0,0,0,3,0,1,0,9
106,2.452,EDUC RES REV-NETH,13,1,4,4,1,1,0,2,0,0,0,0
107,1.659,ENGL SPECIF PURP,13,1,3,2,1,0,0,1,2,1,0,2
108, ,EXPERT SYST APPL,13,1,1,1,5,0,3,1,1,0,0,0
109,0.734,INT REV RES OPEN DIS,13,0,0,3,1,1,0,0,2,0,0,6
110,1.087,J EXP EDUC,13,0,0,0,0,0,1,1,0,2,0,9
111,5.929,J EXP PSYCHOL GEN,13,0,0,3,0,0,0,3,2,0,0,5
112,1.048,J GEOGR,13,0,4,0,1,0,0,0,2,1,0,5
113, ,J INFORM SYSTEMS ED,13,0,0,0,0,6,4,1,0,1,0,1
114,1.128,LANG LEARN TECHNOL,13,0,0,1,1,1,0,1,2,3,0,4
115,2.007,NEW MEDIA SOC,13,1,1,1,4,1,1,0,2,0,0,2
116,1.951,PERS INDIV DIFFER,13,0,0,1,1,2,0,1,2,0,0,6
117,1.634,READ WRIT,13,0,2,1,1,3,4,0,2,0,0,0
118,0.633,THEOR PRACT,13,0,0,0,1,0,1,2,0,1,0,8
119,21.810,ANNU REV PSYCHOL,12,0,1,0,1,0,0,2,0,0,0,8
120,1.265,INFORM PROCESS MANAG,12,0,0,1,0,0,0,1,0,2,0,8
121,1.185,J APPL DEV PSYCHOL,12,0,0,0,1,0,4,3,0,0,0,4
122, ,J COMPUT ASSIST TOMO,12,0,1,4,1,0,1,0,2,0,0,3
123, ,J ED MULTIMEDIA HYPE,12,0,1,1,0,2,0,2,0,0,1,5
124,3.938,J MARKETING,12,0,0,0,0,0,1,0,0,1,1,9
125,2.256,J MARKETING RES,12,0,0,0,0,0,0,0,0,0,0,12
126, ,J RES COMPUTING ED,12,0,0,0,0,0,0,0,0,0,0,12
127, ,ONLINE J DISTANCE LE,12,0,2,1,2,3,2,0,0,0,0,2
128,4.940,PSYCHOL SCI,12,0,1,0,0,2,0,0,3,0,1,5
129,1.887,RES DEV DISABIL,12,0,0,4,5,3,0,0,0,0,0,0
130,0.806,RES SCI EDUC,12,0,1,0,2,3,3,1,0,1,0,1
131, ,SIMULATION GAMING,12,0,0,1,1,1,0,1,0,2,1,5
132,1.038,STUD HIGH EDUC,12,0,0,1,1,1,0,0,0,2,0,7
133,1.219,WRIT COMMUN,12,0,2,5,0,0,0,0,0,0,1,4
134, ,COGNITIVE LOAD THEOR,11,0,0,0,5,6,0,0,0,0,0,0
135,0.579,EDUC STUD MATH,11,0,1,0,0,0,2,1,0,1,0,6
136, ,EDUCAUSE REV,11,0,0,1,0,1,0,2,1,5,0,1
137, ,FLOW PSYCHOL OPTIMAL,11,0,0,0,0,0,0,0,0,0,0,11
138, ,HORIZON,11,0,0,0,1,1,0,0,0,0,0,9
139,1.676,INFORM COMMUN SOC,11,0,0,0,4,2,2,1,0,0,1,1
140, ,INT J E LEARNING,11,0,0,0,0,0,0,4,3,1,1,2
141, ,INT J INSTRUCTIONAL,11,0,0,1,2,0,1,0,0,2,0,5
142,0.790,J APPL SOC PSYCHOL,11,0,0,0,0,1,0,0,0,0,1,9
143,0.840,J EDUC RES,11,0,2,1,0,1,0,0,0,2,0,5
144, ,MULTIVAR DATA AN,11,0,0,0,0,4,3,0,0,2,0,2
145, ,PRINCIPLES PRACTICE,11,0,0,0,4,1,0,0,0,0,4,2
146, ,PSYCHOMETRIC THEOR,11,0,0,0,0,0,0,0,0,0,0,11
147, ,1 MONDAY,10,0,0,0,1,0,5,0,1,0,0,3
148,2.928,BEHAV RES METHODS,10,0,3,0,0,0,1,1,1,0,0,4
149, ,BIOMETRIKA,10,0,0,0,0,0,0,0,0,1,0,9
150, ,COMPUTERS SCH,10,0,1,0,0,2,2,1,0,0,0,4
151,2.182,CYBERPSYCH BEH SOC N,10,0,1,3,5,1,0,0,0,0,0,0
152,1.083,ELEM SCHOOL J,10,0,0,0,0,0,3,1,1,0,0,5
153, ,INT J ENG EDUC,10,0,0,1,1,0,1,1,0,1,4,1
154, ,J COMPUTERS MATH SCI,10,0,1,1,0,1,0,1,0,0,1,5
155,0.833,J DOC,10,0,0,0,0,0,0,2,0,1,2,5
156,2.062,J MANAGE INFORM SYST,10,0,0,0,0,0,0,1,2,0,1,6
157, ,J TECHNOL LEARNIN,10,0,0,0,0,6,0,0,0,0,1,3
158,2.457,MEM COGNITION,10,0,0,1,0,1,0,1,0,1,0,6
159,0.748,READ TEACH,10,0,0,2,0,0,1,0,0,1,1,5
160, ,ARTIF INTELL,9,0,0,0,1,0,1,0,0,0,2,5
161,2.588,AUGMENT ALTERN COMM,9,0,2,1,0,0,0,1,1,2,2,0
162, ,BIOMETRICS,9,0,0,0,0,0,0,0,0,0,0,9
163, ,CAMB HANDB PSYCHOL,9,0,0,0,0,0,0,0,0,9,0,0
164,0.887,DISCOURSE PROCESS,9,0,0,0,0,1,0,2,0,0,0,6
165,0.230,EDUC LEADERSHIP,9,0,0,0,0,0,2,0,1,0,0,6
