Citing Journal Data: ARTIFICIAL INTELLIGENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
123, ,P 23 AAAI C ART INT,4,0,0,0,0,0,0,4,0,0,0,0
124, ,P 24 AAAI C ART INT,4,0,0,0,0,4,0,0,0,0,0,0
125, ,P 4 INT C COMP MOD A,4,0,0,4,0,0,0,0,0,0,0,0
126, ,P AAAI 08,4,0,0,0,0,0,0,4,0,0,0,0
127, ,P IEEE C COMP INT GA,4,0,2,2,0,0,0,0,0,0,0,0
128, ,P INT JOINT C ART IN,4,0,0,0,2,0,1,0,0,0,0,1
129, ,PROC INT C TOOLS ART,4,0,0,0,0,0,0,2,0,0,0,2
130, ,PROC OF THE 10TH INT,4,0,1,0,0,2,0,0,0,1,0,0
131,2.627,PROTEINS,4,0,1,0,0,0,0,0,0,0,0,3
132, ,PUBLIC CHOICE,4,0,0,0,0,0,0,0,0,0,0,4
133, ,STUD LOG,4,0,1,0,0,0,0,0,0,0,0,3
134, ,TAFA,4,0,1,0,3,0,0,0,0,0,0,0
135, ,22 INT JOINT C ART I,3,0,0,0,3,0,0,0,0,0,0,0
136, ,AAAI C ART INT,3,0,0,0,0,1,0,0,1,0,1,0
137,0.251,AM MATH MON,3,0,0,0,0,0,0,0,0,0,0,3
138, ,AN S FDN CO,3,0,0,0,0,0,0,0,0,0,1,2
139,1.217,ANN OPER RES,3,0,0,0,0,0,0,0,1,0,0,2
140, ,ARGUMENTATION ARTIFI,3,0,0,0,0,0,3,0,0,0,0,0
141,1.418,BIOMETRIKA,3,0,0,0,0,0,0,0,1,0,0,2
142, ,CASE BASED REASONING,3,0,0,0,0,0,0,0,0,0,0,3
143, ,CEUR WS P,3,0,0,0,0,0,0,0,0,0,3,0
144, ,CHI 2008 26 ANN CHI,3,0,0,0,0,0,0,3,0,0,0,0
145,3.097,CLIN NEUROPHYSIOL,3,0,0,0,0,0,1,0,0,0,1,1
146, ,COMMA,3,0,0,2,0,0,0,0,0,1,0,0
147,1.075,COMPUT COMPLEX,3,0,0,0,0,0,1,0,0,0,0,2
148,1.861,COMPUT OPER RES,3,0,0,1,0,0,0,0,0,2,0,0
149, ,ECP,3,0,0,0,0,0,0,0,0,0,0,3
150, ,HDB AUTOMATED REASON,3,0,0,0,0,0,0,0,0,0,0,3
151,1.713,IEEE INTERNET COMPUT,3,0,0,3,0,0,0,0,0,0,0,0
152,5.781,IEEE T PATTERN ANAL,3,0,0,0,0,0,0,0,0,0,0,3
153,6.220,IEEE T SYST MAN CY B,3,0,0,0,0,0,0,0,0,0,0,3
154, ,INT C AUT PLANN SCH,3,0,0,0,1,0,0,1,0,0,1,0
155, ,INT C AUT PLANN SCHE,3,0,0,0,0,0,1,1,0,0,1,0
156, ,INT J IND ORGAN,3,0,0,0,0,1,1,0,0,0,1,0
157,0.954,INT J UNCERTAIN FUZZ,3,0,0,1,0,0,0,0,0,0,0,2
158,0.606,INTELL DATA ANAL,3,0,0,0,0,0,0,0,0,0,0,3
159, ,INTRO STAT RELATIONA,3,0,0,0,0,0,0,0,3,0,0,0
160,0.576,J APPL LOGIC,3,1,1,0,0,0,1,0,0,0,0,0
161,3.738,J CHEM INF MODEL,3,0,0,0,0,1,0,0,0,0,1,1
162,0.983,J COMB THEORY B,3,0,0,0,0,0,0,0,0,0,0,3
163, ,J LOG LANG INF,3,0,0,0,0,0,0,1,0,0,0,2
164, ,J LOG PROGRAM,3,0,0,0,0,0,0,0,0,0,0,3
165, ,J MATH,3,0,0,0,0,0,0,0,0,0,0,3
166,4.333,J MOL BIOL,3,0,0,0,0,0,0,0,0,0,0,3
167,1.782,KNOWL INF SYST,3,0,0,0,2,1,0,0,0,0,0,0
168,2.947,KNOWL-BASED SYST,3,0,1,0,0,0,0,1,0,0,1,0
169,1.412,MATH COMPUT MODEL,3,0,0,0,0,0,0,0,0,0,0,3
170,1.307,MATH OPER RES,3,0,0,0,0,0,1,0,0,0,0,2
171,2.207,NEURAL COMPUT,3,0,0,0,0,0,0,0,0,0,0,3
172, ,P 10 INT C AUT AG MU,3,0,0,0,3,0,0,0,0,0,0,0
173, ,P 10 INT C PRINC KNO,3,0,0,0,0,0,0,1,0,2,0,0
174, ,P 12 INT C MACH LEAR,3,0,0,0,0,0,0,0,0,0,0,3
175, ,P 21 INT JOINT C ART,3,0,0,0,0,0,3,0,0,0,0,0
176, ,P 22 INT C MACH LEAR,3,0,0,0,0,1,0,0,0,0,2,0
177, ,P 30 INT C MACH LEAR,3,0,3,0,0,0,0,0,0,0,0,0
178, ,P ACM SIGKDD WORKSH,3,0,0,0,0,2,1,0,0,0,0,0
179, ,P IJCAI 11,3,0,0,0,2,0,0,0,0,0,0,1
180, ,P NAT C ART INT AAAI,3,0,0,0,1,0,0,0,1,0,0,1
181, ,P OF IJCAI,3,0,0,0,1,0,0,0,0,0,0,2
182, ,P SIGCHI C HUM FACT,3,0,0,1,0,0,0,0,0,0,0,2
183, ,P WORKSH DISTR CONST,3,0,0,0,0,0,1,0,0,0,0,2
184,3.096,PATTERN RECOGN,3,0,0,0,0,1,0,0,1,1,0,0
185, ,PRINC KNOWL REPR REA,3,0,0,0,0,3,0,0,0,0,0,0
186, ,PRINCIPLES PRACTICE,3,0,1,0,0,0,0,0,0,0,0,2
187, ,PROC 19 NATL C ART,3,0,0,0,0,0,0,0,0,0,0,3
188, ,PROC OF THE 22ND INT,3,0,0,0,2,0,1,0,0,0,0,0
189,7.972,PSYCHOL REV,3,0,0,0,0,0,0,0,0,0,0,3
190, ,Q J ECON,3,0,0,0,0,0,0,0,0,0,0,3
191, ,RELIAB COMPUT,3,0,0,0,0,1,0,0,1,0,0,1
192, ,REV ECON STUD,3,0,0,0,0,0,0,0,0,0,0,3
193,0.715,SCI COMPUT PROGRAM,3,0,0,0,0,0,0,0,0,0,0,3
194, ,SOC NETWORK ANAL,3,0,0,0,0,0,0,0,0,0,0,3
195,0.739,SYNTHESE,3,0,1,1,0,0,0,0,0,0,0,1
196, ,THESIS MASS I TECH,3,0,0,0,0,0,1,0,0,1,0,1
197, ,11 INT C PRINC KNOWL,2,0,0,0,0,0,0,2,0,0,0,0
198, ,2011 IEEE C COMP,2,0,0,0,2,0,0,0,0,0,0,0
199, ,3 INT PROB PLANN COM,2,0,0,0,0,0,0,2,0,0,0,0
200, ,AAMAS,2,0,0,1,0,1,0,0,0,0,0,0
201, ,ACM SIGKDD EXPLOR NE,2,0,0,0,0,0,0,0,0,0,0,2
202, ,ACM SPEC INTEREST,2,0,0,0,2,0,0,0,0,0,0,0
203,0.897,ACM T PROGR LANG SYS,2,0,0,0,0,0,0,2,0,0,0,0
204,1.627,ADV ENG INFORM,2,0,0,0,0,1,0,0,0,0,0,1
205, ,ADV NEURAL INF PROCE,2,0,0,1,0,0,1,0,0,0,0,0
206, ,AIPS,2,0,0,0,0,0,0,0,0,0,0,2
207, ,ALG GAM THEOR,2,0,0,0,0,0,0,0,2,0,0,0
208, ,AM J SOCIOL,2,0,0,0,0,0,0,0,0,0,0,2
209,1.464,ANN APPL STAT,2,0,0,0,1,0,0,1,0,0,0,0
210, ,ANN IEEE SYMP FOUND,2,0,0,1,0,0,0,1,0,0,0,0
211, ,APPL INTELL,2,0,0,0,0,0,0,0,0,1,0,1
212, ,ARGUMENT COMPUT,2,0,0,0,0,2,0,0,0,0,0,0
213, ,ARTIF INTELL LAW,2,0,0,1,0,0,0,0,0,0,0,1
214, ,B ECON RES,2,0,0,0,0,0,0,0,0,0,0,2
215,2.167,BRIT J MATH STAT PSY,2,0,0,0,0,0,0,0,0,0,0,2
216, ,CLASSICAL DECISION P,2,0,0,0,0,0,0,0,0,0,0,2
217, ,COGNET LIB REFERENCE,2,0,0,0,0,2,0,0,0,0,0,0
218,5.064,COGNITIVE PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
219, ,COGNITIVE SCI,2,0,0,0,0,0,0,0,0,0,0,2
220, ,COLLECTIVE BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
221, ,COLT,2,0,0,0,0,1,0,0,0,0,0,1
222, ,COMMUNICATION,2,0,1,0,1,0,0,0,0,0,0,0
223, ,COMPLEXITY COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
224, ,COMPUTERS AND INTRAC,2,0,0,0,0,0,0,0,0,0,0,2
225, ,COMPUTERS INTRACTABI,2,0,0,0,0,0,0,0,0,0,0,2
226, ,CORR,2,0,2,0,0,0,0,0,0,0,0,0
227,7.117,CURR OPIN BIOTECH,2,0,0,0,1,0,1,0,0,0,0,0
228, ,DATE,2,0,0,0,0,0,0,0,0,0,0,2
229,2.313,DECIS SUPPORT SYST,2,0,0,0,0,0,0,0,1,1,0,0
230,1.333,DISCRETE EVENT DYN S,2,0,0,0,0,0,0,0,0,0,0,2
231,0.557,DISCRETE MATH,2,0,0,0,0,0,0,0,0,0,0,2
232, ,DROP,2,0,0,0,0,0,0,0,0,0,0,2
233, ,DYNAMIC PROGRAMMING,2,0,0,0,0,0,0,0,0,0,0,2
234, ,ECAI,2,0,0,1,0,0,0,0,0,0,0,1
235, ,ELECT T ARTIF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
236,1.482,ELECTRON COMMER R A,2,0,0,0,0,1,0,0,0,0,1,0
237, ,ELEMENTS ARGUMENTATI,2,0,0,0,0,0,0,2,0,0,0,0
238, ,EXP METHODS ANAL OP,2,0,0,0,0,2,0,0,0,0,0,0
239,2.240,EXPERT SYST APPL,2,0,0,0,0,0,0,1,0,0,0,1
240, ,FMCAD,2,0,0,0,1,1,0,0,0,0,0,0
241, ,FRONTIERS ARTIFICIAL,2,0,0,0,0,1,0,0,0,0,0,1
242, ,FUND PROBLEMS,2,0,0,0,0,0,2,0,0,0,0,0
243, ,GAME THEOR,2,0,0,0,0,0,0,0,0,0,0,2
244, ,GECC P 13 ANN GEN,2,0,0,0,2,0,0,0,0,0,0,0
