Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
1, ,ALL Journals,1167,13,44,75,66,54,54,39,55,52,58,657
2, ,ALL OTHERS (702),702,10,32,47,33,26,35,23,27,27,33,409
3,0.429,MIND MACH,30,0,2,1,1,8,9,2,2,1,1,3
4,1.593,COMMUN ACM,17,0,0,0,0,1,0,0,0,0,0,16
5,3.008,ARTIF INTELL,15,0,0,1,0,3,0,0,0,1,1,9
6,17.462,BEHAV BRAIN SCI,11,0,0,0,1,0,0,1,2,1,0,6
7, ,COGNITIVE SCI,11,0,0,1,0,1,0,0,0,0,2,7
8,7.803,PSYCHOL REV,11,0,0,0,2,0,0,0,0,0,0,9
9,1.304,AI MAG,10,0,2,0,3,1,0,1,0,0,0,3
10, ,J PHILOS,10,0,0,0,0,0,0,0,2,0,0,8
11, ,MIND,10,0,0,0,0,0,0,0,0,0,0,10
12,0.364,PHILOS SCI,10,0,0,0,0,0,2,0,0,0,0,8
13,0.500,J EXP THEOR ARTIF IN,8,0,0,3,0,0,0,0,1,1,1,2
14,2.426,IEEE T EVOLUT COMPUT,7,0,0,2,2,0,0,0,0,2,0,1
15,28.751,NATURE,7,0,1,0,0,0,0,1,3,1,1,0
16, ,PHILOS REV,7,0,0,0,0,0,0,0,0,0,0,7
17,1.734,SCI AM,7,0,1,0,0,0,0,1,0,1,1,3
18,26.372,SCIENCE,7,0,0,0,0,1,0,1,0,0,0,5
19,8.568,BRAIN,6,1,0,0,0,2,0,0,0,0,1,2
20, ,LECT NOTES COMPUT SC,6,0,0,0,0,2,1,0,1,1,0,1
21, ,MACH ETHICS,6,0,0,5,1,0,0,0,0,0,0,0
22, ,PHILOS STUD,6,0,0,0,0,0,0,1,0,0,1,4
23,0.350,SYNTHESE,6,0,0,0,0,0,0,0,0,0,0,6
24, ,AAAI 05 WORKSH MOD C,5,0,0,5,0,0,0,0,0,0,0,0
25, ,BLACKWELL GUIDE PHIL,5,0,0,0,5,0,0,0,0,0,0,0
26, ,GENET PROGRAMMING,5,0,0,0,0,1,0,0,1,0,1,2
27, ,MIND LANG,5,0,0,0,0,0,0,0,0,2,0,3
28, ,MIND LANGUAGE REALIT,5,0,0,0,0,0,0,0,0,0,0,5
29, ,MONIST,5,0,0,0,0,0,0,0,0,5,0,0
30,0.753,APPL ARTIF INTELL,4,0,0,1,0,0,0,0,1,2,0,0
31, ,CASE BASED REASONING,4,0,0,0,0,0,0,3,0,0,0,1
32,4.026,COGNITIVE PSYCHOL,4,0,0,0,0,0,0,0,1,0,0,3
33,1.500,CONNECT SCI,4,0,0,1,1,0,0,0,0,0,0,2
34,1.438,IEEE INTELL SYST,4,0,1,0,0,0,2,0,0,0,1,0
35, ,NOUS,4,0,0,0,0,0,0,0,0,0,1,3
36,1.221,P LOND MATH SOC,4,0,0,0,0,0,0,0,0,0,0,4
37,6.944,PHYS REV LETT,4,0,0,0,1,0,0,0,0,0,0,3
38, ,STANFORD ENCY PHILOS,4,0,0,0,2,0,1,0,0,0,0,1
39, ,AUSTRALAS J PHILOS,3,0,1,0,0,0,0,0,0,2,0,0
40, ,BODY SELF,3,0,0,0,0,0,0,0,0,0,0,3
41, ,COGNITIVE NEUROSCI,3,0,0,0,3,0,0,0,0,0,0,0
42, ,COMMUNICATION,3,2,1,0,0,0,0,0,0,0,0,0
43,3.123,CORTEX,3,0,0,0,0,0,0,0,0,0,0,3
44, ,HANDB INTELLIGENCE,3,0,0,0,0,0,0,0,3,0,0,0
45,0.489,INT J THEOR PHYS,3,0,0,0,0,0,1,0,0,0,0,2
46,1.436,J AM SOC INF SCI TEC,3,0,0,0,0,0,0,0,0,0,0,3
47,0.833,J AUTOM REASONING,3,0,0,1,0,0,0,0,0,0,0,2
48, ,J EXP PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
49, ,J VERB LEARN VERB BE,3,0,0,0,0,0,0,0,0,0,0,3
50, ,PERFORMANCE METRICS,3,0,0,0,0,0,1,0,2,0,0,0
51, ,PHILOS INVEST,3,0,0,0,0,0,0,0,0,0,0,3
52, ,PHILOS PSYCHOL,3,0,0,0,1,0,0,0,0,0,1,1
53,2.893,PHYS REV A,3,0,0,0,1,0,0,0,0,0,0,2
54,1.735,PHYSICA D,3,0,0,0,0,0,0,0,0,0,0,3
55,9.389,TRENDS COGN SCI,3,0,0,1,0,1,0,0,0,0,1,0
56, ,A TURING LIFE LEGACY,2,0,0,0,1,1,0,0,0,0,0,0
