Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
76, ,THESIS U CALIF,4,0,0,0,0,1,0,0,0,0,0,3
77, ,ACM C EL COMM,3,0,2,1,0,0,0,0,0,0,0,0
78, ,ACM T COMPUT LOG,3,1,1,0,0,0,0,1,0,0,0,0
79,1.304,AI MAG,3,0,1,0,0,0,0,1,0,0,0,1
80, ,ARGUMENTATION,3,0,0,1,0,0,0,1,0,0,0,1
81, ,ARGUMENTATION MACHIN,3,0,0,0,2,1,0,0,0,0,0,0
82,1.340,AUTON AGENT MULTI-AG,3,0,1,1,0,1,0,0,0,0,0,0
83, ,C UNC ART INT,3,0,0,1,0,0,0,1,1,0,0,0
84, ,COGNITIVE CARPENTRY,3,0,0,0,0,0,0,0,0,0,0,3
85, ,COMMITMENT DIALOGUE,3,0,0,0,0,0,0,0,0,0,0,3
86,2.367,COMPUT LINGUIST,3,0,0,0,0,0,1,0,1,1,0,0
87, ,DESCRIPTION LOGIC HD,3,0,0,0,0,2,1,0,0,0,0,0
88, ,DIAGRAMMATIC REASONI,3,0,0,0,0,0,0,0,0,0,0,3
89, ,DYNAMIC PROGRAMMING,3,0,0,0,0,0,0,1,0,0,0,2
90, ,ERKENNTNIS,3,0,0,0,0,0,0,0,0,2,0,1
91, ,EVOL GAME TH,3,0,0,0,0,0,0,0,0,0,0,3
92,1.438,IEEE INTELL SYST,3,0,0,1,1,0,0,1,0,0,0,0
93,0.983,INFORM COMPUT,3,0,0,0,0,0,0,0,0,0,0,3
94, ,INFORMAL LOGIC,3,0,0,0,0,0,3,0,0,0,0,0
95,1.030,J ALGORITHM,3,0,0,0,0,0,0,0,1,0,0,2
96, ,J LOGIC LANGUAGE INF,3,0,0,0,0,0,1,1,0,0,0,1
97, ,J PHILOS,3,0,0,0,0,0,0,0,1,0,0,2
98,0.574,KNOWL-BASED SYST,3,0,0,0,1,0,0,0,1,0,0,1
99, ,KNOWLEDGE ACTION LOG,3,0,0,0,0,0,0,3,0,0,0,0
100, ,KR2000 PRINCIPLES KN,3,0,0,0,0,0,0,0,3,0,0,0
101, ,MACH INTELL,3,0,0,0,0,0,0,0,0,0,0,3
102, ,MACH INTELLIGENCE,3,0,0,0,0,0,0,0,1,0,0,2
103,0.854,NEW GENERAT COMPUT,3,0,0,0,0,0,0,0,0,0,0,3
