Cited Journal Data: HUMAN FACTORS,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
108,,BCS CONFERENCE S,2,0,0,0,0,0,1,0,0,0,0,1
109,0.750,BEHAV RES METH INS C,2,0,0,0,0,0,0,1,0,1,0,0
110,,CEREB CORTEX,2,0,0,1,0,0,0,0,0,0,0,1
111,1.240,ECOL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
112,0.342,EDUC TRAIN MENT RET,2,0,0,0,0,0,1,0,0,0,1,0
113,0.190,ELECTRON LIBR,2,0,0,0,0,0,0,0,0,0,0,2
114,,EUR J CLIN PHARMACOL,2,0,0,1,0,0,0,0,0,0,0,1
115,0.294,GROUP DECIS NEGOT,2,0,0,0,0,0,0,0,0,0,0,2
116,1.733,HUM PERFORM,2,0,0,0,0,0,0,0,1,0,0,1
117,,IEEE T SYST MAN CY C,2,0,0,0,0,0,0,0,0,0,0,2
118,,INT J NONLINEAR MECH,2,0,0,0,0,0,0,0,0,0,0,2
119,,INT J ROBOT RES,2,0,0,0,0,0,0,1,0,1,0,0
120,0.395,INT J SELECT ASSESS,2,0,0,0,0,0,0,0,0,0,0,2
121,3.136,J AM GERIATR SOC,2,0,0,0,0,0,0,0,0,0,1,1
122,1.226,J AM SOC INFORM SCI,2,0,0,0,0,0,0,0,0,0,0,2
123,,J BIOL RHYTHM,2,0,0,0,0,0,0,0,0,0,0,2
124,,J CLIN MONITOR COMP,2,0,0,0,0,0,1,0,0,1,0,0
125,0.680,J CLIN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
126,0.086,J EDUC COMPUT RES,2,0,0,0,0,0,0,0,0,0,0,2
127,,J INT NEUROPSYCH SOC,2,0,0,0,0,0,0,0,0,0,2,0
128,,J MANIP PHYSIOL THER,2,0,0,0,0,0,0,0,0,0,0,2
129,,J OCCUP ENVIRON MED,2,0,0,0,0,0,0,0,0,0,2,0
130,,J PAIN SYMPTOM MANAG,2,0,0,0,0,0,0,0,0,1,1,0
131,0.569,J REHABIL RES DEV,2,0,0,0,0,0,0,0,0,1,0,1
132,2.005,J STUD ALCOHOL,2,0,0,0,0,0,0,0,0,0,0,2
133,,J THORAC CARDIOV SUR,2,0,0,0,0,1,1,0,0,0,0,0
134,0.181,J VISUAL IMPAIR BLIN,2,0,0,0,0,0,0,0,0,0,0,2
135,,KLIN MONATSBL AUGENH,2,0,0,0,0,0,0,1,0,0,0,1
136,2.535,MED CARE,2,0,0,0,0,2,0,0,0,0,0,0
137,,MED DECIS MAKING,2,0,0,0,0,0,0,0,0,0,0,2
138,,NEW ZEAL MED J,2,0,0,0,0,0,0,0,0,1,1,0
139,,OPHTHAL PHYSL OPT,2,0,0,0,0,0,0,0,0,0,1,1
140,,P I MECH ENG C-J MEC,2,0,0,0,0,0,0,0,0,0,0,2
141,,P NATL ACAD SCI USA,2,0,0,0,0,0,0,0,0,0,0,2
142,1.733,PERS PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
143,1.240,PROF PSYCHOL-RES PR,2,0,0,0,0,0,2,0,0,0,0,0
144,0.121,PSIKHOL ZH,2,0,0,0,0,0,0,0,0,1,0,1
145,6.913,PSYCHOL BULL,2,0,0,0,0,0,0,0,0,0,0,2
146,0.979,RES Q EXERCISE SPORT,2,0,0,0,1,0,0,0,0,0,0,1
147,,SLEEP MED REV,2,0,0,0,1,0,0,0,0,0,0,1
148,,SPORTS MED,2,0,0,0,0,0,0,0,0,0,0,2
149,,ST HEAL T,2,0,0,0,0,0,1,0,0,0,0,1
150,0.759,STRESS MEDICINE,2,0,0,0,0,0,0,2,0,0,0,0
151,0.242,SYST RES BEHAV SCI,2,0,0,0,0,0,0,0,1,0,0,1
152,,TRAN AMER F,2,0,0,0,0,0,0,0,0,0,0,2
153,,WORLD J SURG,2,0,0,0,0,0,0,0,0,0,0,2
154,0.500,Z EXP PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
155,1.743,Z PADAGOG PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
