Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
76,,SIGCSE BULL,5,0,0,0,2,0,0,0,0,0,0,3
77,14.250,BEHAV BRAIN SCI,4,0,0,0,2,0,0,0,0,0,2,0
78,3.409,BIOINFORMATICS,4,0,0,0,0,1,3,0,0,0,0,0
79,,CISM COUR L,4,0,0,0,0,0,1,0,0,2,0,1
80,0.226,COMPUT ARTIF INTELL,4,0,0,0,0,0,0,1,0,0,0,3
81,0.374,COMPUT STAT DATA AN,4,0,0,0,0,1,1,0,0,0,0,2
82,0.849,ECOL MODEL,4,0,0,0,1,1,0,0,0,0,0,2
83,1.000,IEEE INTELL SYST APP,4,0,0,0,0,0,1,0,0,0,0,3
84,0.654,IEEE T INFORM THEORY,4,0,0,1,3,0,0,0,0,0,0,0
85,0.635,INFORM COMPUT,4,0,0,0,0,0,0,0,0,0,0,4
86,0.719,INFORM PROCESS MANAG,4,0,0,0,1,2,0,0,0,0,0,1
87,,INFORM SYST RES,4,0,0,0,0,0,0,0,1,0,1,2
88,0.988,INT J GEOGR INF SCI,4,0,0,0,1,0,0,1,0,0,0,2
89,0.495,INT J IMAG SYST TECH,4,0,1,0,1,1,1,0,0,0,0,0
90,0.699,INT J MED INFORM,4,0,0,1,1,0,0,0,0,0,0,2
91,0.145,INT J UNCERTAIN FUZZ,4,0,1,0,0,1,1,0,0,0,0,1
92,1.025,KNOWL ENG REV,4,0,0,0,1,1,0,0,0,0,1,1
93,0.453,OMEGA-INT J MANAGE S,4,0,0,0,0,0,0,0,0,1,1,2
94,,P AMER CONTR CONF,4,0,0,0,1,0,0,2,0,1,0,0
95,1.888,REMOTE SENS ENVIRON,4,0,1,0,0,2,1,0,0,0,0,0
96,0.878,SIAM J COMPUT,4,0,0,0,0,0,1,0,1,0,0,2
97,1.324,SPATIAL VISION,4,0,0,0,1,0,0,0,0,0,0,3
98,,TRENDS COGN SCI,4,0,0,0,1,0,0,0,0,0,2,1
99,0.671,ANN MATH ARTIF INTEL,3,0,0,0,1,0,0,0,0,1,0,1
100,0.364,ANN OPER RES,3,0,0,1,0,0,0,0,0,0,0,2
101,1.124,ANN OTO RHINOL LARYN,3,0,0,1,0,0,0,0,0,0,0,2
102,0.242,APPL STOCH MODEL BUS,3,0,0,0,0,1,0,0,1,0,0,1
103,0.970,COMPUT METHOD APPL M,3,0,0,0,1,0,0,0,0,0,0,2
104,0.818,CONNECT SCI,3,0,0,0,0,0,0,0,0,1,1,1
105,0.339,DISCRETE APPL MATH,3,0,0,0,0,0,1,0,0,1,0,1
106,1.731,IEEE J SEL AREA COMM,3,0,0,0,0,0,0,0,0,1,0,2
107,,IEEE T ELECTRON PACK,3,0,0,0,0,0,0,0,0,0,0,3
108,,IEEE T EVOLUT COMPUT,3,0,0,0,0,1,0,0,0,0,0,2
109,0.383,IIE TRANS,3,0,0,0,0,0,0,0,0,0,0,3
110,1.835,INT J COMPUT VISION,3,0,0,0,0,0,2,0,0,0,0,1
111,0.827,INT J REMOTE SENS,3,0,0,0,0,0,2,0,0,0,0,1
112,0.727,INT J ROBOT RES,3,0,0,2,0,1,0,0,0,0,0,0
113,2.081,J CHEMOMETR,3,0,0,0,0,1,1,0,0,0,0,1
114,0.125,J EXP THEOR ARTIF IN,3,0,0,1,0,0,0,0,0,1,1,0
115,,J RES PRACT INF TECH,3,0,0,0,0,0,0,1,1,0,0,1
116,0.245,LECT NOTES CONTR INF,3,0,0,0,0,0,1,0,0,1,0,1
117,0.219,MIND MACH,3,0,0,0,0,0,0,0,1,1,0,1
118,1.493,PHILOS T ROY SOC A,3,0,1,0,0,0,1,0,0,1,0,0
119,2.142,PHYS REV E,3,0,0,1,0,1,1,0,0,0,0,0
120,0.686,SIAM J DISCRETE MATH,3,0,0,0,0,0,0,1,0,0,0,2
121,0.552,SPEECH COMMUN,3,0,2,0,0,0,0,0,0,0,0,1
122,0.389,USER MODEL USER-ADAP,3,0,0,0,1,1,0,0,0,0,0,1
123,0.912,ACAD RADIOL,2,0,0,0,1,0,1,0,0,0,0,0
124,0.090,ADV ROBOTICS,2,0,0,0,0,1,0,0,0,1,0,0
125,,AIP CONF P,2,0,0,0,0,0,0,0,0,0,0,2
126,,ANN IEEE CONF COMPUT,2,0,0,0,0,0,0,0,0,0,0,2
127,,ASMC PROC,2,0,0,0,2,0,0,0,0,0,0,0
128,0.418,COMPUT IND,2,0,0,0,0,0,0,0,0,1,0,1
129,0.582,DATA KNOWL ENG,2,0,0,0,0,0,0,0,0,0,0,2
130,0.027,ELECTRON COMM JPN 3,2,0,0,0,0,0,0,1,0,0,0,1
131,4.683,HIPPOCAMPUS,2,0,0,0,0,0,0,0,0,1,0,1
132,1.006,HYDROL PROCESS,2,0,0,0,0,0,0,0,0,0,1,1
133,1.485,IEEE T GEOSCI REMOTE,2,0,0,2,0,0,0,0,0,0,0,0
134,2.078,IEEE T IMAGE PROCESS,2,0,0,0,0,0,1,0,0,1,0,0
135,1.203,IEEE T SIGNAL PROCES,2,0,0,0,1,0,0,0,0,0,0,1
136,0.386,IEICE T COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
137,,IFAC SYMP SERIES,2,0,0,0,0,0,0,0,0,0,2,0
138,0.360,INFORM PROCESS LETT,2,0,0,0,0,0,0,0,0,0,0,2
139,0.504,INT J PROD RES,2,0,0,0,0,0,0,0,1,0,0,1
140,0.500,INT STAT REV,2,0,0,1,0,1,0,0,0,0,0,0
141,2.753,J EXP PSYCHOL LEARN,2,0,0,0,0,0,0,0,0,0,1,1
142,5.388,J MOL BIOL,2,0,0,0,1,0,1,0,0,0,0,0
143,0.558,J OPTIMIZ THEORY APP,2,0,0,0,0,0,0,0,0,1,0,1
144,0.893,J SYMB COMPUT,2,0,0,0,0,0,1,0,1,0,0,0
145,0.098,JSME INT J C-MECH SY,2,0,0,0,0,0,0,0,0,0,0,2
146,,LANGUAGE,2,0,0,0,1,0,0,0,0,0,1,0
147,0.700,OPTIM METHOD SOFTW,2,0,0,1,0,0,1,0,0,0,0,0
148,,P ASIS ANN,2,0,0,0,0,0,0,0,0,2,0,0
149,3.253,P IEEE,2,0,1,0,0,0,0,0,1,0,0,0
150,1.077,PATTERN RECOGN,2,0,0,0,0,0,0,0,0,0,2,0
151,0.397,PROBAB ENG INFORM SC,2,0,0,0,0,0,0,1,0,1,0,0
152,2.442,PROTEIN ENG,2,0,0,0,1,1,0,0,0,0,0,0
153,3.869,PROTEIN SCI,2,0,0,0,0,2,0,0,0,0,0,0
154,6.069,PSYCHOL REV,2,0,0,0,1,0,0,0,1,0,0,0
155,,REAL ESTATE ECON,2,0,0,0,0,0,0,0,1,0,0,1
156,1.324,SIAM J CONTROL OPTIM,2,0,0,0,0,0,0,1,0,1,0,0
157,,SIGMOD REC,2,0,0,0,2,0,0,0,0,0,0,0
158,0.374,SIMULATION,2,0,0,0,1,0,0,0,0,0,0,1
159,1.717,STAT MED,2,0,0,0,0,2,0,0,0,0,0,0
160,1.261,STAT SCI,2,0,0,0,0,1,0,1,0,0,0,0
161,0.135,T SOC COMPUT SIMUL I,2,0,0,0,0,0,0,0,0,0,0,2
162,0.610,THEOR COMPUT SYST,2,0,0,0,0,0,0,0,0,0,0,2
163,,THEOR DECIS,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
