Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
78,1.381,BRAIN BEHAV EVOLUT,27,0,3,1,2,1,2,3,1,0,2,12
79,0.300,MAR FRESHW BEHAV PHY,27,1,1,4,0,0,1,3,1,1,2,13
80,1.741,EVOL HUM BEHAV,26,0,1,3,3,1,4,1,2,0,2,9
81,,J CONSCIOUSNESS STUD,26,0,1,0,1,0,1,4,2,2,3,12
82,1.135,PHYSIOL BIOCHEM ZOOL,26,1,1,2,2,2,1,0,1,0,0,16
83,2.751,BEHAV NEUROSCI,25,0,0,1,0,0,1,1,0,0,0,22
84,1.880,ECOL LETT,25,0,3,4,2,3,1,0,2,4,1,5
85,0.609,J FIELD ORNITHOL,25,0,0,2,3,2,3,2,1,0,1,11
86,0.417,J ORNITHOL,25,0,0,3,2,2,0,2,3,0,1,12
87,1.473,BRAIN LANG,24,0,4,2,1,1,0,5,2,0,3,6
88,0.467,WATERBIRDS,24,0,0,2,3,1,2,2,0,2,0,12
89,1.912,GEN COMP ENDOCR,23,0,1,5,2,0,0,2,1,1,2,9
90,0.585,J ARACHNOL,23,0,3,1,0,2,1,3,0,4,0,9
91,0.876,ENTOMOL EXP APPL,22,0,0,1,2,3,1,1,1,1,1,11
92,0.833,MAR MAMMAL SCI,22,0,0,0,1,2,1,1,3,3,1,10
93,1.261,NATURWISSENSCHAFTEN,22,1,1,0,0,2,1,5,1,2,1,8
94,,AVIAN POULT BIOL REV,21,0,0,0,1,1,3,1,1,3,0,11
95,0.667,EMU,21,0,0,0,1,3,0,1,0,2,0,14
96,1.578,BIOL CONSERV,20,0,1,4,0,0,1,3,0,2,0,9
97,0.506,AMPHIBIA-REPTILIA,19,0,0,0,2,1,3,2,0,1,0,10
98,1.683,ECOGRAPHY,19,0,1,3,1,0,3,2,0,1,0,8
99,1.365,J EXP PSYCHOL ANIM B,19,0,3,2,0,1,3,4,1,0,1,4
100,0.404,J BIOSCIENCE,18,0,0,1,0,0,2,0,0,2,1,12
101,23.872,SCIENCE,18,0,2,2,1,0,0,3,1,2,1,6
102,13.450,ANNU REV GENET,17,0,3,2,2,1,0,2,0,0,0,7
103,2.814,CONSERV BIOL,17,0,0,1,1,1,2,1,0,0,0,11
104,1.715,J ANIM SCI,17,0,1,2,0,0,2,0,1,1,2,8
105,0.654,MAMMAL REV,17,0,1,1,0,1,0,0,5,1,0,8
106,1.732,PHARMACOL BIOCHEM BE,17,0,0,1,0,0,0,1,1,2,0,12
107,0.605,REV CHIL HIST NAT,17,0,0,1,0,0,0,1,2,1,1,11
108,0.467,Z SAUGETIERKD,17,0,1,0,1,1,0,1,0,1,4,8
109,1.384,APIDOLOGIE,16,0,1,0,0,1,1,0,1,1,1,10
110,0.753,HEREDITAS,16,0,1,1,0,0,2,1,0,1,2,8
111,,JPN J PSYCHOL,16,0,0,0,2,0,2,3,1,1,0,7
112,1.297,MAR BIOL,16,0,1,0,0,1,0,1,1,2,0,10
113,,MEM CALIF ACAD SCI,16,0,0,0,1,0,0,1,3,0,1,10
114,1.107,POULTRY SCI,16,0,1,1,0,0,0,2,0,0,0,12
115,,ST ECON ETHIC PHILOS,16,0,0,0,0,0,1,2,2,1,0,10
116,3.952,BIOSCIENCE,15,1,0,1,1,2,3,2,0,1,0,4
117,2.091,J APPL ECOL,15,0,1,1,0,0,0,0,1,1,1,10
118,8.502,J NEUROSCI,15,0,0,0,0,0,0,0,0,0,1,14
119,0.548,OSTRICH,15,0,0,0,0,1,2,1,3,1,0,7
120,1.381,ANN NY ACAD SCI,14,0,2,4,0,0,1,2,0,0,0,5
121,1.072,ARCH HYDROBIOL,14,0,1,0,1,1,0,0,3,0,0,8
122,2.526,BRAIN RES,14,0,0,0,0,0,0,2,0,0,0,12
123,1.081,ENVIRON ENTOMOL,14,0,0,0,0,2,0,2,1,0,1,8
124,,EVOL ANTHROPOL,14,0,1,1,3,0,0,0,0,1,3,5
125,2.009,HEREDITY,14,0,0,4,0,3,2,2,0,1,0,2
126,0.288,ICHTHYOL RES,14,0,1,0,0,1,0,0,0,1,0,11
127,3.772,J COMP NEUROL,14,0,0,1,0,0,1,0,0,1,3,8
128,6.913,PSYCHOL BULL,14,0,0,1,0,0,2,0,1,0,1,9
129,0.913,WORLD POULTRY SCI J,14,0,0,3,0,1,3,0,0,1,0,6
130,0.160,ZOOL ZH,14,0,0,0,1,0,1,1,0,0,1,10
131,0.422,ACTA THERIOL,13,0,1,1,0,0,0,0,1,0,1,9
132,0.101,ANN SOC ENTOMOL FR,13,0,0,0,1,1,2,1,0,0,2,6
133,0.582,HYDROBIOLOGIA,13,0,0,1,1,0,1,2,0,1,0,7
134,0.693,WILDLIFE SOC B,13,0,0,0,2,1,1,1,0,0,0,8
135,,ADAPT BEHAV,12,1,0,0,0,2,0,1,1,1,2,4
136,0.815,AGGRESSIVE BEHAV,12,0,0,0,0,0,0,0,0,0,2,10
137,,ANIM CONSERV,12,1,0,1,0,3,1,0,1,1,0,4
138,1.516,BEHAV GENET,12,0,1,0,0,0,1,0,0,0,0,10
139,1.685,CAN J FISH AQUAT SCI,12,0,0,0,1,0,0,2,1,0,0,8
140,0.615,ECOL RES,12,0,1,0,1,0,2,0,0,1,1,6
141,1.474,J EXP ZOOL,12,0,0,1,1,1,3,0,1,0,0,5
142,0.702,J MAR BIOL ASSOC UK,12,0,1,0,2,1,2,0,0,0,0,6
143,0.269,J RAPTOR RES,12,0,1,1,1,0,0,0,1,2,0,6
144,1.067,POLAR BIOL,12,0,2,1,0,0,3,2,0,1,0,3
145,0.915,SOCIOBIOLOGY,12,0,0,1,0,0,0,3,1,0,2,5
146,0.231,SOUTHWEST NAT,12,0,0,1,2,0,0,0,0,0,2,7
147,,TRENDS COGN SCI,12,0,2,1,1,1,0,1,3,0,0,3
148,0.969,ZOOL SCI,12,0,0,2,0,0,0,0,0,2,0,8
149,0.620,ANN ZOOL FENN,11,0,1,0,0,1,1,0,1,0,1,6
150,7.250,ANNU REV ENTOMOL,11,0,0,1,0,2,0,0,0,2,0,6
151,0.821,BIRD STUDY,11,0,0,1,0,0,0,0,1,0,1,8
152,0.109,EKOL BRATISLAVA,11,0,3,0,0,0,0,1,0,1,0,6
153,1.571,FRESHWATER BIOL,11,0,1,0,0,3,0,0,1,0,0,6
154,0.837,J CRUSTACEAN BIOL,11,0,0,0,1,0,0,1,1,1,0,7
155,1.944,PARASITOLOGY,11,0,0,2,1,1,0,1,0,0,1,5
156,3.110,CURR PHARM DESIGN,10,0,0,2,0,0,0,0,0,0,1,7
157,6.213,ECOL MONOGR,10,0,1,1,0,0,1,2,1,0,1,3
158,,HUM NATURE-INT BIOS,10,0,0,1,2,0,2,0,1,1,0,3
159,0.449,ITAL J ZOOL,10,0,1,1,1,1,0,0,0,1,0,5
160,0.432,PROD ANIM,10,0,0,0,2,0,0,0,0,0,1,7
161,2.804,PSYCHOPHARMACOLOGY,10,0,0,1,0,0,0,0,0,1,0,8
162,3.500,Q REV BIOL,10,0,0,1,2,0,0,0,0,0,0,7
163,0.452,ZOOL STUD,10,0,0,1,1,0,0,0,0,0,1,7
164,1.217,APPETITE,9,0,0,2,0,0,0,1,1,1,1,3
165,1.299,BIOL CONTROL,9,0,0,1,0,1,2,0,0,0,1,4
166,,CRUSTACEAN ISS,9,0,0,2,0,0,1,0,0,1,0,5
167,3.488,ECOL APPL,9,0,1,1,0,0,0,1,2,1,0,3
168,0.766,ECOL FRESHW FISH,9,0,0,0,2,0,0,1,0,0,0,6
169,,HERPETOL MONOGR,9,0,0,0,0,1,0,1,2,0,0,5
170,1.408,LANDSCAPE ECOL,9,0,1,1,0,0,1,0,0,0,0,6
171,1.077,POULT AVIAN BIOL REV,9,0,1,0,0,2,0,1,0,0,0,5
172,1.194,PSYCHOBIOLOGY,9,0,0,0,1,1,1,1,0,0,0,5
173,0.049,T ROY SOC S AFR,9,0,0,0,0,0,0,1,1,0,0,7
174,1.274,ANN BOT-LONDON,8,0,0,0,0,0,2,0,0,1,0,5
175,0.705,BRIT POULTRY SCI,8,0,0,2,2,0,0,0,2,0,0,2
176,2.675,J HUM EVOL,8,0,1,0,0,1,1,0,2,0,0,3
177,2.598,J NEUROENDOCRINOL,8,0,0,0,1,0,1,0,0,0,0,6
178,1.436,J WILDLIFE MANAGE,8,0,1,1,0,0,0,1,0,1,1,3
179,1.746,MICROSC RES TECHNIQ,8,0,0,0,1,0,2,1,0,0,0,4
180,4.125,NEUROPHARMACOLOGY,8,0,0,0,0,0,0,0,0,0,0,8
181,0.853,PHYSIOL ENTOMOL,8,0,2,0,0,1,0,0,1,0,1,3
182,0.396,REV ECOL-TERRE VIE,8,0,2,0,0,0,0,1,2,1,0,2
183,6.195,ANNU REV ECOL SYST,7,0,1,1,0,0,2,0,0,1,0,2
184,0.182,ARCH TIERZUCHT,7,0,0,1,0,1,1,0,0,2,0,2
185,1.082,B MATH BIOL,7,0,0,0,0,0,0,1,0,0,0,6
186,0.849,ECOL MODEL,7,0,0,0,0,0,0,1,0,0,2,4
187,0.495,FISHERIES SCI,7,0,0,1,0,1,1,0,0,0,0,4
188,0.897,IMA J MATH APPL MED,7,0,0,0,0,1,0,1,0,1,0,4
189,1.172,J EXP ANAL BEHAV,7,0,0,1,0,1,0,0,0,0,0,5
190,1.193,PERCEPTION,7,0,0,1,0,2,0,1,1,1,0,1
191,0.870,WILDLIFE RES,7,0,0,1,0,0,0,0,0,0,1,5
192,0.631,ACTA NEUROBIOL EXP,6,0,0,1,0,0,0,1,0,0,0,4
193,1.437,ARCH ENVIRON CON TOX,6,0,0,0,0,1,0,0,0,0,0,5
194,,AUSTRAL ECOL,6,0,0,0,0,1,1,0,0,1,0,3
