Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
75,0.339,INT J COMPUT GEOM AP,21,0,1,4,7,5,0,1,1,0,2,0
76,0.536,J VISUAL LANG COMPUT,21,0,0,2,3,1,5,2,2,2,2,2
77,,P IEEE CSFW,21,0,3,4,2,4,4,0,0,2,1,1
78,,ACM T SOFTW ENG METH,20,0,0,0,6,3,0,2,5,0,1,3
79,0.375,KNOWL-BASED SYST,20,0,1,2,6,9,1,0,1,0,0,0
80,,LOGIC PROGRAMM,20,0,0,1,7,3,2,3,0,1,2,1
81,0.465,ANN PURE APPL LOGIC,19,0,0,3,4,0,2,1,1,1,0,7
82,1.488,IEEE T AUTOMAT CONTR,19,1,1,3,3,3,1,0,5,1,0,1
83,,REAL TIM SYST SYMP P,19,0,3,4,3,5,2,0,0,0,1,1
84,,SIGMOD REC,19,0,13,0,0,0,1,0,0,1,1,3
85,0.292,ANN TELECOMMUN,18,0,2,6,2,1,1,0,0,2,1,3
86,0.531,APPL ALGEBR ENG COMM,18,0,1,0,0,2,2,1,2,1,1,8
87,,IEEE T EVOLUT COMPUT,18,0,0,3,3,6,1,3,0,0,1,1
88,,SPRING COMP SCI,18,0,3,5,3,2,3,0,0,0,1,1
89,0.610,THEOR COMPUT SYST,18,0,0,6,4,1,2,1,1,0,1,2
90,,BCS CONF SERIES,17,0,0,1,6,8,2,0,0,0,0,0
91,0.717,IEEE T COMPUT AID D,17,0,0,0,2,4,2,0,2,2,2,3
92,,ADV COMPUT,16,0,2,0,2,5,4,1,1,0,0,1
93,1.040,DISTRIB COMPUT,16,0,1,2,2,1,4,1,2,0,2,1
94,0.720,IEEE T SYST MAN CY B,16,0,0,5,2,5,2,0,1,0,0,1
95,0.322,INFORM SCIENCES,16,0,0,1,0,2,0,0,2,0,4,7
96,0.492,J SYST SOFTWARE,16,0,0,1,4,1,2,1,2,1,0,4
97,0.387,MATH COMPUT MODEL,16,0,0,0,0,3,4,2,2,0,0,5
98,0.365,NEURAL PROCESS LETT,16,0,1,3,6,0,1,0,3,0,2,0
99,3.409,BIOINFORMATICS,15,0,3,3,1,3,1,3,0,0,0,1
100,0.310,INT J PATTERN RECOGN,15,0,0,1,2,1,0,2,2,0,1,6
101,0.636,NEUROCOMPUTING,15,0,1,1,4,0,1,0,3,0,1,4
102,1.017,APPL ARTIF INTELL,14,0,0,3,0,4,3,0,0,4,0,0
103,,CYBERN SYST ANAL+,14,0,0,0,0,3,4,0,0,0,1,6
104,,IFAC WORK S,14,0,0,2,3,0,1,0,1,2,1,4
105,,J COMPUT SCI TECHNOL,14,0,0,2,1,2,4,1,2,0,2,0
106,,KLUWER INT SER ENG C,14,0,1,0,4,3,3,0,1,1,0,1
107,0.755,PATTERN ANAL APPL,14,0,0,9,0,5,0,0,0,0,0,0
108,0.671,ANN MATH ARTIF INTEL,13,0,0,0,2,3,4,1,1,0,1,1
109,0.226,COMPUT ARTIF INTELL,13,0,0,1,1,2,3,2,0,1,0,3
110,1.090,COMPUT PHYS COMMUN,13,0,3,4,1,1,2,0,0,1,0,1
111,,IEEE INT CONF ASAP,13,0,2,0,2,2,1,2,0,0,2,2
112,1.835,INT J COMPUT VISION,13,0,2,0,2,2,1,2,1,2,0,1
113,0.988,INT J GEOGR INF SCI,13,0,0,0,3,0,4,0,2,3,1,0
114,0.481,J COMB OPTIM,13,0,1,1,2,3,2,2,1,1,0,0
115,1.062,MATH CONTROL SIGNAL,13,0,1,3,3,2,1,1,2,0,0,0
116,0.486,NETWORKS,13,0,2,4,2,1,1,0,0,0,1,2
117,1.531,SIAM J NUMER ANAL,13,7,4,1,1,0,0,0,0,0,0,0
118,,ANN IEEE CONF COMPUT,12,1,4,2,2,1,0,0,0,0,0,2
119,0.635,IBM SYST J,12,0,2,9,0,1,0,0,0,0,0,0
120,0.315,IEE P-COMPUT DIG T,12,0,1,0,2,2,3,1,1,0,0,2
121,,IEE PROC-SOFTW,12,0,1,1,3,2,2,0,1,1,1,0
122,,IEEE T INF TECHNOL B,12,0,0,2,10,0,0,0,0,0,0,0
123,0.121,INT J COMPUT MATH,12,0,0,0,1,2,3,0,1,0,1,4
124,0.455,J COMPUT APPL MATH,12,0,0,3,0,0,0,0,0,0,2,7
125,1.025,KNOWL ENG REV,12,0,2,1,3,1,1,2,1,0,0,1
126,,P IEEE S SECUR PRIV,12,0,1,2,2,2,0,2,0,0,0,3
127,,PROC CVPR IEEE,12,0,1,4,1,3,0,1,0,1,0,1
128,1.421,SIAM J SCI COMPUT,12,0,1,3,3,3,0,1,0,0,0,1
129,,TRENDS MATH,12,0,1,1,2,0,0,2,0,0,1,5
130,,AEROSP CONF PROC,11,0,0,5,2,3,0,1,0,0,0,0
131,1.043,COMPUTER,11,1,1,5,1,0,0,0,0,0,0,3
132,0.645,DISCRETE COMPUT GEOM,11,0,1,0,4,0,1,0,1,1,2,1
133,0.481,DISTRIB PARALLEL DAT,11,0,0,3,6,1,0,0,0,0,1,0
134,0.490,EUR J OPER RES,11,0,0,1,1,1,0,1,1,0,0,6
135,1.746,IEEE T SOFTWARE ENG,11,0,1,0,1,0,3,0,2,0,2,2
136,,INFORMS J COMPUT,11,0,0,2,3,2,3,1,0,0,0,0
137,0.125,INT J PARALLEL PROG,11,0,0,1,4,2,2,0,1,0,0,1
138,0.692,ISPRS J PHOTOGRAMM,11,0,0,1,3,1,2,0,0,4,0,0
139,0.750,J VIS COMMUN IMAGE R,11,0,5,2,2,0,0,1,1,0,0,0
140,1.268,MATH PROGRAM,11,0,1,1,0,3,3,0,0,1,2,0
141,6.857,NEUROIMAGE,11,0,1,2,3,5,0,0,0,0,0,0
142,1.182,SIAM J MATRIX ANAL A,11,0,0,1,3,2,3,1,0,0,0,1
143,0.896,SYST CONTROL LETT,11,1,0,0,3,3,1,0,2,0,0,1
144,0.420,APPL INTELL,10,0,1,3,1,2,1,0,0,0,1,1
145,1.000,IEEE INTELL SYST APP,10,0,1,1,0,0,5,1,1,1,0,0
146,2.078,IEEE T IMAGE PROCESS,10,0,0,0,3,1,3,1,0,0,0,2
147,0.386,IEICE T COMMUN,10,0,0,5,3,0,0,0,1,0,0,1
148,0.504,INT J PROD RES,10,0,0,0,0,0,0,1,0,0,1,8
149,1.900,J COMPUT BIOL,10,1,0,1,1,2,1,2,0,1,0,1
150,0.563,J ELECTRON IMAGING,10,0,0,6,0,2,1,0,0,1,0,0
151,0.125,J EXP THEOR ARTIF IN,10,0,0,1,0,3,2,0,1,1,1,1
152,,P INT COMP SOFTW APP,10,0,1,1,0,4,0,0,1,0,1,2
153,0.568,RANDOM STRUCT ALGOR,10,0,0,2,3,2,0,0,0,0,1,2
154,,ADV SOFT COMP,9,0,4,2,0,0,0,1,0,0,0,2
155,0.450,INT J INTELL SYST,9,0,0,0,2,0,1,1,1,2,2,0
156,0.317,INT J SOFTW ENG KNOW,9,0,0,2,0,1,0,0,0,0,3,3
157,0.267,J SUPERCOMPUT,9,0,0,1,1,2,1,1,2,0,0,1
158,1.092,MATH OPER RES,9,0,1,2,2,2,2,0,0,0,0,0
159,2.428,MED PHYS,9,0,1,2,2,2,0,0,0,0,1,1
160,2.831,PHYS REV A,9,0,4,1,0,0,0,1,0,0,1,2
161,6.462,PHYS REV LETT,9,0,4,0,0,3,0,1,0,0,0,1
162,2.023,SIAM J OPTIMIZ,9,0,0,2,2,2,0,0,0,0,3,0
163,0.183,WIRTSCHAFTSINF,9,0,0,1,1,1,3,0,0,1,0,2
164,0.429,ADV APPL MATH,8,0,2,1,1,1,2,0,0,0,0,1
165,0.371,APPL MATH MODEL,8,0,3,3,0,1,1,0,0,0,0,0
166,,DEV MATH,8,0,0,0,0,4,2,1,0,0,0,1
167,0.393,FUZZY SET SYST,8,0,0,0,2,0,2,0,0,1,2,1
168,0.882,IEEE T PARALL DISTR,8,0,0,1,1,1,2,1,0,0,1,1
169,0.727,INT J ROBOT RES,8,0,2,0,0,0,1,1,2,0,1,1
170,0.838,INTERACT COMPUT,8,0,0,3,0,0,3,2,0,0,0,0
171,,J COMPUT ASSIST LEAR,8,0,0,0,0,0,0,0,0,4,1,3
172,1.023,J MOD OPTIC,8,0,2,1,0,3,0,2,0,0,0,0
