Cited Journal Data: AMERICAN JOURNAL OF PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
76,0.227,AM J CLIN HYPN,3,0,0,0,0,0,0,0,0,0,0,3
77,0.929,APPL COGNITIVE PSYCH,3,0,0,0,0,0,0,0,0,0,0,3
78,0.906,BEHAV PROCESS,3,0,0,0,0,0,0,0,0,0,0,3
79,0.800,BRIT J DEV PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
80,0.500,CAN J EXP PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
81,,COLOR RES APPL,3,0,0,0,0,0,0,0,0,0,0,3
82,,CURR BIOL,3,0,0,0,0,0,0,1,0,0,0,2
83,1.000,EDUC PSYCHOL REV,3,0,0,0,0,0,0,0,0,0,0,3
84,,FOOD QUAL PREFER,3,0,0,0,1,0,0,0,0,0,1,1
85,0.211,HIST STUD PHYS BIOL,3,0,0,0,0,0,0,0,0,0,0,3
86,0.745,INT J AVIAT PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
87,,INTERACT COMPUT,3,0,0,0,0,0,0,0,0,1,0,2
88,3.352,J ABNORM PSYCHOL,3,0,0,0,0,0,0,0,0,1,0,2
89,1.730,J APPL PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
90,1.477,J COMP PSYCHOL,3,0,0,0,0,0,0,0,0,1,0,2
91,1.844,J EDUC PSYCHOL,3,0,0,0,0,1,1,0,0,0,1,0
92,0.316,J MIND BEHAV,3,0,0,0,0,0,0,1,0,0,0,2
93,1.141,J MOTOR BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
94,,J OPT SOC AM A,3,0,0,0,0,0,0,0,0,0,0,3
95,,NAT NEUROSCI,3,0,0,0,0,0,0,0,0,2,0,1
96,,NATURE,3,0,0,0,0,0,0,0,0,0,0,3
97,2.702,NEUROPSYCHOLOGY,3,0,0,0,0,0,0,0,1,0,0,2
98,,NEUROREPORT,3,0,0,0,0,0,0,0,0,0,1,2
99,,NEUROSCI BIOBEHAV R,3,0,0,0,0,0,0,0,0,0,0,3
100,1.200,ORGAN BEHAV HUM DEC,3,0,0,0,1,0,0,0,0,0,0,2
101,,PHILOS PHENOMEN RES,3,0,0,0,0,0,0,0,0,0,0,3
102,1.194,PSYCHOBIOLOGY,3,0,0,0,0,0,0,0,0,0,0,3
103,0.676,PSYCHOL RUNDSCH,3,0,0,0,0,0,0,0,0,0,0,3
104,0.500,Z EXP PSYCHOL,3,0,0,0,0,0,0,1,0,0,0,2
105,,ACAD MED,2,0,0,0,0,0,0,0,0,0,0,2
106,,ACTA OTO-LARYNGOL,2,0,0,0,0,0,0,0,0,0,0,2
107,,ALCOHOL CLIN EXP RES,2,0,0,0,1,0,0,0,0,0,1,0
108,1.395,ARCH CLIN NEUROPSYCH,2,0,0,0,0,0,0,1,0,0,0,1
109,0.710,AUST PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
110,0.734,BEHAV MODIF,2,0,0,0,0,0,0,0,0,2,0,0
111,0.750,BEHAV RES METH INS C,2,0,0,0,0,0,0,0,0,0,0,2
112,,BRAIN,2,0,0,0,0,0,0,0,0,0,0,2
113,,BRAIN RES BULL,2,0,0,0,0,1,0,0,0,1,0,0
114,0.260,CAH PSYCHOL COGN,2,0,0,1,0,0,0,0,0,0,0,1
115,,COGNITIVE BRAIN RES,2,0,0,0,0,0,0,0,0,0,0,2
116,1.091,COMMUN RES,2,0,0,0,0,0,0,0,0,0,0,2
117,0.897,CRIME DELINQUENCY,2,0,0,0,0,0,0,0,0,0,0,2
118,0.513,DREAMING,2,0,0,0,0,1,0,0,0,0,0,1
119,,EAR HEARING,2,0,0,0,0,0,0,0,0,0,0,2
120,0.608,EDUC PSYCHOL MEAS,2,0,0,0,0,0,0,0,0,0,0,2
121,0.845,EUR J PERSONALITY,2,0,0,0,0,0,0,0,0,2,0,0
122,,EXP AGING RES,2,0,0,0,1,0,0,0,0,0,0,1
123,,FORTSCHR NEUROL PSYC,2,0,0,0,0,0,0,0,0,0,0,2
124,,FRONT BIOSCI,2,0,0,0,0,0,0,0,0,0,0,2
125,1.733,HUM PERFORM,2,0,0,0,0,0,0,0,0,0,0,2
126,,INT CONGR SER,2,0,0,0,0,0,0,0,0,0,0,2
127,1.495,INT J GERIATR PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
128,1.067,J CLIN EXP NEUROPSYC,2,0,0,0,0,0,0,0,0,0,0,2
129,,J CLIN NEUROPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
130,2.460,J CONSUM RES,2,0,0,0,0,0,1,0,0,0,0,1
131,6.676,J ECON LIT,2,0,0,0,0,1,0,0,0,0,0,1
132,1.481,J EXP SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
133,0.152,J MUSIC THER,2,0,0,0,0,0,0,0,0,0,0,2
134,0.704,J NONVERBAL BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
135,0.685,J PSYCHOPHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
136,0.181,J VISUAL IMPAIR BLIN,2,0,0,0,0,0,0,0,0,0,0,2
137,,LARYNGOSCOPE,2,0,0,0,0,0,0,0,0,0,0,2
138,,LAVAL THEOL PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
139,,MEAT SCI,2,0,0,0,0,0,0,0,0,0,0,2
140,,NEUROLOGY,2,0,0,0,0,0,0,0,0,0,0,2
141,,NEUROPSY NEUROPSY BE,2,0,0,0,0,0,0,0,0,0,0,2
142,,OPTOMETRY VISION SCI,2,0,0,0,0,0,0,0,0,0,0,2
143,,P ROY SOC LOND B BIO,2,0,0,0,0,0,0,0,0,0,0,2
144,0.450,PHONETICA,2,0,0,0,0,0,0,0,0,0,0,2
145,0.862,POLIT PSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
146,,PRESENCE-TELEOP VIRT,2,0,0,0,0,0,0,0,0,0,0,2
147,0.417,PSYCHOL BELG,2,0,0,0,0,0,0,0,0,1,0,1
148,2.414,PSYCHOL INQ,2,0,0,0,0,2,0,0,0,0,0,0
149,0.684,PSYCHOL REC,2,0,0,0,0,1,0,0,0,0,0,1
150,0.898,PSYCHOMETRIKA,2,0,0,0,0,0,0,0,0,0,0,2
151,3.106,PSYCHOPHYSIOLOGY,2,0,0,0,0,0,0,0,0,0,0,2
152,,REV NEUROL-FRANCE,2,0,0,0,0,0,0,0,0,0,0,2
153,0.330,SCAND J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
154,3.506,SCHIZOPHR RES,2,0,0,0,0,0,0,0,0,0,0,2
155,,SCIENCE,2,0,0,0,0,0,0,0,0,0,0,2
156,1.873,SOUTHERN CALIF LAW R,2,0,0,0,0,0,0,0,0,0,0,2
157,1.324,SPATIAL VISION,2,0,0,0,0,0,0,0,0,0,0,2
158,0.295,VIS COGN,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
