Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
76,1.989,J EXP BIOL,3,0,0,0,1,2,0,0,0,0,0,0
77,,WORLD ARCHAEOL,3,0,0,0,1,0,1,1,0,0,0,0
78,0.395,AFR J ECOL,2,0,1,0,0,0,1,0,0,0,0,0
79,,AGGRESS VIOLENT BEH,2,0,0,0,0,0,0,1,0,0,0,1
80,2.323,ALCOHOL CLIN EXP RES,2,0,0,0,0,0,1,0,0,0,0,1
81,5.960,AM J MED,2,0,0,0,0,2,0,0,0,0,0,0
82,,AN ACAD BRAS CIENC,2,0,2,0,0,0,0,0,0,0,0,0
83,2.263,BEHAV BRAIN RES,2,0,0,1,0,0,0,0,0,0,0,1
84,4.269,BIOL PSYCHIAT,2,0,0,0,0,0,0,0,1,0,0,1
85,3.605,BIOL REPROD,2,0,0,0,0,0,0,0,0,0,0,2
86,0.896,CELLS TISSUES ORGANS,2,0,0,0,0,0,0,0,0,0,2,0
87,0.414,CHINESE SCI BULL,2,0,0,0,0,0,0,0,0,0,0,2
88,1.725,CHROMOSOME RES,2,0,0,0,0,0,0,0,0,0,0,2
89,1.532,CRYOBIOLOGY,2,0,0,0,1,0,0,0,0,0,0,1
90,,CURR ANTHROPOL,2,0,0,1,0,0,0,0,1,0,0,0
91,0.308,CYTOBIOS,2,0,0,0,1,0,0,0,0,0,0,1
92,1.409,CYTOGENET CELL GENET,2,0,0,1,0,0,0,0,1,0,0,0
93,1.747,EXP CLIN PSYCHOPHARM,2,0,0,0,0,0,0,0,0,0,1,1
94,3.425,GENOMICS,2,0,1,0,1,0,0,0,0,0,0,0
95,1.366,J ACOUST SOC AM,2,0,0,0,1,0,1,0,0,0,0,0
96,2.106,J ANDROL,2,0,0,0,0,0,0,0,0,0,0,2
97,7.368,J BIOL CHEM,2,0,0,0,0,0,0,0,0,1,0,1
98,2.357,J EVOLUTION BIOL,2,0,0,0,0,0,0,0,0,2,0,0
99,1.352,J MAMMAL,2,0,0,0,0,0,0,0,0,0,0,2
