Cited Journal Data: LANGUAGE AND COGNITIVE PROCESSES,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2014,2013,2012,2011,2010,2009,2008,2007,2006,2005,Rest
76,,COGN AFFECT BEHAV NE,5,0,0,0,0,0,0,0,0,0,0,5
77,0.887,DISCOURSE PROCESS,5,0,0,2,0,1,0,0,0,0,0,2
78,,FRONT NEUROSCI-SWITZ,5,0,0,0,1,0,0,0,0,0,0,4
79,,HUM BRAIN MAPP,5,0,0,0,1,0,0,1,0,0,1,2
80,1.316,INT J BEHAV DEV,5,0,0,1,0,0,1,0,0,2,0,1
81,0.697,INT J BILINGUAL,5,0,0,0,1,0,0,1,0,0,0,3
82,3.383,J AFFECT DISORDERS,5,0,0,0,0,0,0,0,0,0,0,5
83,1.273,THEOR LINGUIST,5,0,0,3,0,1,0,0,0,0,0,1
84,0.522,AM ANN DEAF,4,0,0,1,0,0,0,1,0,1,0,1
85,,BMC NEUROSCI,4,0,0,0,0,0,0,0,0,0,0,4
86,,CEREB CORTEX,4,0,0,0,0,0,0,0,0,1,0,3
87,,CIRC LINGUIST APL CO,4,0,0,0,0,2,0,0,2,0,0,0
88,0.831,COGN SYST RES,4,0,0,0,0,0,0,0,0,0,0,4
89,2.882,INT J PSYCHOPHYSIOL,4,0,0,0,0,0,0,0,0,0,0,4
90,1.020,J LANG SOC PSYCHOL,4,0,0,1,0,0,0,2,0,1,0,0
91,0.714,J LINGUIST,4,0,0,0,1,0,1,1,0,0,0,1
92,1.533,METAPHOR SYMBOL,4,0,0,0,0,3,0,0,0,0,0,1
93,3.269,NEUROPSYCHOLOGY,4,0,0,2,0,0,0,1,0,0,0,1
94,,NEUROREPORT,4,0,0,0,0,0,0,0,1,0,0,3
95,2.884,READ RES QUART,4,0,0,0,0,0,0,0,0,0,0,4
96,,SEMIOTICA,4,0,0,0,0,0,0,0,2,1,0,1
97,21.965,TRENDS COGN SCI,4,0,1,0,0,0,0,0,0,0,1,2
98,1.921,VIS COGN,4,0,0,0,1,0,0,0,0,0,1,2
99,1.594,AM J SPEECH-LANG PAT,3,0,0,0,0,1,0,0,0,1,0,1
100,0.440,ANN PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
101,,CLIN NEUROPHYSIOL,3,0,0,0,0,0,0,0,0,0,0,3
102,,COGN NEURODYNAMICS,3,0,0,0,0,1,1,0,0,0,0,1
103,,COMPUT SPEECH LANG,3,0,0,1,0,1,0,0,0,0,0,1
104,0.579,CORPUS LINGUIST LING,3,0,0,0,0,0,0,0,0,1,0,2
105,3.808,DEVELOPMENTAL SCI,3,0,0,0,0,0,0,0,0,0,0,3
106,1.420,ETR&D-EDUC TECH RES,3,0,0,1,0,0,1,0,1,0,0,0
107,,FRONT ARTIF INTEL AP,3,0,0,0,0,0,0,1,0,0,0,2
108,,FRONT BEHAV NEUROSCI,3,1,0,0,0,0,0,0,0,0,0,2
109,,HEARING RES,3,0,1,2,0,0,0,0,0,0,0,0
110,,J AM ACAD AUDIOL,3,0,0,2,0,0,0,0,0,0,0,1
111,1.473,J RES READ,3,0,0,0,0,0,0,1,0,0,0,2
112,1.500,LANG VAR CHANGE,3,0,1,1,0,0,0,0,0,0,0,1
113,1.884,LANGUAGE,3,0,0,0,0,1,0,0,0,1,0,1
114,,LECT NOTES COMPUT SC,3,0,1,0,0,0,0,0,0,0,0,2
115,0.211,LINGUIST REV,3,0,0,1,1,0,0,0,0,0,0,1
116,,NEUROSCIENCE,3,0,0,1,1,0,0,0,0,0,0,1
117,,P 7 GLOB WORDN C,3,0,0,0,1,0,1,0,0,0,0,1
118,14.756,PSYCHOL BULL,3,0,0,0,0,0,0,0,0,0,0,3
119,6.250,PSYCHOL INQ,3,0,2,0,0,0,0,0,1,0,0,0
120,,VISION RES,3,0,0,0,0,0,0,1,0,0,0,2
121,0.299,Z ERZIEHWISS,3,0,0,1,0,0,0,0,0,0,0,2
122,1.453,APPL LINGUIST,2,0,1,0,0,0,0,0,0,0,0,1
123,3.403,BIOL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
124,3.264,CHILD DEV PERSPECT,2,0,0,1,0,0,0,0,0,0,0,1
125,,CHIN CONT DECIS CONF,2,0,0,0,2,0,0,0,0,0,0,0
126,,COGN BEHAV NEUROL,2,0,0,0,0,0,0,0,0,0,0,2
127,0.549,COMMUN DISORD Q,2,0,0,0,0,0,0,0,0,1,0,1
128,1.226,COMPUT LINGUIST,2,0,1,0,1,0,0,0,0,0,0,0
129,,COMPUT MATH METHOD M,2,0,0,2,0,0,0,0,0,0,0,0
130,2.241,DEV NEUROPSYCHOL,2,0,0,0,1,0,0,0,0,0,0,1
131,4.000,DEV REV,2,0,0,0,0,0,0,0,0,0,0,2
132,,EAR HEARING,2,0,0,2,0,0,0,0,0,0,0,0
133,1.671,EARLY CHILD RES Q,2,0,0,0,0,0,1,0,0,0,0,1
134,0.462,ENGL LANG LINGUIST,2,0,0,0,0,1,0,0,0,0,0,1
135,0.468,ESTUD PSICOL-MADRID,2,0,0,0,0,0,0,0,1,0,0,1
136,0.421,EUR EARLY CHILD EDUC,2,0,0,0,0,0,1,0,0,0,0,1
137,0.429,FOLIA LINGUIST HIST,2,0,0,0,0,0,0,0,0,0,0,2
138,,FRONT NEUROROBOTICS,2,0,0,0,0,0,0,0,0,0,0,2
139,,IEEE INT C SEMANT CO,2,0,0,0,0,0,0,0,0,0,0,2
140,,INT J AUDIOL,2,0,0,2,0,0,0,0,0,0,0,0
141,1.239,INT J SPEECH-LANG PA,2,0,0,1,0,0,0,0,0,0,0,1
142,1.185,J APPL DEV PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
143,0.132,J CHINESE LINGUIST,2,0,0,1,0,0,0,0,0,0,0,1
144,2.083,J CLIN EXP NEUROPSYC,2,0,1,0,1,0,0,0,0,0,0,0
