Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75, ,CHALLENGING RES PROB,4,0,0,0,4,0,0,0,0,0,0,0
76, ,COGNITION ED MULTIME,4,0,0,0,0,0,0,0,0,0,0,4
77, ,COGNITIVE PERSPECTIV,4,0,0,0,0,0,0,0,0,4,0,0
78, ,COOPERATIVE LEARN,4,0,0,0,0,0,0,0,1,0,1,2
79, ,DESIGNING HYPERMEDIA,4,0,0,0,0,0,0,0,0,0,0,4
80,2.922,DEV NEUROPSYCHOL,4,0,0,1,0,0,1,0,0,0,0,2
81,1.062,ELEM SCHOOL J,4,0,0,0,0,0,0,1,0,1,0,2
82,0.270,ETR&D-EDUC TECH RES,4,0,0,1,0,0,0,0,0,0,0,3
83, ,HDB COMPETENCE MOTIV,4,0,0,4,0,0,0,0,0,0,0,0
84, ,HDB RES ED COMMUNICA,4,0,0,0,2,0,0,0,0,0,0,2
85, ,HDB SELF REGULATION,4,0,0,0,0,0,0,0,4,0,0,0
86,0.608,HIGH EDUC,4,0,0,0,0,0,0,0,0,0,1,3
87, ,HYPERTEXT COGNITION,4,0,0,0,0,0,0,0,0,0,0,4
88, ,INSTRUCTIONAL DES,4,0,0,0,1,0,0,0,0,2,0,1
89, ,INT J ARTIFICIAL INT,4,0,2,1,0,0,0,0,0,0,0,1
90, ,INT J MAN MACH STUD,4,0,0,0,0,0,0,0,0,0,0,4
91, ,J COMPUT-BASE INSTR,4,0,0,0,0,0,0,0,0,0,0,4
92,0.548,J EDUC RES,4,0,0,0,0,1,0,0,0,0,0,3
93, ,J RES COMPUTING ED,4,0,0,0,0,0,1,0,0,0,0,3
94,1.857,J RES PERS,4,0,0,0,0,0,0,0,0,0,0,4
95,1.148,J RES SCI TEACH,4,0,0,0,2,0,1,0,0,1,0,0
96,1.847,ORGAN BEHAV HUM DEC,4,0,0,0,0,0,0,0,0,0,0,4
97,0.600,REV RES EDUC,4,0,0,0,0,0,0,0,0,0,1,3
98,1.167,SMALL GR RES,4,0,0,0,1,0,0,0,1,0,0,2
99, ,SOC PSYCHOL ED,4,0,0,0,2,0,0,1,0,0,0,1
100,0.390,THEOR PRACT,4,0,0,0,0,1,3,0,0,0,0,0
101, ,AM J DISTANCE ED,3,0,0,0,0,0,0,0,0,0,0,3
102,1.580,APPL PSYCHOLINGUIST,3,0,0,0,0,0,0,0,0,0,0,3
103,1.205,BRIT J DEV PSYCHOL,3,0,0,0,0,0,0,2,1,0,0,0
104, ,CAMBRIDGE HDB LEARNI,3,0,3,0,0,0,0,0,0,0,0,0
105,1.197,COGNITIVE DEV,3,0,0,1,1,0,0,0,0,0,0,1
106, ,COLLABORATIVE LEARNI,3,0,0,1,0,0,0,0,0,2,0,0
107, ,COMPUT SUPPORTED C,3,0,0,0,0,0,1,0,0,0,0,2
108, ,COMPUTERS COGNITIVE,3,0,0,0,0,0,0,0,1,0,0,2
109, ,CONT EDUC PSYCHOL,3,0,1,0,0,0,0,0,0,0,0,2
110, ,CULT PSYCHOL ESS,3,0,0,0,0,0,0,0,0,0,0,3
111,2.750,CURR DIR PSYCHOL SCI,3,0,2,0,0,0,1,0,0,0,0,0
112,0.831,EDUC PSYCHOL MEAS,3,0,0,0,0,0,0,0,0,0,0,3
113, ,EDUC PSYCHOL-UK,3,0,0,0,0,0,0,2,0,0,0,1
114, ,EDUC WEEK,3,0,0,0,0,0,0,1,1,1,0,0
115, ,HDB MOTIVATION COGNI,3,0,0,0,0,0,0,0,0,0,0,3
116, ,HUM PROBL SOLVING,3,0,0,0,0,0,0,0,0,0,0,3
117,1.103,HUM RELAT,3,0,0,0,0,0,0,0,0,0,0,3
118, ,HUM-COMPUT INTERACT,3,0,0,0,0,1,0,0,0,0,0,2
119, ,INT J INSTRUCTIONAL,3,0,0,0,0,0,0,0,0,0,0,3
120,0.541,INT J SCI EDUC,3,1,1,0,1,0,0,0,0,0,0,0
121,2.986,INTELLIGENCE,3,0,0,0,0,0,1,0,1,0,0,1
122, ,INTERACTION COOPERAT,3,0,0,0,0,0,0,0,0,0,0,3
123, ,INTRINSIC EXTRINSIC,3,0,0,0,0,0,0,0,3,0,0,0
124,4.432,J CHILD PSYCHOL PSYC,3,0,0,0,0,1,1,1,0,0,0,0
125,1.738,J CONSUM RES,3,0,0,0,0,0,0,0,0,0,0,3
126,1.154,J EARLY ADOLESCENCE,3,0,0,0,0,0,0,0,0,0,0,3
127,2.580,J EXP PSYCHOL HUMAN,3,0,0,0,0,0,0,0,0,0,0,3
128, ,J INTERACTIVE LEARNI,3,0,0,0,2,0,0,1,0,0,0,0
129,1.340,J RES READ,3,0,0,1,0,0,0,0,1,0,0,1
130, ,METACOGNITION ED THE,3,0,0,0,0,0,0,0,0,0,3,0
131,0.611,MOTIV EMOTION,3,0,0,0,2,0,1,0,0,0,0,0
132, ,P 22 ANN C COGN SCI,3,0,0,0,0,0,0,0,3,0,0,0
133, ,P 8 INT C INT TUT SY,3,0,3,0,0,0,0,0,0,0,0,0
134, ,PARALLEL DISTRIBUTED,3,0,0,0,0,0,0,0,0,0,0,3
135,0.387,PERCEPT MOTOR SKILL,3,0,0,1,0,0,0,0,0,0,0,2
136,0.253,PHI DELTA KAPPAN,3,0,0,0,0,0,2,0,0,1,0,0
137,2.518,PSYCHOL AGING,3,0,0,0,0,0,0,1,0,0,0,2
