Cited Journal Data: JOURNAL OF MEMORY AND LANGUAGE,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
74,0.260,CAH PSYCHOL COGN,6,0,0,0,1,0,0,2,1,0,1,1
75,1.102,J GERONTOL B-PSYCHOL,6,0,0,0,1,0,1,1,0,0,2,1
76,0.667,J PHONETICS,6,0,1,1,1,0,1,0,0,0,0,2
77,,P NATL ACAD SCI USA,6,0,1,1,0,0,0,0,1,1,1,1
78,0.473,PSICOTHEMA,6,0,0,0,0,0,0,1,1,0,2,2
79,0.404,TOP LANG DISORD,6,0,0,0,0,0,0,0,1,0,0,5
80,0.107,ADV CONSUM RES,5,0,0,0,0,1,0,1,0,0,1,2
81,0.818,COMMUN THEOR,5,0,0,0,0,0,0,0,0,1,0,4
82,1.430,CURR DIR PSYCHOL SCI,5,0,0,1,0,4,0,0,0,0,0,0
83,,J ACOUST SOC AM,5,0,0,0,1,0,0,0,0,1,0,3
84,2.460,J CONSUM RES,5,0,0,0,1,1,0,0,2,0,0,1
85,0.519,J GEN PSYCHOL,5,0,0,2,0,0,0,0,1,1,0,1
86,1.000,J LEARN DISABIL-US,5,0,0,0,0,0,0,2,2,0,0,1
87,0.514,J NEUROLINGUIST,5,0,0,0,0,1,0,1,0,0,1,2
88,0.040,JPN J EDUC PSYCHOL,5,0,0,0,0,0,0,0,0,1,1,3
89,,LACUS FORUM,5,0,0,2,0,0,0,0,0,0,0,3
90,0.353,LINGUISTICS,5,0,0,0,2,1,0,0,0,0,2,0
91,,NEUROCASE,5,0,0,1,0,2,1,0,0,0,1,0
92,0.308,PERCEPT MOTOR SKILL,5,0,0,0,0,0,0,0,0,0,1,4
93,0.684,PSYCHOL REC,5,0,0,0,0,0,1,0,0,2,1,1
94,0.692,APPL LINGUIST,4,0,0,0,0,0,0,1,0,0,1,2
95,1.500,BIOL PSYCHOL,4,0,0,0,0,0,0,1,0,1,1,1
96,,BRAIN,4,0,0,0,0,1,0,0,0,1,1,1
97,0.500,CAN J EXP PSYCHOL,4,0,0,0,0,0,0,0,0,2,0,2
98,0.575,INT J PSYCHOL,4,0,0,0,0,0,0,1,1,0,0,2
99,0.500,INTELLIGENCE,4,0,0,0,0,0,0,1,0,0,1,2
100,1.226,J AM SOC INFORM SCI,4,0,0,0,0,0,0,0,0,1,0,3
101,1.067,J CLIN EXP NEUROPSYC,4,0,0,0,0,0,0,0,0,0,1,3
102,0.212,J COMPUT ASSIST LEAR,4,0,0,0,0,0,0,0,2,2,0,0
103,,NERVENHEILKUNDE,4,0,0,0,0,0,1,0,0,2,0,1
104,,NEUROREPORT,4,0,0,1,0,0,0,0,1,0,1,1
105,0.450,PHONETICA,4,0,0,0,0,0,0,1,2,0,0,1
106,0.330,SCAND J PSYCHOL,4,1,0,0,1,0,0,0,0,0,1,1
107,1.415,SOC COGNITION,4,0,0,0,1,0,1,0,0,0,2,0
108,0.393,TECH COMMUN,4,0,1,0,0,0,0,0,1,0,0,2
109,0.212,TRAV HUMAIN,4,0,0,0,0,0,0,0,1,1,0,2
110,0.630,BRAIN COGNITION,3,0,0,0,1,0,0,0,0,0,1,1
111,1.053,BRIT J PSYCHOL,3,0,0,0,0,0,0,0,1,0,0,2
112,1.863,COGNITION EMOTION,3,0,0,0,1,0,0,0,1,0,0,1
113,3.517,EDUC PSYCHOL,3,0,0,0,0,0,0,1,0,0,0,2
114,0.258,EUR J PSYCHOL EDUC,3,0,0,0,2,0,0,1,0,0,0,0
115,0.719,INFORM PROCESS MANAG,3,0,0,0,0,0,0,0,0,2,0,1
116,0.689,J ENVIRON PSYCHOL,3,0,0,0,0,0,0,0,0,1,1,1
117,3.172,J PERS SOC PSYCHOL,3,0,0,0,0,0,1,0,1,0,0,1
118,0.992,J RES SCI TEACH,3,0,0,0,0,0,0,1,0,0,0,2
119,,LATERALITY,3,0,0,3,0,0,0,0,0,0,0,0
120,,LECT NOTES COMPUT SC,3,0,0,0,0,1,0,0,0,1,0,1
121,,PATTERN RECOGN,3,0,0,0,0,0,1,1,1,0,0,0
122,3.412,PSYCHOL MED,3,0,0,0,0,0,0,0,0,2,0,1
123,,STUD GENERA GRAMMAR,3,0,0,0,0,0,0,0,0,0,0,3
124,0.295,VIS COGN,3,0,0,1,0,0,0,1,0,0,1,0
125,,ANESTHESIOLOGY,2,0,0,0,0,0,0,0,0,0,2,0
126,,BEHAV NEUROSCI,2,0,0,0,0,1,0,0,0,0,1,0
127,0.750,BEHAV RES METH INS C,2,0,0,1,0,0,0,0,0,0,1,0
128,,CAN J PHILOS,2,0,1,1,0,0,0,0,0,0,0,0
129,0.696,COGNITION INSTRUCT,2,0,0,0,0,0,0,0,0,0,0,2
130,0.962,COGNITIVE DEV,2,0,0,1,0,0,0,0,1,0,0,0
131,1.091,COMMUN RES,2,0,0,0,0,0,0,0,0,0,0,2
132,,COMP PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
133,,COMPUT INTELL,2,0,0,0,0,0,0,0,0,0,0,2
134,0.368,CULT PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
135,1.357,DEV REV,2,0,0,0,0,0,0,1,0,1,0,0
136,1.240,ECOL PSYCHOL,2,0,1,0,0,1,0,0,0,0,0,0
137,0.211,EDUC GERONTOL,2,0,0,0,0,0,0,0,1,0,0,1
138,1.069,EUR J SOC PSYCHOL,2,0,0,0,0,0,0,1,0,0,1,0
139,,HUM BRAIN MAPP,2,0,0,0,0,0,0,0,0,1,1,0
140,0.333,INT J HUM-COMPUT ST,2,0,0,0,0,0,0,0,1,1,0,0
141,1.489,INT J PSYCHOPHYSIOL,2,0,0,0,0,0,0,0,0,0,1,1
142,0.705,INT J SCI EDUC,2,0,0,0,0,0,0,0,1,0,0,1
143,1.730,J APPL PSYCHOL,2,0,0,0,0,1,0,1,0,0,0,0
144,0.370,J FLUENCY DISORD,2,0,0,0,0,0,0,0,0,0,0,2
145,0.476,J GENET PSYCHOL,2,0,0,0,0,1,0,0,0,1,0,0
146,0.704,J NONVERBAL BEHAV,2,0,0,0,0,1,0,0,0,1,0,0
147,2.330,J PSYCHIAT RES,2,0,0,0,0,0,0,0,0,2,0,0
148,0.459,LEARN INDIVID DIFFER,2,0,0,0,0,0,0,0,0,0,0,2
149,,LILI,2,0,0,0,0,0,1,0,0,0,0,1
150,0.686,LINGUA,2,0,0,0,0,0,0,0,0,1,0,1
151,,MACH LEARN,2,0,0,0,0,0,0,0,0,0,1,1
152,,MED TEACH,2,0,0,0,0,0,0,0,0,0,0,2
153,0.385,MIND LANG,2,0,0,0,0,0,1,0,0,0,0,1
154,0.918,MOD LANG J,2,0,0,0,1,0,0,0,1,0,0,0
155,,NAT REV NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
156,0.442,NEUROREHABILITATION,2,0,0,0,0,0,0,0,0,0,0,2
157,,PRAG BEYOND NEW SER,2,0,0,0,0,1,0,0,0,1,0,0
158,,PSYCHOPHARMACOLOGY,2,0,0,0,1,1,0,0,0,0,0,0
159,,STUD LINGUISTICA,2,0,0,1,0,0,0,0,0,1,0,0
160,0.214,TURK PSIKOL DERG,2,0,0,0,0,0,0,0,1,0,1,0
161,,VISION RES,2,0,0,0,0,0,0,0,0,0,0,2
162,0.341,Z SOZIALPSYCHOL,2,0,0,1,0,0,0,0,0,0,1,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
