Cited Journal Data: PSYCHONOMIC BULLETIN ,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
75,2.460,J CONSUM RES,3,0,0,1,1,0,1,0,0,0,0,0
76,0.100,J DEV PHYS DISABIL,3,0,0,0,0,0,3,0,0,0,0,0
77,1.365,J EXP PSYCHOL ANIM B,3,0,0,1,0,0,2,0,0,0,0,0
78,0.476,J GENET PSYCHOL,3,0,1,0,0,1,1,0,0,0,0,0
79,,J NEUROSCI,3,0,0,0,0,3,0,0,0,0,0,0
80,1.590,J SPEECH LANG HEAR R,3,0,0,0,0,1,2,0,0,0,0,0
81,0.875,LANG COGNITIVE PROC,3,0,0,1,0,1,1,0,0,0,0,0
82,,LECT NOTES ARTIF INT,3,0,0,0,1,0,2,0,0,0,0,0
83,,MICROSC RES TECHNIQ,3,0,1,0,0,2,0,0,0,0,0,0
84,,NEURAL NETWORKS,3,0,0,0,0,2,1,0,0,0,0,0
85,,P SOC PHOTO-OPT INS,3,0,0,0,0,0,0,3,0,0,0,0
86,,PSYCHOL LEARN MOTIV,3,0,0,0,2,0,0,1,0,0,0,0
87,,SCIENCE,3,0,0,1,0,0,1,1,0,0,0,0
88,0.167,Z PSYCHOL,3,0,0,1,1,0,1,0,0,0,0,0
89,,ANNU REV NEUROSCI,2,0,0,0,0,0,0,2,0,0,0,0
90,,APHASIOLOGY,2,0,1,0,0,1,0,0,0,0,0,0
91,,APPL ANIM BEHAV SCI,2,0,0,0,0,2,0,0,0,0,0,0
92,,AUDIOL NEURO-OTOL,2,0,0,0,0,0,2,0,0,0,0,0
93,0.750,BEHAV RES METH INS C,2,0,0,1,1,0,0,0,0,0,0,0
94,,BRAIN RES,2,0,0,0,0,0,1,1,0,0,0,0
95,1.257,BRIT J MATH STAT PSY,2,1,1,0,0,0,0,0,0,0,0,0
96,0.260,CAH PSYCHOL COGN,2,0,0,0,0,1,1,0,0,0,0,0
97,0.500,CAN J EXP PSYCHOL,2,0,0,1,0,0,1,0,0,0,0,0
98,,CHEM SENSES,2,0,0,0,0,2,0,0,0,0,0,0
99,0.565,CLIN PSYCHOL PSYCHOT,2,0,1,0,0,1,0,0,0,0,0,0
100,2.180,COGNITIVE NEUROPSYCH,2,0,0,0,0,0,2,0,0,0,0,0
101,1.629,COGNITIVE SCI,2,0,0,0,1,1,0,0,0,0,0,0
102,,COMPUT GRAPH FORUM,2,0,0,1,1,0,0,0,0,0,0,0
103,,CONSERV BIOL,2,0,0,0,0,0,0,2,0,0,0,0
104,0.595,CONTEMP EDUC PSYCHOL,2,0,0,0,1,1,0,0,0,0,0,0
105,,CONTEMP PSYCHOL,2,0,0,0,0,0,1,1,0,0,0,0
106,,DEV PSYCHOBIOL,2,0,0,0,0,1,0,1,0,0,0,0
107,1.000,EDUC PSYCHOL REV,2,0,1,1,0,0,0,0,0,0,0,0
108,0.577,EUR CHILD ADOLES PSY,2,0,0,0,2,0,0,0,0,0,0,0
109,,EXP BRAIN RES,2,0,0,1,0,0,1,0,0,0,0,0
