Citing Journal Data: JOURNAL OF PSYCHOLINGUISTIC RESEARCH,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
74, ,RIV LINGUISTICA,3,0,2,0,0,0,0,0,0,0,0,1
75, ,SENTENCE PROCESSING,3,0,0,2,0,0,0,0,0,0,0,1
76, ,SPRACHE KOGNITION PE,3,0,0,0,0,0,0,3,0,0,0,0
77, ,THESIS CARNEGIE MELL,3,0,0,0,0,0,0,0,0,0,3,0
78, ,THESIS U CONNECTICUT,3,0,0,0,0,0,0,0,0,0,0,3
79, ,2 LANGUAGE RES,2,0,0,0,0,0,0,0,2,0,0,0
80, ,8 ANN CUNY C HUM SEN,2,0,0,0,0,0,2,0,0,0,0,0
81, ,ARCHITECTURE MECH LA,2,1,1,0,0,0,0,0,0,0,0,0
82, ,ARENAS LANGUAGE USE,2,0,0,0,0,0,0,0,0,2,0,0
83, ,CAN J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
84,2.768,CHILD DEV,2,0,0,0,0,0,1,0,1,0,0,0
85, ,COGNITIVE BRAIN RES,2,0,1,0,1,0,0,0,0,0,0,0
86, ,COGNITIVE MODELS SPE,2,0,0,0,0,0,0,0,1,0,0,1
87, ,COGNITIVE PROCESS,2,0,0,0,0,0,0,0,0,0,0,2
88, ,COMPUT ANAL P,2,0,0,0,0,0,0,0,0,0,0,2
89, ,CORTEX,2,0,0,0,0,0,0,0,0,0,0,2
90, ,DEEP DYSLEXIA,2,0,0,0,0,0,0,0,0,0,0,2
91, ,EAR HEARING,2,0,0,1,1,0,0,0,0,0,0,0
92, ,FOCUS COHERENCE DISC,2,0,0,0,0,0,2,0,0,0,0,0
93, ,FOCUS NATURAL LANGUA,2,0,0,0,0,0,0,2,0,0,0,0
94, ,HDB METHODS NONVERBA,2,0,0,0,0,0,0,0,0,0,0,2
95, ,HDB PSYCHOLINGUISTIC,2,0,0,0,0,0,0,2,0,0,0,0
96, ,IN PRESS CROSS LINGU,2,0,0,1,0,0,0,0,0,0,0,1
97, ,IN PRESS GERMAN SENT,2,0,0,0,0,0,0,0,0,0,0,2
98, ,IN PRESS LANGUAGE SP,2,0,0,0,0,0,0,0,0,0,0,2
99,0.945,J CHILD LANG,2,0,0,0,0,0,0,0,0,0,0,2
100, ,KNOWLEDGE LANGUAGE I,2,0,0,0,0,0,0,0,0,0,0,2
101, ,LANGUAGE STRUCT P,2,0,0,0,0,0,0,0,0,0,0,2
102, ,LINGUISTISCHE BER,2,0,0,1,0,1,0,0,0,0,0,0
103, ,MENT REPRESENTATIO,2,0,0,0,0,0,0,0,0,0,0,2
104, ,METAPHOR SYMBOL,2,0,1,1,0,0,0,0,0,0,0,0
105, ,MINIMALIST PROGRAM,2,0,0,0,0,0,2,0,0,0,0,0
106, ,MODULARITY MIND,2,0,0,0,0,0,0,0,0,0,0,2
107, ,PSYCHOL LEARN MOTIV,2,0,0,0,0,0,0,0,0,0,0,2
108, ,RADICAL PRAGMATICS,2,0,0,0,0,0,0,0,0,0,0,2
109, ,READING PERCEPT P,2,2,0,0,0,0,0,0,0,0,0,0
110, ,RELEVANCE COMMUNICAT,2,0,0,0,0,0,0,0,0,0,0,2
111, ,REV EDUC,2,0,0,0,0,0,0,1,0,0,0,1
112, ,SPATIAL ORIENTATION,2,0,0,0,0,0,0,0,0,0,0,2
113, ,SPEECH PLACE ACTION,2,0,0,0,0,0,0,0,0,0,0,2
114, ,THESIS U ROCHESTER R,2,0,0,0,1,1,0,0,0,0,0,0
115,0.295,VIS COGN,2,2,0,0,0,0,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
