Citing Journal Data: COGNITIVE SCIENCE,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
77, ,CHIMPANZEES GOMBE PA,3,0,0,0,0,0,0,0,0,0,0,3
78, ,COMP APPROACHES COGN,3,0,0,0,0,0,3,0,0,0,0,0
79, ,HUM EVOLUTION,3,0,0,0,0,0,0,1,0,1,0,1
80,1.379,HUM NATURE-INT BIOS,3,0,0,0,0,0,1,0,0,1,0,1
81, ,INT J COMP PSYCHOL,3,0,0,0,0,0,1,0,0,1,0,1
82,1.276,J EXP CHILD PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
83, ,J THEOR BIOL,3,0,0,0,0,0,0,0,0,0,0,3
84, ,MENTALITY GORILLAS O,3,0,3,0,0,0,0,0,0,0,0,0
85,0.385,MIND LANG,3,0,0,0,0,0,2,1,0,0,0,0
86, ,P 15 ANN C COGN SCI,3,0,0,0,0,0,0,0,3,0,0,0
87, ,P UBC INT C PHON ACQ,3,0,0,0,0,3,0,0,0,0,0,0
88, ,PARALLEL DISTRIBUTED,3,0,0,0,0,0,0,0,0,0,0,3
89, ,PLAYBACK STUD ANI,3,0,0,0,0,0,0,0,0,3,0,0
90,0.684,PSYCHOL REC,3,0,0,1,0,0,0,0,2,0,0,0
91,1.000,Q J EXP PSYCHOL-B,3,0,0,0,0,0,1,1,0,1,0,0
92, ,REACHING THOUGHT,3,0,0,0,0,3,0,0,0,0,0,0
93, ,SELF AWARENESS ANIMA,3,0,0,0,0,0,0,3,0,0,0,0
94, ,SOC INFLUENCES VO,3,0,0,0,3,0,0,0,0,0,0,0
95, ,THINKING APE,3,0,0,0,0,0,3,0,0,0,0,0
96, ,VISUAL INFORM P,3,0,0,0,0,0,0,0,0,0,0,3
97, ,Z TIERPSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
98, ,21 ANN C COGN SCI SO,2,0,2,0,0,0,0,0,0,0,0,0
99, ,38 ANN M PSYCH SOC P,2,0,0,0,2,0,0,0,0,0,0,0
100, ,ACM T COMPUTER HUMAN,2,0,0,0,1,1,0,0,0,0,0,0
101, ,ADAPTED MIND,2,0,0,0,0,0,0,0,0,2,0,0
102, ,ADAPTIVE CHARACTER T,2,0,0,0,0,0,0,0,0,0,0,2
103, ,ADV ANAL RES INTEGRA,2,0,0,2,0,0,0,0,0,0,0,0
104, ,ADV PSYCHOL HUMAN IN,2,0,0,0,0,0,0,0,0,0,0,2
105, ,ANIM MIND HUMAN MI,2,0,0,0,0,0,0,0,0,0,0,2
106, ,ANN M E PSYCH ASS,2,0,0,0,2,0,0,0,0,0,0,0
107, ,APE LANGUAGE CONDITI,2,0,0,0,0,0,0,0,0,0,0,2
