Citing Journal Data: JOURNAL OF COMPUTER ASSISTED LEARNING,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
75, ,COGNITION ED MULTIME,2,0,0,0,0,0,0,0,0,0,0,2
76,3.463,COGNITIVE PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
77, ,COLLABORATIVE LEARNI,2,0,0,0,0,0,0,0,0,2,0,0
78,0.333,COMPUT HUM BEHAV,2,0,0,0,0,0,1,0,0,0,1,0
79, ,COMPUTERS COLLABORAT,2,0,0,0,0,0,0,2,0,0,0,0
80, ,DESIGNING USABLE ELE,2,0,0,0,0,0,0,2,0,0,0,0
81, ,GROUP INTERACTIVE LE,2,0,0,0,0,0,0,2,0,0,0,0
82, ,HANDB HUM COMPUTER I,2,0,0,0,0,0,0,0,0,0,0,2
83, ,HANDB READING RES,2,0,0,0,0,2,0,0,0,0,0,0
84, ,HIGHER ED LEARNING S,2,0,0,0,2,0,0,0,0,0,0,0
85, ,HUM PROBL SOLVING,2,0,0,0,0,0,0,0,0,0,0,2
86, ,HYPERMEDIA APPRENTIS,2,0,1,0,0,1,0,0,0,0,0,0
87, ,HYPERTEXT PSYCHOL PE,2,0,0,0,0,0,0,0,2,0,0,0
88, ,INSTRUCTIONAL DES,2,0,0,2,0,0,0,0,0,0,0,0
89,0.333,INT J HUM-COMPUT ST,2,0,0,0,1,0,1,0,0,0,0,0
90, ,J COMPUTERS MATH SCI,2,0,0,0,0,0,1,0,0,0,0,1
91, ,J EDUC TECHNOL SYST,2,0,0,1,1,0,0,0,0,0,0,0
92,0.382,J INFORM TECHNOL,2,0,0,0,2,0,0,0,0,0,0,0
93, ,J RES COMPUTING ED,2,0,0,0,0,1,0,0,0,0,0,1
94, ,J VERB LEARN VERB BE,2,0,0,0,0,0,0,0,0,0,0,2
95, ,MENT MODELS COGNIT,2,0,0,0,0,0,0,0,0,0,0,2
96, ,MENT REPRESENTATIO,2,0,0,0,0,0,0,0,0,0,0,2
97, ,MENTALE MODELLE KONS,2,0,0,0,0,0,0,2,0,0,0,0
98, ,MICROMATH,2,0,0,1,1,0,0,0,0,0,0,0
99, ,MULTIMEDIA INTERFACE,2,0,0,0,0,0,0,0,0,2,0,0
100, ,NOV M SOC COMP PSYCH,2,0,0,2,0,0,0,0,0,0,0,0
101, ,P 2 C INT TUT SYST I,2,0,0,0,0,0,0,0,0,2,0,0
102, ,P 28 SIGCSE TECHN S,2,0,0,0,2,0,0,0,0,0,0,0
103, ,P 3 ACM C HYP,2,0,0,0,0,0,0,0,0,0,2,0
104, ,P CHI 90 C,2,0,0,0,0,0,0,0,0,0,0,2
105, ,PHYS TEACH,2,0,0,0,0,0,0,0,0,1,0,1
106, ,PROBLEME SOFTWARETRA,2,0,0,2,0,0,0,0,0,0,0,0
107,0.898,PSYCHOMETRIKA,2,0,0,0,0,2,0,0,0,0,0,0
108, ,PSYCHON SCI,2,0,0,0,0,0,0,0,0,0,0,2
109, ,REMOTE ED INFORMATIC,2,0,0,0,0,0,0,0,0,0,0,2
110,2.088,REV EDUC RES,2,0,0,1,0,0,0,0,0,0,0,1
111, ,SITUATED LEARN LE,2,0,0,0,0,0,0,0,0,0,2,0
112,0.886,SOC DEV,2,0,0,0,0,0,0,0,2,0,0,0
113,0.393,TECH COMMUN,2,0,0,1,0,0,1,0,0,0,0,0
114, ,THESIS BAR ILAN U IS,2,0,0,0,1,0,0,0,0,0,0,1
115, ,THESIS U PARIS,2,0,0,0,0,0,2,0,0,0,0,0
116, ,THESIS U TWENTE ENSC,2,0,0,1,0,0,0,1,0,0,0,0
117,0.167,Z PSYCHOL,2,0,0,0,0,0,0,1,0,0,0,1
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
