Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
76,2.714,PSYCHOL LEARN MOTIV,3,0,0,1,0,0,0,0,0,0,0,2
77,2.676,SCI STUD READ,3,0,0,0,0,3,0,0,0,0,0,0
78,1.118,ANN DYSLEXIA,2,0,0,0,0,2,0,0,0,0,0,0
79,1.178,APPL LINGUIST,2,0,0,0,0,0,0,0,0,0,0,2
80,2.393,ARCH SEX BEHAV,2,0,0,0,0,0,0,0,0,0,1,1
81,,CHAOS,2,0,0,0,0,0,0,1,0,0,0,1
82,2.367,COMPUT LINGUIST,2,0,0,0,0,0,0,0,1,0,0,1
83,,COMPUT SPEECH LANG,2,0,0,0,0,0,0,0,0,0,0,2
84,2.922,DEV NEUROPSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
85,4.374,DEV PSYCHOPATHOL,2,0,1,0,0,0,0,1,0,0,0,0
86,1.265,DYSLEXIA,2,0,0,0,0,0,0,0,1,0,0,1
87,3.088,EMOTION,2,0,0,0,1,0,0,0,0,0,0,1
88,2.781,EXP PSYCHOL,2,0,1,0,0,0,0,0,0,0,0,1
89,,HUM BRAIN MAPP,2,0,1,0,0,0,0,0,0,0,1,0
90,2.205,INT J PSYCHOPHYSIOL,2,0,0,0,0,0,0,0,1,0,0,1
91,,J BIOMED INFORM,2,0,0,0,0,0,0,0,0,0,0,2
92,4.432,J CHILD PSYCHOL PSYC,2,0,0,0,0,0,0,2,0,0,0,0
93,0.043,J CHINESE LINGUIST,2,0,0,0,0,0,0,0,0,0,0,2
94,1.691,J CLIN EXP NEUROPSYC,2,0,0,0,0,0,1,0,0,0,0,1
95,1.143,J DEAF STUD DEAF EDU,2,0,0,0,0,1,0,0,0,0,0,1
96,2.353,J EDUC PSYCHOL,2,0,0,0,0,1,1,0,0,0,0,0
97,2.058,J EXP SOC PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
98,,LECT NOTES ARTIF INT,2,0,0,0,0,0,0,0,0,0,1,1
99,,LINGUIST REV,2,0,0,0,1,0,0,0,0,0,0,1
100,,MENT RETARD DEV D R,2,0,0,0,0,0,0,2,0,0,0,0
101,0.793,MOD LANG J,2,0,0,0,1,0,0,0,0,0,1,0
102,,NEUROSCI LETT,2,0,0,0,2,0,0,0,0,0,0,0
103,,NEUROSCIENCE,2,0,1,0,0,0,1,0,0,0,0,0
104,,PALAEOGEOGR PALAEOCL,2,0,0,0,0,0,0,0,0,0,0,2
105,,PEDIATR CLIN N AM,2,0,0,0,0,0,0,2,0,0,0,0
106,,PHYS LIFE REV,2,0,0,0,0,0,1,0,0,1,0,0
107,,PROG BRAIN RES,2,0,0,0,0,0,0,0,0,0,0,2
108,0.965,PSICOTHEMA,2,0,0,0,1,0,0,0,0,0,1,0
109,10.905,PSYCHOL BULL,2,0,0,0,0,1,0,0,0,0,0,1
110,9.389,TRENDS COGN SCI,2,0,0,0,0,1,0,0,0,0,0,1
111,1.727,VIS COGN,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
