Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
77,0.574,CREATIVITY RES J,4,0,0,0,0,0,0,1,0,0,0,3
78,3.038,DEV PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
79,3.198,DEVELOPMENTAL SCI,4,0,0,0,0,0,0,0,0,0,1,3
80,1.952,EUR J PERSONALITY,4,0,0,0,0,0,0,0,0,0,0,4
81,,INT J ADVERT,4,0,0,0,0,0,0,0,0,0,0,4
82,,INT J NEUROSCI,4,0,0,0,0,0,0,0,0,0,0,4
83,0.508,INT MARKET REV,4,0,0,0,0,0,0,0,0,0,0,4
84,1.793,J COMP PSYCHOL,4,0,0,0,0,0,0,0,0,1,0,3
85,0.732,J CONSCIOUSNESS STUD,4,0,0,0,0,0,0,0,0,0,0,4
86,1.738,J CONSUM RES,4,0,0,0,0,0,0,0,0,0,0,4
87,1.180,J EXP ANAL BEHAV,4,0,0,0,0,0,0,0,0,0,0,4
88,2.058,J EXP SOC PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
89,,J NEUROSCI,4,0,0,0,0,0,0,0,0,0,0,4
90,0.962,LATERALITY,4,0,0,0,0,0,0,0,0,0,0,4
91,,MED EDUC,4,0,0,1,0,0,2,0,0,0,0,1
92,3.349,PSYCHOPHYSIOLOGY,4,0,0,0,0,0,0,0,0,0,0,4
93,1.097,THINK REASONING,4,0,0,0,0,0,0,0,0,1,1,2
94,13.400,ANNU REV PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
95,,APPETITE,3,0,0,0,0,0,0,0,0,0,0,3
96,1.580,APPL PSYCHOLINGUIST,3,0,0,0,0,0,0,1,0,0,2,0
97,2.201,ARCH CLIN NEUROPSYCH,3,0,0,0,0,0,0,0,0,0,0,3
98,0.947,AUST J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
99,,BEHAV NEUROSCI,3,0,0,0,0,0,0,0,0,0,0,3
100,,BEHAVIOUR,3,0,0,0,0,0,0,0,0,0,0,3
101,,BIOL PSYCHIAT,3,0,0,0,0,1,0,0,0,0,0,2
102,,BRAIN,3,0,0,0,0,0,0,0,0,0,0,3
103,1.538,BRIT J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
104,1.511,COGNITION EMOTION,3,0,0,0,0,0,0,0,0,0,0,3
105,4.026,COGNITIVE PSYCHOL,3,0,1,0,0,0,0,0,0,0,0,2
106,2.032,DEV REV,3,0,0,0,0,0,0,0,0,0,0,3
107,1.720,J CONSUM PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
108,2.353,J EDUC PSYCHOL,3,0,0,0,1,0,0,1,0,0,0,1
109,0.843,J GENET PSYCHOL,3,0,0,0,0,0,0,0,0,0,1,2
110,,J NEW MUSIC RES,3,0,0,0,0,0,0,0,0,0,0,3
111,4.505,J PERS SOC PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
112,,J SPORT SCI,3,0,0,0,0,0,0,0,0,0,0,3
113,,LANCET NEUROL,3,0,0,0,0,0,0,0,0,0,0,3
114,1.267,LEARN BEHAV,3,0,0,0,0,0,0,0,0,0,0,3
115,,METHODS,3,0,0,0,0,0,0,0,0,0,1,2
116,3.443,NEUROBIOL LEARN MEM,3,0,0,0,0,0,0,0,1,0,0,2
117,,NEUROSCI LETT,3,0,0,0,0,0,0,0,0,0,0,3
118,0.793,NEW IDEAS PSYCHOL,3,0,1,0,0,0,1,0,0,0,0,1
119,1.400,PERS INDIV DIFFER,3,0,0,0,0,0,0,0,0,0,0,3
120,2.298,PSYCHIAT RES,3,0,0,0,1,0,0,1,0,0,0,1
121,3.500,PSYCHOL METHODS,3,0,0,0,0,0,0,0,0,0,0,3
122,0.540,PSYCHOL REC,3,0,0,0,0,0,0,0,0,0,0,3
123,4.251,PSYCHOL SCI,3,0,0,0,0,0,1,0,0,0,0,2
124,0.167,PSYCHOLOGIA,3,0,0,0,0,0,1,0,0,0,1,1
125,0.609,SCAND J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
126,,ALCOHOL CLIN EXP RES,2,0,0,0,0,0,0,0,0,0,0,2
127,0.516,AM ANN DEAF,2,0,0,0,0,0,1,0,0,0,0,1
128,,AM J ENOL VITICULT,2,0,0,0,0,0,0,0,0,0,0,2
129,,AM J EPIDEMIOL,2,0,0,0,0,0,0,0,0,0,0,2
130,,ANIM BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
131,,ANTHROZOOS,2,0,0,0,0,0,0,0,0,0,0,2
132,2.393,ARCH SEX BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
133,,BEHAV BRAIN FUNCT,2,0,0,0,0,0,0,0,0,0,0,2
134,1.033,BEHAV SCI LAW,2,0,0,0,0,0,0,0,0,0,0,2
135,1.015,BIOL PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
136,2.715,BIOL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
137,1.062,BRIT J HIST SCI,2,0,0,0,0,0,0,0,0,0,0,2
138,,CAN J BEHAV SCI,2,0,0,0,1,0,0,0,1,0,0,0
139,0.615,CLIN LINGUIST PHONET,2,0,0,0,0,0,0,0,0,0,0,2
140,,CLIN NEUROPHYSIOL,2,0,0,0,0,0,0,0,0,1,0,1
141,,CRIT INQUIRY,2,0,0,0,0,0,0,0,0,0,0,2
142,,CURR BIOL,2,0,0,0,0,0,0,0,0,0,0,2
143,0.831,EDUC PSYCHOL MEAS,2,0,0,0,0,0,0,0,0,0,0,2
144,,ENVIRON TOXICOL CHEM,2,0,0,0,0,0,0,0,0,0,0,2
145,,EUR J APPL PHYSIOL,2,0,0,0,0,0,0,0,0,0,0,2
146,0.500,EUR J PSYCHOL EDUC,2,0,1,0,0,0,0,0,1,0,0,0
147,2.529,EVOL HUM BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
148,2.781,EXP PSYCHOL,2,0,0,0,0,0,1,0,0,0,1,0
149,,EYE,2,0,0,0,0,0,0,0,0,0,0,2
150,0.067,GENET SOC GEN PSYCH,2,0,0,0,0,0,1,0,0,0,0,1
151,,HEARING RES,2,0,0,0,0,0,0,0,0,0,0,2
152,0.226,HIGH ABIL STUD,2,0,0,1,0,0,0,0,0,0,0,1
153,,HIST POLIT ECON,2,0,0,0,0,0,0,0,0,0,0,2
154,,HORM BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
155,,INT J AUDIOL,2,0,0,0,1,0,0,0,0,0,0,1
156,0.371,INT J MARKET RES,2,0,0,0,0,0,0,0,0,0,0,2
157,,INVEST OPHTH VIS SCI,2,0,0,0,0,0,0,0,0,0,0,2
158,1.436,J AM SOC INF SCI TEC,2,0,0,0,0,0,0,0,0,0,0,2
159,,J MOL GRAPH MODEL,2,0,0,0,0,0,0,0,0,0,0,2
160,,J NEUROSCI METH,2,0,0,0,0,0,0,0,1,0,0,1
161,1.857,J RES PERS,2,0,0,0,0,0,0,0,0,0,1,1
162,,J SOC INF DISPLAY,2,0,0,0,0,0,0,0,0,0,0,2
163,1.452,J SPEECH LANG HEAR R,2,0,0,0,0,0,0,0,0,0,0,2
164,1.231,LEARN INDIVID DIFFER,2,0,0,0,0,0,0,0,0,0,0,2
