Citing Journal Data: INTERNATIONAL JOURNAL OF HUMAN-COMPUTER STUDIES,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
76, ,ACM T DATABASE SYST,5,0,0,0,0,0,0,0,0,0,0,5
77, ,ACM T GRAPHIC,5,0,0,0,0,1,0,0,0,3,0,1
78, ,APPL ARTIF INTELL,5,0,3,0,0,0,1,0,0,0,0,1
79, ,BYTE,5,0,0,0,0,0,0,1,1,0,0,3
80, ,COMPUT SURV,5,0,0,0,0,0,0,0,0,0,0,5
81,0.973,ENVIRON BEHAV,5,0,0,0,0,1,0,0,0,0,0,4
82, ,EXPERTISE CONTEXT HU,5,0,0,0,5,0,0,0,0,0,0,0
83, ,GOTHENBURG PAP TH,5,0,0,0,0,0,3,0,0,1,0,1
84, ,INFORM SEEKING,5,0,0,1,1,0,3,0,0,0,0,0
85, ,INTELLIGENT MULTIMED,5,0,0,0,2,0,0,0,3,0,0,0
86,0.689,J ENVIRON PSYCHOL,5,0,0,0,0,0,0,2,0,0,1,2
87,1.000,J EXP PSYCHOL-APPL,5,0,1,1,3,0,0,0,0,0,0,0
88,1.679,J MARKETING RES,5,0,0,0,0,0,0,0,0,0,0,5
89, ,KNOWL ENG REV,5,0,0,3,0,2,0,0,0,0,0,0
90,3.371,LANGUAGE,5,0,0,0,0,0,0,0,0,0,0,5
91, ,LNAI,5,0,2,0,1,1,0,0,1,0,0,0
92, ,MENT MODELS,5,0,0,0,0,0,0,0,0,0,0,5
93, ,P 1 INT C ALL FUNCT,5,0,0,0,5,0,0,0,0,0,0,0
94, ,P C HUM FACT COMP SY,5,0,0,0,1,0,1,1,2,0,0,0
95, ,P IEEE VISUALIZATION,5,0,0,0,0,1,0,0,1,1,1,1
96, ,P PEOPL CONTR INT C,5,0,5,0,0,0,0,0,0,0,0,0
97, ,PERSPECTIVES ACTIVIT,5,0,4,1,0,0,0,0,0,0,0,0
98,0.238,PSYCHOL REP,5,0,0,0,2,1,0,0,0,0,0,2
99, ,READINGS INFORM,5,0,3,1,0,0,0,0,0,0,0,1
100, ,REQUIREMENTS ENG SOC,5,0,0,0,0,0,0,5,0,0,0,0
101,0.205,SYNTAX SEMANTICS,5,0,0,0,0,0,0,0,0,0,0,5
102, ,9601 CSERIAC SOAR,4,0,0,0,0,2,0,0,0,0,0,2
103,5.250,ADV EXP SOC PSYCHOL,4,0,0,0,1,0,0,0,0,0,0,3
104,0.642,APPL ERGON,4,0,2,0,0,2,0,0,0,0,0,0
105, ,COMPUT J,4,0,0,1,0,3,0,0,0,0,0,0
106, ,CONTEXTUAL DES DE,4,0,0,3,0,0,0,0,0,0,0,1
107, ,DES WORK COOPERAT,4,0,0,0,0,0,0,0,0,0,4,0
108, ,ECOL APPROACH,4,0,0,0,0,0,0,0,0,0,0,4
109, ,ERGONOMICS HYBRID AU,4,0,0,0,0,0,0,0,0,1,0,3
110, ,IEEE INTELL SYST APP,4,0,2,2,0,0,0,0,0,0,0,0
111, ,IEEE T COMPUT,4,0,0,0,0,0,0,0,0,0,0,4
112, ,IEEE T SOFTWARE ENG,4,0,0,0,0,0,0,0,0,0,0,4
113, ,INFORM SYST,4,0,0,0,1,0,0,0,0,2,1,0
114, ,INTELLECTUAL TEAMWOR,4,0,0,0,0,0,0,0,0,0,0,4
115,0.980,J ACAD MARKET SCI,4,0,0,0,2,1,1,0,0,0,0,0
116, ,J DATABASE MANAGEMEN,4,0,0,0,0,0,0,1,2,1,0,0
117,1.640,J DOC,4,0,0,0,0,1,1,0,0,0,0,2
118, ,J END USER COMPUTING,4,0,2,0,1,0,0,1,0,0,0,0
119,2.247,J EXP PSYCHOL HUMAN,4,0,0,1,1,0,0,0,0,1,0,1
120,1.235,J MANAGE,4,0,0,0,0,0,2,0,1,0,0,1
121,1.488,J PERS,4,0,0,0,0,0,0,0,0,2,0,2
122, ,LECT NOTES COMPUT SC,4,0,1,1,0,1,1,0,0,0,0,0
123, ,NEW REV HYPERMEDIA M,4,0,0,0,3,0,1,0,0,0,0,0
124, ,P 4 INT C US MOD,4,0,0,0,0,0,0,4,0,0,0,0
125, ,P ECAI 96 WORKSH GAP,4,0,0,0,0,4,0,0,0,0,0,0
126, ,P HUM FACT ERG SOC 3,4,0,0,0,0,0,1,2,1,0,0,0
127, ,P IEEE INT S REQ ENG,4,0,1,0,0,0,0,0,3,0,0,0
128, ,Q J EXP PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
129,1.277,SOC PSYCHOL QUART,4,0,0,0,0,0,0,1,0,0,0,3
130, ,THESIS U OTTAWA,4,0,0,0,0,0,0,2,2,0,0,0
131, ,USER MODEL USER-ADAP,4,0,0,0,1,1,1,0,0,1,0,0
132, ,VIDEO MEDIATED COMMU,4,0,0,0,4,0,0,0,0,0,0,0
133, ,VIRTUAL WORKPLACE,4,0,0,4,0,0,0,0,0,0,0,0
134, ,AAAI 99 IAAI 99 P ME,3,0,3,0,0,0,0,0,0,0,0,0
135, ,ACM COMPUT SURV,3,0,0,0,0,0,0,0,0,0,0,3
136, ,ACM T COMPUTER HUMAN,3,0,1,0,0,2,0,0,0,0,0,0
137, ,ACTIVITY THEOR SOCI,3,0,3,0,0,0,0,0,0,0,0,0
138,0.710,AM ANTHROPOL,3,0,0,0,0,0,0,1,0,0,0,2
139,6.857,AM PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
140, ,ATTENTION PERFORM,3,0,0,0,0,0,0,0,0,0,0,3
141, ,BEHAVIOUR INFORMATIO,3,0,0,0,0,0,0,0,0,0,0,3
142, ,BOREDOM ANXIETY,3,0,0,0,0,0,0,0,0,0,0,3
143,1.053,BRIT J PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
144, ,C P HUM FACT COMP SY,3,0,0,0,0,2,0,1,0,0,0,0
145, ,CHI 98 P LOS ANG CA,3,0,0,3,0,0,0,0,0,0,0,0
146, ,COGNITION PRACTICE,3,0,0,0,0,0,0,0,0,0,0,3
147, ,COGNITIVE TOOLS LEAR,3,0,0,0,0,0,0,0,0,3,0,0
148, ,COMM GROUND CHI 96 C,3,0,0,0,0,3,0,0,0,0,0,0
149, ,COMPUTERS SECURITY,3,0,2,1,0,0,0,0,0,0,0,0
150, ,CONCEPTUAL STRUCT,3,0,0,0,0,1,0,0,0,0,0,2
151, ,DATA BASE ADV INF SY,3,0,0,0,2,0,0,1,0,0,0,0
152,0.473,DECISION SCI,3,0,0,0,0,1,1,0,0,1,0,0
153, ,DES RATIONALE CON,3,0,0,0,0,3,0,0,0,0,0,0
154, ,DES STUD,3,0,0,0,0,0,0,0,0,0,0,3
155, ,DESIGNING USER INTER,3,0,0,2,0,0,0,0,0,1,0,0
