Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
77, ,P 3 ANN EXP SYST GOV,2,0,0,0,0,0,0,0,0,0,0,2
78, ,P 4 IEEE C ART INT A,2,0,0,0,0,0,0,0,0,0,0,2
79, ,P 4 NAT C ART INT,2,0,0,0,0,0,0,0,0,0,0,2
80, ,P 6 NAT C ART INT PH,2,0,0,0,0,0,0,0,0,0,0,2
81, ,P 7 NAT AM C ART INT,2,0,0,0,0,0,0,0,0,0,0,2
82, ,P ACM SIGCHI C HUM F,2,0,0,0,1,1,0,0,0,0,0,0
83, ,P ED MEDIA ED TELECO,2,0,0,2,0,0,0,0,0,0,0,0
84, ,P ED MULT HYP CHARL,2,0,0,0,0,0,2,0,0,0,0,0
85, ,P HUM FACTORS COMP,2,0,0,0,0,0,0,0,0,0,0,2
86, ,P WCNN 96 WORLD C NE,2,0,0,0,0,2,0,0,0,0,0,0
87, ,PATTERN DIRECTED INF,2,0,0,0,0,0,0,0,0,0,0,2
88, ,SELF ORG ASS MEMORY,2,0,0,0,0,0,0,0,0,0,0,2
89, ,SELF ORG MAPS,2,0,0,0,1,0,1,0,0,0,0,0
90, ,SPEECH ACTS ESSAY PH,2,0,0,0,0,0,0,0,0,0,0,2
91, ,SYNTAX SEMANTICS,2,0,0,0,0,0,0,0,0,0,0,2
92, ,THESIS U PENN,2,0,0,0,0,0,0,0,1,0,0,1
93, ,THESIS U S CAROLINA,2,0,0,0,0,0,0,0,0,0,0,2
94, ,THESIS U VERMONT,2,0,0,0,0,0,0,0,2,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
