Citing Journal Data: BRITISH JOURNAL OF PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
75,1.133,MOTIV EMOTION,3,0,0,0,0,0,0,0,0,1,1,1
76, ,NEW SCI,3,0,0,0,1,0,1,0,0,1,0,0
77,0.703,OXFORD REV EDUC,3,0,0,0,1,1,0,1,0,0,0,0
78, ,PRACT ASPECTS ME,3,0,0,0,0,0,0,0,0,0,0,3
79, ,PROTOCOL ANAL VERBAL,3,0,0,0,0,0,0,0,2,0,0,1
80, ,PSYCHOL LEARN MOTIV,3,0,0,0,0,0,0,0,0,0,1,2
81,3.106,PSYCHOPHYSIOLOGY,3,0,0,1,0,1,0,0,1,0,0,0
82,1.439,PSYCHOTHER RES,3,0,1,0,2,0,0,0,0,0,0,0
83, ,QUAL METHODS,3,0,0,0,0,0,0,3,0,0,0,0
84, ,ROAD EXCELLENCE ACQU,3,0,0,0,0,3,0,0,0,0,0,0
85, ,SCI AM,3,0,0,0,0,0,1,0,0,0,0,2
86, ,THOUGHT CHOICE CHESS,3,0,0,0,0,0,0,0,0,0,0,3
87, ,UNIFIED THEORIES COG,3,0,0,0,0,0,0,0,0,0,0,3
88, ,VISUAL INFORM P,3,0,0,0,0,0,0,0,0,0,0,3
89, ,31 ANN M PSYCH SOC N,2,0,0,0,0,0,0,0,0,0,0,2
90,0.686,ACCIDENT ANAL PREV,2,0,0,0,0,0,0,0,0,0,0,2
91, ,ADV MOTIVATION ACHIE,2,0,0,0,0,0,0,0,0,0,2,0
92, ,ANN M SOC IND ORG PS,2,0,0,1,0,0,1,0,0,0,0,0
93,0.039,ANTHROZOOS,2,0,0,0,0,0,0,0,0,1,0,1
94, ,ARCHITECTURE COGNITI,2,0,0,0,0,0,0,0,0,0,0,2
95,1.516,BEHAV GENET,2,0,0,0,0,0,0,0,0,0,0,2
96,0.750,BEHAV RES METH INS C,2,0,0,0,0,1,0,0,0,1,0,0
97,1.699,BEHAV RES THER,2,0,0,1,0,0,0,0,0,0,0,1
98, ,BIOL REV,2,0,0,0,1,0,0,0,0,0,0,1
99, ,BIOL RHYTHMS HUMAN P,2,0,0,0,0,0,0,0,0,0,0,2
100,0.562,BRIT J MED PSYCHOL,2,0,1,0,0,0,0,0,0,0,0,1
101,0.260,CAH PSYCHOL COGN,2,0,0,0,0,0,1,0,0,0,0,1
102,1.430,CLIN PSYCHOL REV,2,0,0,0,0,0,0,0,1,0,0,1
103,2.180,COGNITIVE NEUROPSYCH,2,0,0,0,0,0,0,0,1,0,0,1
104, ,COGNITIVE SKILLS THE,2,0,0,0,0,0,0,0,0,0,0,2
105, ,COMPANION ANIMALS HU,2,0,0,2,0,0,0,0,0,0,0,0
106, ,COMPLEX INFORM,2,0,0,0,0,0,0,0,0,0,0,2
107, ,COMPREHENSION PARADI,2,0,0,2,0,0,0,0,0,0,0,0
108,0.595,CONTEMP EDUC PSYCHOL,2,0,0,0,0,1,0,0,0,0,1,0
109,0.747,COUNS PSYCHOL,2,0,0,0,2,0,0,0,0,0,0,0
110, ,COURSE EXP PHILOS,2,0,0,0,0,0,0,0,0,0,0,2
111, ,CRIM BEHAV MENTA,2,0,0,0,0,0,2,0,0,0,0,0
112, ,CURR PSYCHOL RES,2,0,0,0,0,0,0,0,0,0,0,2
113, ,DECISION MAKING COGN,2,0,0,0,2,0,0,0,0,0,0,0
114, ,DEV TALENT YOUNG PEO,2,0,0,0,0,0,0,0,0,0,0,2
115, ,EASY GUIDE FACTOR AN,2,0,0,0,0,0,0,2,0,0,0,0
116,0.608,EDUC PSYCHOL MEAS,2,0,0,0,0,0,0,0,1,0,0,1
117, ,EDUC RES QUART,2,0,0,0,0,1,0,0,0,0,0,1
118, ,ETHOL SOCIOBIOL,2,0,0,0,0,0,0,0,2,0,0,0
119,0.412,EUR J PSYCHOL ASSESS,2,0,0,0,0,0,0,1,0,1,0,0
120, ,GENETICA,2,0,0,0,0,0,0,0,2,0,0,0
121, ,GENETICS,2,0,0,0,0,0,0,0,0,0,0,2
122, ,GENTLEMANS MAG,2,0,0,0,0,0,0,0,0,0,0,2
123, ,HANDB APPL COGNITION,2,0,2,0,0,0,0,0,0,0,0,0
124, ,HDB PSYCHOL TESTING,2,0,0,0,0,0,0,0,2,0,0,0
125, ,HOURS WORK TEMPORAL,2,0,0,0,0,0,0,0,0,0,0,2
126, ,HUM MEMORY THEORY,2,0,0,0,1,0,0,0,0,0,0,1
127,1.379,HUM NATURE-INT BIOS,2,0,0,0,0,0,0,0,2,0,0,0
128, ,IN PRESS PERCEPTION,2,0,0,0,0,0,0,0,0,0,0,2
129, ,INFORM PROCESSI,2,0,0,0,0,0,0,0,0,0,0,2
130, ,INTERACTIONS APTITUD,2,0,0,0,0,0,0,0,0,0,0,2
131, ,INVARIANCE VARIABILI,2,0,0,0,0,0,0,0,0,0,0,2
132,2.940,J CHILD PSYCHOL PSYC,2,0,0,0,0,0,0,0,0,1,0,1
133,0.535,J COMMUN,2,0,0,0,0,0,0,0,0,0,0,2
134, ,J COMP PHYSIOL PSYCH,2,0,0,0,0,0,0,0,0,0,0,2
135,1.276,J EXP CHILD PSYCHOL,2,0,0,1,0,0,0,1,0,0,0,0
136, ,J MENT IMAGERY,2,0,0,0,0,0,0,0,0,0,0,2
137, ,J NEUROSCI,2,0,0,0,0,0,1,1,0,0,0,0
138,0.654,J PARAPSYCHOL,2,0,0,0,0,0,0,0,2,0,0,0
139,0.393,J PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
140, ,J SOC PSYCHICAL RES,2,0,0,0,0,0,0,0,0,1,0,1
141,1.475,J SPORT EXERCISE PSY,2,0,0,0,0,0,0,0,0,0,0,2
142, ,LANCET,2,0,0,1,0,0,0,0,1,0,0,0
143,1.861,LAW HUMAN BEHAV,2,0,0,2,0,0,0,0,0,0,0,0
144,0.459,LEARN INDIVID DIFFER,2,0,0,0,0,1,0,0,0,0,0,1
145, ,LEGAL CRIMINOLOGICAL,2,0,0,2,0,0,0,0,0,0,0,0
146, ,MODELS WORKING MEMOR,2,0,2,0,0,0,0,0,0,0,0,0
147, ,MOON ILLUSION,2,0,0,0,0,0,0,0,0,0,0,2
148, ,NAT EXPERTISE,2,0,0,0,0,0,0,0,0,0,0,2
149,1.200,ORGAN BEHAV HUM DEC,2,0,0,0,0,0,0,0,0,0,0,2
150, ,P 15 ANN M COGN SCI,2,0,0,0,0,0,0,0,2,0,0,0
151, ,PERCEPTION MEMORY CH,2,0,0,0,0,2,0,0,0,0,0,0
152,1.733,PERS PSYCHOL,2,0,0,1,0,0,1,0,0,0,0,0
153,1.205,PERS SOC PSYCHOL B,2,0,0,0,0,0,1,0,0,0,0,1
154, ,PERSONALITY PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
155, ,PERSONALITY SOC P,2,0,0,0,1,0,0,0,0,0,0,1
156, ,PROCESS STRUCT HU,2,0,0,0,0,0,0,0,0,0,0,2
157, ,PSYCHOL MONOGR,2,0,0,0,0,0,0,0,0,0,0,2
158,0.238,PSYCHOL REP,2,0,0,0,0,0,0,1,0,0,0,1
159, ,PSYCHOPHARMACOLOGY,2,0,1,1,0,0,0,0,0,0,0,0
160,1.517,PUBLIC HEALTH REP,2,0,0,0,0,0,0,0,0,0,0,2
161, ,QUAL NURSING,2,0,0,0,0,0,0,0,0,0,2,0
162,2.486,READ RES QUART,2,0,0,0,0,0,0,0,0,0,0,2
163, ,ROAD ACCIDENTS GREAT,2,0,0,0,0,0,0,0,0,0,0,2
164, ,ROAD EXCELLENCE,2,0,0,0,0,2,0,0,0,0,0,0
165, ,SEMIOTICA,2,0,1,0,1,0,0,0,0,0,0,0
166, ,SIMILARITY ANALOGICA,2,0,0,0,0,0,0,0,0,0,0,2
167,0.636,STUD HIGH EDUC,2,0,0,0,0,0,0,0,0,0,0,2
168, ,SUPERIOR MEMORY,2,0,0,0,2,0,0,0,0,0,0,0
169,1.372,THEOR PSYCHOL,2,0,0,2,0,0,0,0,0,0,0,0
170, ,WORKING MEMORY THINK,2,0,0,2,0,0,0,0,0,0,0,0
171,0.167,Z PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
