Citing Journal Data: AMERICAN JOURNAL OF PSYCHOLOGY,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
75, ,AESTHETICS PSYCHOBIO,2,0,0,0,0,0,0,0,0,0,0,2
76,2.829,AM J SOCIOL,2,0,0,0,0,0,0,0,0,0,0,2
77, ,ANAL VERB BEHAV,2,0,0,2,0,0,0,0,0,0,0,0
78, ,ANN NY ACAD SCI,2,0,0,0,0,0,0,0,0,0,0,2
79, ,ANNU REV NEUROSCI,2,0,0,0,0,0,0,0,0,1,0,1
80,5.851,ANNU REV PSYCHOL,2,0,0,0,0,1,0,0,0,0,0,1
81, ,ARTIF INTELL,2,0,0,0,0,0,0,0,0,0,0,2
82, ,ATTENTION SELECTION,2,0,0,0,0,0,0,0,1,0,0,1
83, ,ATTENTIONAL PROCESSI,2,0,0,0,0,0,2,0,0,0,0,0
84, ,ATTENTIVE BRAIN,2,0,0,2,0,0,0,0,0,0,0,0
85,0.750,BEHAV RES METH INS C,2,0,0,0,0,0,0,0,0,0,0,2
86, ,BRAIN,2,0,0,2,0,0,0,0,0,0,0,0
87,0.516,CAN PSYCHOL,2,0,0,1,0,0,0,0,0,0,0,1
88, ,CHILDRENS THINKING W,2,0,0,0,0,0,0,0,0,0,0,2
89,1.863,COGNITION EMOTION,2,0,0,0,0,0,1,0,0,1,0,0
90, ,COGNITIVE NEUROSCIEN,2,1,0,0,0,0,1,0,0,0,0,0
91,0.595,CONTEMP EDUC PSYCHOL,2,0,0,0,0,1,0,1,0,0,0,0
92, ,CRITICISM GROW KNOWL,2,0,0,0,0,0,0,0,0,0,0,2
93, ,DES ANAL RES HDB,2,0,0,0,0,0,0,0,0,0,1,1
94, ,DESCARTES ERROR EMOT,2,0,0,0,0,0,0,2,0,0,0,0
95,0.691,ERGONOMICS,2,0,0,0,0,0,0,0,0,0,0,2
96, ,EXP AGING RES,2,0,0,0,0,0,0,0,1,0,0,1
97, ,EXP PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
98, ,EYEWITNESS TESTIMONY,2,0,0,0,0,0,0,0,0,0,0,2
99, ,HANDB EMOTION MEMORY,2,0,0,0,0,0,0,0,0,2,0,0
100, ,HUM MEMORY EVOLUTI,2,0,2,0,0,0,0,0,0,0,0,0
101, ,IMAGERY VERB PROCE,2,0,0,0,0,0,0,0,0,0,0,2
102, ,INT J ED RES,2,0,0,0,0,0,0,0,0,0,0,2
103, ,INT REV APPL PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
104, ,INTELLIGENCE MIND RE,2,0,0,0,0,0,0,2,0,0,0,0
