Citing Journal Data: JOURNAL OF EXPERIMENTAL PSYCHOLOGY-GENERAL,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2000,1999,1998,1997,1996,1995,1994,1993,1992,1991,Rest
74, ,Q J EXP PSYCHOL,4,0,0,0,0,0,0,0,0,0,0,4
75, ,VARIETIES MEMORY CON,4,0,0,0,0,0,0,0,0,0,0,4
76,5.250,ADV EXP SOC PSYCHOL,3,0,0,0,0,1,0,0,0,0,0,2
77, ,AM SCI,3,0,0,0,0,0,2,0,0,0,0,1
78, ,BRAIN RES,3,0,0,0,0,0,0,0,0,0,0,3
79,0.500,CAN J EXP PSYCHOL,3,0,0,0,2,1,0,0,0,0,0,0
80,0.516,CAN PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
81, ,CEREB CORTEX,3,0,0,0,0,0,0,0,1,1,1,0
82, ,COLOR RES APPL,3,0,0,0,0,1,0,0,0,0,0,2
83,1.430,CURR DIR PSYCHOL SCI,3,0,0,1,0,0,1,0,1,0,0,0
84,2.044,DEV PSYCHOL,3,0,1,0,0,1,0,0,0,0,0,1
85, ,ELECTROEN CLIN NEURO,3,0,0,0,0,0,0,0,1,0,0,2
86, ,EUR J COGNITIVE,3,0,0,0,0,0,0,0,0,0,0,3
87, ,HDB DATA ANAL BEHAV,3,0,0,0,0,0,0,0,3,0,0,0
88,0.954,HUM FACTORS,3,0,0,0,0,0,0,1,0,0,0,2
89, ,IMPLICIT COGNITION,3,0,0,0,0,3,0,0,0,0,0,0
90, ,J BEHAV DECISIO,3,0,0,0,0,0,0,0,0,3,0,0
91,2.460,J CONSUM RES,3,0,0,0,0,0,0,0,1,0,1,1
92,1.481,J EXP SOC PSYCHOL,3,0,0,0,0,0,0,2,0,1,0,0
93,0.725,J PSYCHOLINGUIST RES,3,1,0,0,0,0,0,0,1,1,0,0
94,0.639,LANG SPEECH,3,0,0,1,0,0,0,0,0,0,1,1
95, ,MEMORY CONTEXT CONTE,3,0,0,0,0,0,0,0,0,0,0,3
96, ,NEUROBIOL CINGULA,3,0,0,0,0,0,0,0,3,0,0,0
97, ,NEUROREPORT,3,0,1,0,0,0,2,0,0,0,0,0
98, ,P NATL ACAD SCI USA,3,0,0,0,0,1,0,0,0,0,0,2
99,1.205,PERS SOC PSYCHOL B,3,0,0,0,1,0,0,0,0,1,0,1
100,2.308,PSYCHOL AGING,3,0,0,1,0,0,0,0,0,0,1,1
101, ,REMEMBERING STUDY EX,3,0,0,0,0,0,0,0,0,0,0,3
102,1.415,SOC COGNITION,3,0,0,0,1,0,0,0,1,0,1,0
103, ,THEORIES MEMORY,3,0,0,0,0,0,0,0,3,0,0,0
104, ,VIS COGNITIVE,3,0,0,0,0,1,2,0,0,0,0,0
105,1.089,ANNU REV ANTHROPOL,2,0,0,0,1,1,0,0,0,0,0,0
106, ,APPL ACOUST,2,0,0,0,0,0,0,0,0,0,0,2
107,0.929,APPL COGNITIVE PSYCH,2,0,0,0,0,0,1,1,0,0,0,0
