Citing Journal Data,,,,,,,,,,,,,,
,Impact Factor,Cited Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75,0.564,J GEN PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
76,2.331,J PERS,3,0,0,0,0,0,0,0,0,0,0,3
77,1.857,J RES PERS,3,0,0,0,1,0,1,0,0,0,0,1
78,0.488,LANG COMMUN,3,0,0,0,0,0,0,0,0,0,0,3
79,1.551,LAW HUMAN BEHAV,3,0,0,0,1,0,0,0,0,0,0,2
80,0.793,MOD LANG J,3,0,0,0,0,0,0,0,0,1,0,2
81,3.630,NEUROPSYCHOLOGIA,3,0,0,0,0,1,0,0,0,0,0,2
82,4.763,PERS SOC PSYCHOL REV,3,0,0,1,0,1,0,1,0,0,0,0
83, ,PIONEERS PSYCHOL,3,0,0,0,0,0,0,0,0,0,0,3
84, ,PRINCETON REV,3,0,0,0,0,0,0,0,0,0,0,3
85, ,REPRESSION DISSOCIAT,3,0,0,0,0,0,0,0,0,0,0,3
86,1.121,SOC COGNITION,3,0,0,1,0,0,0,0,0,0,0,2
87,9.389,TRENDS COGN SCI,3,0,0,0,0,0,0,1,2,0,0,0
88, ,VISION RES,3,0,1,0,0,0,1,0,1,0,0,0
89, ,ADV CONSUM RES,2,0,0,0,0,0,0,0,0,0,0,2
90,1.240,AGGRESSIVE BEHAV,2,0,0,1,1,0,0,0,0,0,0,0
91, ,ATTENTION PERFORM,2,0,0,0,0,0,0,0,0,0,0,2
92,0.833,BASIC APPL SOC PSYCH,2,0,0,0,1,0,0,0,0,0,0,1
93, ,CAMBRIDGE HDB MULTIM,2,0,0,2,0,0,0,0,0,0,0,0
94,3.382,CHILD DEV,2,0,0,0,0,0,0,0,0,0,0,2
95,3.831,COGNITION,2,0,0,0,0,0,1,1,0,0,0,0
96,1.519,COGNITION INSTRUCT,2,0,0,0,0,0,0,0,0,0,0,2
97,1.135,COGNITIVE THER RES,2,0,0,0,0,0,0,0,0,1,0,1
98, ,COLOR RES APPL,2,0,0,0,0,0,0,0,0,0,0,2
99,1.857,COMPR PSYCHIAT,2,0,0,1,0,0,0,0,0,1,0,0
100,1.344,COMPUT HUM BEHAV,2,0,0,1,0,1,0,0,0,0,0,0
101, ,COPYCAL ERRORS RECEN,2,0,1,0,1,0,0,0,0,0,0,0
102,2.750,CURR DIR PSYCHOL SCI,2,0,0,0,0,0,1,0,0,0,0,1
103, ,DISSERT ABSTR,2,0,0,0,0,0,0,1,0,0,0,1
104,0.330,EDUC GERONTOL,2,0,0,0,0,0,0,0,1,0,0,1
105,1.516,EDUC PSYCHOL REV,2,0,0,1,0,0,0,0,0,0,1,0
106,2.231,EDUC PSYCHOL-US,2,0,0,0,0,2,0,0,0,0,0,0
107, ,EDUC RESEARCHER,2,0,0,1,0,0,0,0,1,0,0,0
108, ,EMOTION DISCLOSURE H,2,0,0,0,0,0,0,0,0,0,0,2
109, ,EMPIRICAL STUD AR,2,0,0,0,0,0,0,0,0,0,0,2
110, ,ENCY CREATIVITY,2,0,0,0,0,0,0,0,0,2,0,0
111, ,ENGL LANG TEACH,2,0,0,0,0,0,0,0,0,0,0,2
112,1.952,EUR J PERSONALITY,2,0,0,0,1,0,0,0,0,0,0,1
113, ,EUR REV APPL PSYCHOL,2,0,0,0,0,0,0,0,0,0,1,1
114, ,FEATURING FEMALES FE,2,0,0,2,0,0,0,0,0,0,0,0
115, ,GUIDE TEACHING 2 LAN,2,0,0,0,0,0,0,0,0,0,0,2
116, ,HIST ACAD PSYCHOL CA,2,0,0,0,0,0,0,0,0,0,0,2
117, ,HIST PSYCHOL AUTOBIO,2,0,0,0,0,0,0,0,0,0,0,2
118, ,HIST THEOR PSYCHOL,2,0,0,0,0,0,1,1,0,0,0,0
119, ,IMAGINATION COGNITIO,2,0,0,0,0,2,0,0,0,0,0,0
120,0.795,INSTR SCI,2,0,0,0,2,0,0,0,0,0,0,0
121,0.272,INT J PSYCHOL,2,0,0,0,0,0,0,0,1,0,0,1
122,2.986,INTELLIGENCE,2,0,0,0,1,0,0,0,0,0,0,1
123, ,INTRO COMP PSCYHOL,2,0,0,0,0,1,0,0,0,0,0,1
124, ,INTRO COMP PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
125,0.657,J APPL SOC PSYCHOL,2,0,0,0,0,0,0,0,0,1,0,1
126, ,J ATTENTION DISORDER,2,0,0,0,0,0,0,0,0,0,1,1
127,1.975,J CONFLICT RESOLUT,2,0,0,0,0,0,0,0,0,0,0,2
128,1.738,J CONSUM RES,2,0,0,1,0,0,0,0,0,0,0,1
129,0.833,J HIST BEHAV SCI,2,0,0,0,0,0,0,0,0,0,0,2
130,1.333,J NONVERBAL BEHAV,2,0,0,0,0,0,1,0,0,0,0,1
131,1.976,LANGUAGE,2,0,0,0,0,0,0,0,0,0,0,2
132,1.231,LEARN INDIVID DIFFER,2,0,0,0,0,0,0,0,0,0,0,2
133, ,MUSIC EMOTION,2,0,0,0,0,0,0,2,0,0,0,0
134,0.677,MUSIC PERCEPT,2,0,0,0,0,1,0,0,0,0,0,1
135, ,NEUROIMAGE,2,0,0,0,0,0,0,1,0,0,0,1
136, ,NEURON,2,0,0,0,1,0,0,0,1,0,0,0
137,1.847,ORGAN BEHAV HUM DEC,2,0,0,0,0,0,0,0,0,0,0,2
138, ,PHILOS STUDIEN,2,0,0,0,0,0,0,0,0,0,0,2
139, ,POPULAR SCI,2,0,0,0,0,0,0,0,0,0,0,2
140,3.500,PSYCHOL METHODS,2,0,0,0,0,0,1,0,0,0,0,1
141, ,PSYCHOL MUSIC,2,0,0,0,1,0,0,0,0,0,0,1
142, ,REMEMBERING OUR PAST,2,0,0,0,0,0,0,0,0,0,0,2
143, ,SCI AM,2,0,0,0,0,0,0,0,0,0,1,1
144, ,SCI APPROACHES CONSC,2,0,0,0,0,0,0,0,0,0,0,2
145, ,SELF SOC PERCEPTI,2,0,0,2,0,0,0,0,0,0,0,0
146, ,STAND EDITION COM,2,0,0,0,0,0,0,0,0,0,0,2
147, ,STUD PHILOS CS PI,2,0,0,0,0,0,0,0,0,0,0,2
148, ,TRENDS NEUROSCI,2,0,0,0,0,0,0,0,0,0,0,2
149, ,UNPUB COMMUNICA 1016,2,0,0,0,0,0,0,0,0,0,0,2
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
