Cited Journal Data,,,,,,,,,,,,,,
,Impact Factor,Citing Journal,All Yrs,2007,2006,2005,2004,2003,2002,2001,2000,1999,1998,Rest
75,1.018,AM J SPEECH-LANG PAT,2,0,1,0,0,1,0,0,0,0,0,0
76,1.317,APPL PSYCHOL-INT REV,2,0,0,0,0,0,0,0,1,0,0,1
77,3.600,BEHAV RES THER,2,0,0,0,0,0,2,0,0,0,0,0
78,2.715,BIOL PSYCHOL,2,0,0,0,0,0,1,0,1,0,0,0
79,3.382,CHILD DEV,2,0,0,0,0,0,0,0,0,0,1,1
80,1.105,EUR PSYCHOL,2,0,0,0,0,1,0,0,1,0,0,0
81,2.528,EXCEPT CHILDREN,2,0,0,0,0,0,0,2,0,0,0,0
82,,ICHTHYOL EXPLOR FRES,2,0,0,0,0,0,0,0,0,0,0,2
83,0.429,J CREATIVE BEHAV,2,0,0,0,0,0,0,0,0,0,0,2
84,1.180,J EXP ANAL BEHAV,2,0,0,0,0,0,1,1,0,0,0,0
85,0.564,J GEN PSYCHOL,2,0,0,0,0,0,0,0,0,0,0,2
86,1.571,J LEARN SCI,2,0,0,1,0,0,1,0,0,0,0,0
87,0.405,J LIBR INF SCI,2,0,0,0,0,0,0,0,1,0,0,1
88,0.317,J MORAL EDUC,2,0,0,0,0,0,1,0,0,0,0,1
89,0.714,J NURS EDUC,2,0,0,0,0,1,0,0,1,0,0,0
90,0.539,J PSYCHOL,2,0,0,0,0,0,0,1,1,0,0,0
91,1.211,J RES ADOLESCENCE,2,0,0,0,0,1,0,0,0,0,0,1
92,0.382,JPN PSYCHOL RES,2,0,0,0,0,0,0,0,0,0,1,1
93,,LECT NOTES ARTIF INT,2,0,0,0,1,0,0,0,0,0,0,1
94,,MED EDUC,2,0,0,0,0,0,0,0,2,0,0,0
95,,MED TEACH,2,0,0,0,0,0,0,0,1,0,0,1
96,,PROC FRONT EDUC CONF,2,0,0,0,0,0,0,0,1,0,0,1
97,0.540,PSYCHOL REC,2,0,0,0,0,0,0,0,0,0,0,2
98,0.324,SCHOOL PSYCHOL INT,2,0,0,0,0,0,1,0,0,0,0,1
99,2.676,SCI STUD READ,2,0,1,0,0,0,0,0,0,0,0,1
100,0.986,SOC DEV,2,0,0,0,0,0,0,0,1,0,0,1
101,0.581,SWISS J PSYCHOL,2,0,0,0,0,1,0,0,0,1,0,0
102,1.097,THINK REASONING,2,0,0,0,2,0,0,0,0,0,0,0
103,0.400,Z SOZIALPSYCHOL,2,0,0,1,0,1,0,0,0,0,0,0
Copyright © 2018 Clarivate Analytics,,,,,,,,,,,,,,
"By exporting the selected data, you agree to the data usage policy set forth in the Terms of Use",,,,,,,,,,,,,,
